+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
|   51  |   DISC   |      0.67534       |    96.19669    |  0.51457   | 0.55548 | 0.58461  | 0.33333 | 0.30905 |
|   52  |   DISC   |      0.67419       |    96.19669    |  0.51478   | 0.55532 | 0.58489  | 0.30464 | 0.32009 |
|   53  |   DISC   |      0.67483       |    96.19669    |  0.51492   | 0.55533 | 0.58517  | 0.35762 | 0.33333 |
|   54  |   DISC   |      0.67393       |    96.19669    |  0.51512   | 0.55522 | 0.58546  | 0.33775 | 0.35982 |
|   55  |   DISC   |      0.67374       |    96.19669    |  0.51535   | 0.55504 | 0.58574  | 0.33775 | 0.34437 |
|   56  |   DISC   |      0.67283       |    96.19669    |  0.51546   | 0.55512 | 0.58603  | 0.31126 | 0.32892 |
|   57  |   DISC   |      0.67237       |    96.19669    |  0.51570   | 0.55492 | 0.58632  | 0.33775 | 0.33775 |
|   58  |   DISC   |      0.67200       |    96.19669    |  0.51593   | 0.55474 | 0.58661  | 0.30464 | 0.39294 |
|   59  |   DISC   |      0.67214       |    96.19669    |  0.51610   | 0.55470 | 0.58690  | 0.31567 | 0.34879 |
|   60  |   DISC   |      0.67177       |    96.19669    |  0.51623   | 0.55474 | 0.58720  | 0.33333 | 0.32230 |
|   61  |   DISC   |      0.67121       |    96.19669    |  0.51649   | 0.55453 | 0.58750  | 0.33554 | 0.34658 |
|   62  |   DISC   |      0.67059       |    96.19669    |  0.51669   | 0.55441 | 0.58780  | 0.33775 | 0.34216 |
|   63  |   DISC   |      0.67078       |    96.19669    |  0.51693   | 0.55424 | 0.58810  | 0.33775 | 0.32230 |
|   64  |   DISC   |      0.67124       |    96.19669    |  0.51709   | 0.55422 | 0.58840  | 0.32450 | 0.34879 |
|   65  |   DISC   |      0.67003       |    96.19669    |  0.51732   | 0.55406 | 0.58870  | 0.35762 | 0.32450 |
|   66  |   DISC   |      0.66965       |    96.19669    |  0.51747   | 0.55407 | 0.58901  | 0.35099 | 0.36424 |
|   67  |   DISC   |      0.66954       |    96.19669    |  0.51764   | 0.55404 | 0.58932  | 0.36424 | 0.36203 |
|   68  |   DISC   |      0.66789       |    96.19669    |  0.51787   | 0.55389 | 0.58963  | 0.32892 | 0.32892 |
|   69  |   DISC   |      0.66873       |    96.19669    |  0.51813   | 0.55368 | 0.58994  | 0.31567 | 0.34437 |
|   70  |   DISC   |      0.66806       |    96.19669    |  0.51840   | 0.55345 | 0.59026  | 0.32671 | 0.36203 |
|   71  |   DISC   |      0.66801       |    96.19669    |  0.51860   | 0.55337 | 0.59057  | 0.34658 | 0.33996 |
|   72  |   DISC   |      0.66751       |    96.19669    |  0.51872   | 0.55346 | 0.59089  | 0.34879 | 0.32671 |
|   73  |   DISC   |      0.66719       |    96.19669    |  0.51889   | 0.55344 | 0.59122  | 0.35762 | 0.32671 |
|   74  |   DISC   |      0.66676       |    96.19669    |  0.51913   | 0.55328 | 0.59154  | 0.32450 | 0.30684 |
|   75  |   DISC   |      0.66603       |    96.19669    |  0.51943   | 0.55301 | 0.59187  | 0.31788 | 0.37086 |
|   76  |   DISC   |      0.66517       |    96.19669    |  0.51960   | 0.55300 | 0.59220  | 0.33333 | 0.34437 |
|   77  |   DISC   |      0.66453       |    96.19669    |  0.51988   | 0.55277 | 0.59253  | 0.35762 | 0.35541 |
|   78  |   DISC   |      0.66489       |    96.19669    |  0.51994   | 0.55299 | 0.59287  | 0.27152 | 0.29801 |
|   79  |   DISC   |      0.66540       |    96.19669    |  0.52020   | 0.55282 | 0.59321  | 0.31126 | 0.30022 |
|   80  |   DISC   |      0.66377       |    96.19669    |  0.52043   | 0.55270 | 0.59355  | 0.32450 | 0.36203 |
|   81  |   DISC   |      0.66348       |    96.19669    |  0.52067   | 0.55256 | 0.59390  | 0.30905 | 0.30684 |
|   82  |   DISC   |      0.66366       |    96.19669    |  0.52096   | 0.55232 | 0.59424  | 0.35320 | 0.28918 |
|   83  |   DISC   |      0.66257       |    96.19669    |  0.52108   | 0.55244 | 0.59459  | 0.30684 | 0.29360 |
|   84  |   DISC   |      0.66232       |    96.19669    |  0.52138   | 0.55219 | 0.59495  | 0.29581 | 0.33554 |
|   85  |   DISC   |      0.66228       |    96.19669    |  0.52162   | 0.55206 | 0.59530  | 0.32892 | 0.33333 |
|   86  |   DISC   |      0.66171       |    96.19669    |  0.52178   | 0.55210 | 0.59566  | 0.33554 | 0.33775 |
|   87  |   DISC   |      0.66169       |    96.19669    |  0.52191   | 0.55221 | 0.59602  | 0.35099 | 0.32892 |
|   88  |   DISC   |      0.66111       |    96.19669    |  0.52219   | 0.55201 | 0.59639  | 0.39514 | 0.27152 |
|   89  |   DISC   |      0.66085       |    96.19669    |  0.52253   | 0.55169 | 0.59676  | 0.34437 | 0.32892 |
|   90  |   DISC   |      0.65957       |    96.19669    |  0.52268   | 0.55177 | 0.59713  | 0.29581 | 0.32230 |
|   91  |   DISC   |      0.66089       |    96.19669    |  0.52306   | 0.55138 | 0.59751  | 0.32892 | 0.34658 |
|   92  |   DISC   |      0.65897       |    96.19669    |  0.52323   | 0.55143 | 0.59788  | 0.33113 | 0.32009 |
|   93  |   DISC   |      0.65798       |    96.19669    |  0.52349   | 0.55129 | 0.59827  | 0.33996 | 0.33554 |
|   94  |   DISC   |      0.65833       |    96.19669    |  0.52376   | 0.55114 | 0.59866  | 0.34216 | 0.35320 |
|   95  |   DISC   |      0.65825       |    96.19669    |  0.52393   | 0.55118 | 0.59904  | 0.36865 | 0.37307 |
|   96  |   DISC   |      0.65794       |    96.19669    |  0.52415   | 0.55114 | 0.59944  | 0.29581 | 0.30464 |
|   97  |   DISC   |      0.65691       |    96.19669    |  0.52438   | 0.55107 | 0.59983  | 0.33554 | 0.29581 |
|   98  |   DISC   |      0.65672       |    96.19669    |  0.52466   | 0.55090 | 0.60023  | 0.32230 | 0.37086 |
|   99  |   DISC   |      0.65585       |    96.19669    |  0.52505   | 0.55054 | 0.60064  | 0.33996 | 0.34216 |
|  100  |   DISC   |      0.65543       |    96.19669    |  0.52528   | 0.55049 | 0.60104  | 0.31347 | 0.31126 |
|  101  |   DISC   |      0.65535       |    96.19669    |  0.52551   | 0.55044 | 0.60146  | 0.36203 | 0.28918 |
|  102  |   DISC   |      0.65473       |    96.19669    |  0.52582   | 0.55024 | 0.60188  | 0.30905 | 0.32009 |
|  103  |   DISC   |      0.65447       |    96.19669    |  0.52602   | 0.55026 | 0.60231  | 0.31126 | 0.29139 |
|  104  |   DISC   |      0.65292       |    96.19669    |  0.52629   | 0.55017 | 0.60274  | 0.30905 | 0.29360 |
|  105  |   DISC   |      0.65288       |    96.19669    |  0.52659   | 0.54999 | 0.60318  | 0.33554 | 0.37307 |
|  106  |   DISC   |      0.65302       |    96.19669    |  0.52681   | 0.55000 | 0.60362  | 0.34437 | 0.31126 |
|  107  |   DISC   |      0.65252       |    96.19669    |  0.52719   | 0.54969 | 0.60407  | 0.32230 | 0.35541 |
|  108  |   DISC   |      0.65128       |    96.19669    |  0.52741   | 0.54971 | 0.60453  | 0.33554 | 0.30464 |
|  109  |   DISC   |      0.65072       |    96.19669    |  0.52767   | 0.54966 | 0.60500  | 0.33996 | 0.36865 |
|  110  |   DISC   |      0.65053       |    96.19669    |  0.52799   | 0.54949 | 0.60546  | 0.35982 | 0.28698 |
|  111  |   DISC   |      0.65140       |    96.19669    |  0.52826   | 0.54941 | 0.60594  | 0.34216 | 0.31347 |
|  112  |   DISC   |      0.64946       |    96.19669    |  0.52853   | 0.54938 | 0.60643  | 0.35320 | 0.32009 |
|  113  |   DISC   |      0.65044       |    96.19669    |  0.52892   | 0.54910 | 0.60693  | 0.30684 | 0.33996 |
|  114  |   DISC   |      0.64883       |    96.19669    |  0.52929   | 0.54885 | 0.60744  | 0.34658 | 0.32671 |
|  115  |   DISC   |      0.64814       |    96.19669    |  0.52955   | 0.54887 | 0.60796  | 0.31567 | 0.30464 |
|  116  |   DISC   |      0.64697       |    96.19669    |  0.52984   | 0.54880 | 0.60849  | 0.28477 | 0.34216 |
|  117  |   DISC   |      0.64750       |    96.19669    |  0.53015   | 0.54873 | 0.60904  | 0.34216 | 0.32892 |
|  118  |   DISC   |      0.64607       |    96.19669    |  0.53039   | 0.54880 | 0.60959  | 0.32671 | 0.34437 |
|  119  |   DISC   |      0.64618       |    96.19669    |  0.53078   | 0.54858 | 0.61015  | 0.36865 | 0.30464 |
|  120  |   DISC   |      0.64637       |    96.19669    |  0.53110   | 0.54851 | 0.61071  | 0.32671 | 0.30464 |
|  121  |   DISC   |      0.64576       |    96.19669    |  0.53144   | 0.54841 | 0.61129  | 0.31567 | 0.35541 |
|  122  |   DISC   |      0.64449       |    96.19669    |  0.53194   | 0.54801 | 0.61188  | 0.27815 | 0.35320 |
|  123  |   DISC   |      0.64424       |    96.19669    |  0.53216   | 0.54815 | 0.61248  | 0.32892 | 0.32671 |
|  124  |   DISC   |      0.64304       |    96.19669    |  0.53261   | 0.54785 | 0.61308  | 0.35099 | 0.32450 |
|  125  |   DISC   |      0.64333       |    96.19669    |  0.53283   | 0.54803 | 0.61369  | 0.33996 | 0.35541 |
|  126  |   DISC   |      0.64416       |    96.19669    |  0.53330   | 0.54770 | 0.61431  | 0.32892 | 0.34658 |
|  127  |   DISC   |      0.64165       |    96.19669    |  0.53362   | 0.54769 | 0.61493  | 0.31347 | 0.34658 |
|  128  |   DISC   |      0.64097       |    96.19669    |  0.53408   | 0.54741 | 0.61556  | 0.35982 | 0.33113 |
|  129  |   DISC   |      0.64003       |    96.19669    |  0.53440   | 0.54740 | 0.61620  | 0.32450 | 0.36865 |
|  130  |   DISC   |      0.64012       |    96.19669    |  0.53483   | 0.54717 | 0.61684  | 0.35541 | 0.35320 |
|  131  |   DISC   |      0.63910       |    96.19669    |  0.53512   | 0.54723 | 0.61748  | 0.33333 | 0.32230 |
|  132  |   DISC   |      0.63831       |    96.19669    |  0.53551   | 0.54711 | 0.61813  | 0.33113 | 0.37969 |
|  133  |   DISC   |      0.63747       |    96.19669    |  0.53585   | 0.54709 | 0.61878  | 0.31788 | 0.33775 |
|  134  |   DISC   |      0.63650       |    96.19669    |  0.53634   | 0.54675 | 0.61944  | 0.33333 | 0.33113 |
|  135  |   DISC   |      0.63739       |    96.19669    |  0.53670   | 0.54669 | 0.62010  | 0.32230 | 0.34437 |
|  136  |   DISC   |      0.63511       |    96.19669    |  0.53715   | 0.54646 | 0.62076  | 0.33996 | 0.31788 |
|  137  |   DISC   |      0.63471       |    96.19669    |  0.53732   | 0.54678 | 0.62142  | 0.36424 | 0.35099 |
|  138  |   DISC   |      0.63482       |    96.19669    |  0.53772   | 0.54665 | 0.62209  | 0.38190 | 0.33554 |
|  139  |   DISC   |      0.63308       |    96.19669    |  0.53824   | 0.54628 | 0.62277  | 0.33996 | 0.35099 |
|  140  |   DISC   |      0.63331       |    96.19669    |  0.53873   | 0.54598 | 0.62344  | 0.29139 | 0.30243 |
|  141  |   DISC   |      0.63235       |    96.19669    |  0.53912   | 0.54588 | 0.62412  | 0.33996 | 0.36424 |
|  142  |   DISC   |      0.63160       |    96.19669    |  0.53942   | 0.54596 | 0.62480  | 0.28256 | 0.31347 |
|  143  |   DISC   |      0.63056       |    96.19669    |  0.53978   | 0.54592 | 0.62548  | 0.28477 | 0.29801 |
|  144  |   DISC   |      0.63117       |    96.19669    |  0.54021   | 0.54574 | 0.62616  | 0.28918 | 0.32892 |
|  145  |   DISC   |      0.63071       |    96.19669    |  0.54061   | 0.54562 | 0.62685  | 0.31567 | 0.30464 |
|  146  |   DISC   |      0.62956       |    96.19669    |  0.54110   | 0.54534 | 0.62753  | 0.34879 | 0.32671 |
|  147  |   DISC   |      0.62889       |    96.19669    |  0.54149   | 0.54524 | 0.62822  | 0.32230 | 0.26932 |
|  148  |   DISC   |      0.62886       |    96.19669    |  0.54188   | 0.54515 | 0.62890  | 0.31347 | 0.33113 |
|  149  |   DISC   |      0.62688       |    96.19669    |  0.54223   | 0.54514 | 0.62959  | 0.32671 | 0.33333 |
|  150  |   DISC   |      0.62775       |    96.19669    |  0.54279   | 0.54470 | 0.63028  | 0.34658 | 0.37307 |
|  151  |   DISC   |      0.62538       |    96.19669    |  0.54296   | 0.54506 | 0.63098  | 0.30022 | 0.30905 |
|  152  |   DISC   |      0.62576       |    96.19669    |  0.54355   | 0.54458 | 0.63167  | 0.37307 | 0.34437 |
|  153  |   DISC   |      0.62380       |    96.19669    |  0.54392   | 0.54452 | 0.63237  | 0.34437 | 0.35541 |
|  154  |   DISC   |      0.62342       |    96.19669    |  0.54425   | 0.54456 | 0.63306  | 0.35762 | 0.35099 |
|  155  |   DISC   |      0.62302       |    96.19669    |  0.54483   | 0.54411 | 0.63376  | 0.34658 | 0.31347 |
|  156  |   DISC   |      0.62370       |    96.19669    |  0.54507   | 0.54432 | 0.63446  | 0.34216 | 0.30022 |
