Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
1,DISC,0.70473,48.28856,0.50000,0.00000,0.00000,0.35859,0.33081
2,DISC,0.70457,48.28856,0.50000,0.00000,0.00000,0.35859,0.34091
3,DISC,0.70418,48.28856,0.50000,0.00000,0.00000,0.34596,0.35354
4,DISC,0.70287,48.28856,0.50000,0.00000,0.00000,0.36616,0.34596
5,DISC,0.70217,48.28856,0.50000,0.00000,0.00000,0.38384,0.27778
6,GEN,0.70217,45.83430,0.50000,0.00000,0.00000,0.37121,0.33586
7,GEN,0.70217,47.36944,0.50000,0.00000,0.00000,0.37626,0.32071
8,DISC,0.70244,47.36944,0.50000,0.00000,0.00000,0.35606,0.34596
9,DISC,0.70183,47.36944,0.50000,0.00000,0.00000,0.33081,0.35101
10,DISC,0.70204,47.36944,0.50000,0.00000,0.00000,0.35606,0.28535
11,DISC,0.70123,47.36944,0.50000,0.00000,0.00000,0.32576,0.35859
12,DISC,0.70038,47.36944,0.50000,0.00000,0.00000,0.39141,0.33081
13,GEN,0.70038,44.48085,0.50000,0.00000,0.00000,0.34848,0.31313
14,GEN,0.70038,44.24759,0.50000,0.00000,0.00000,0.38131,0.32071
15,DISC,0.70093,44.24759,0.50000,0.00000,0.00000,0.37121,0.31818
16,DISC,0.70106,44.24759,0.50000,0.00000,0.00000,0.38131,0.32828
17,DISC,0.69976,44.24759,0.50000,0.00000,0.00000,0.37879,0.35354
18,DISC,0.69910,44.24759,0.50000,0.00000,0.00000,0.35859,0.33081
19,DISC,0.69886,44.24759,0.50000,0.00000,0.00000,0.32576,0.25253
20,GEN,0.69886,48.06566,0.50000,0.00000,0.00000,0.34596,0.32323
21,GEN,0.69886,42.93340,0.50000,0.00000,0.00000,0.34091,0.34596
22,DISC,0.69904,42.93340,0.50000,0.00000,0.00000,0.37121,0.33586
23,DISC,0.69871,42.93340,0.50000,0.00000,0.00000,0.35354,0.33333
24,DISC,0.69865,42.93340,0.50000,0.00000,0.00000,0.34091,0.34343
25,DISC,0.69804,42.93340,0.50000,0.00000,0.00000,0.31313,0.33081
26,DISC,0.69811,42.93340,0.50000,0.00000,0.00000,0.33081,0.32071
27,GEN,0.69811,43.77177,0.50000,0.00000,0.00000,0.37879,0.33333
28,GEN,0.69811,43.59296,0.50000,0.00000,0.00000,0.37121,0.31061
29,DISC,0.69740,43.59296,0.50000,0.00000,0.00000,0.33838,0.37626
30,DISC,0.69770,43.59296,0.50000,0.00000,0.00000,0.33838,0.34343
31,DISC,0.69711,43.59296,0.50000,0.00000,0.00000,0.37879,0.31566
32,DISC,0.69685,43.59296,0.50000,0.00000,0.00000,0.33838,0.31566
33,DISC,0.69658,43.59296,0.50000,0.00000,0.00000,0.35606,0.34343
34,DISC,0.69650,43.59296,0.50000,0.00000,0.00000,0.36869,0.31818
35,DISC,0.69561,43.59296,0.50000,0.00000,0.00000,0.34596,0.28788
36,DISC,0.69550,43.59296,0.50000,0.00000,0.00000,0.36364,0.32828
37,DISC,0.69543,43.59296,0.50000,0.00000,0.00000,0.33838,0.32576
38,DISC,0.69566,43.59296,0.50000,0.00000,0.00000,0.37879,0.29040
39,DISC,0.69505,43.59296,0.50000,0.00000,0.00000,0.42424,0.33838
40,DISC,0.69454,43.59296,0.50000,0.00000,0.00000,0.34343,0.32576
41,DISC,0.69488,43.59296,0.50000,0.00000,0.00000,0.36364,0.31313
42,DISC,0.69421,43.59296,0.50000,0.00000,0.00000,0.40152,0.31061
43,DISC,0.69405,43.59296,0.50000,0.00000,0.00000,0.35606,0.32828
44,DISC,0.69350,43.59296,0.50000,0.00000,0.00000,0.32576,0.30051
45,DISC,0.69359,43.59296,0.50000,0.00000,0.00000,0.36616,0.29545
46,DISC,0.69252,43.59296,0.50000,0.00000,0.00000,0.35354,0.31313
47,DISC,0.69272,43.59296,0.50000,0.00000,0.00000,0.39141,0.35354
48,DISC,0.69302,43.59296,0.50000,0.00000,0.00000,0.34596,0.34091
49,DISC,0.69250,43.59296,0.50000,0.00000,0.00000,0.32323,0.35354
50,DISC,0.69266,43.59296,0.50000,0.00000,0.00000,0.35354,0.29798
51,DISC,0.69214,43.59296,0.50000,0.00000,0.00000,0.36364,0.34091
52,DISC,0.69242,43.59296,0.50000,0.00000,0.00000,0.37879,0.31566
53,DISC,0.69137,43.59296,0.50000,0.00000,0.00000,0.33333,0.30556
54,DISC,0.69171,43.59296,0.50000,0.00000,0.00000,0.36111,0.35354
55,DISC,0.69100,43.59296,0.50000,0.00000,0.00000,0.33333,0.36364
56,DISC,0.69039,43.59296,0.50000,0.00000,0.00000,0.35606,0.33333
57,DISC,0.69050,43.59296,0.50000,0.00000,0.00000,0.35354,0.36111
58,DISC,0.69062,43.59296,0.50000,0.00000,0.00000,0.34091,0.39394
59,DISC,0.68980,43.59296,0.50000,0.00000,0.00000,0.38889,0.30303
60,DISC,0.69018,43.59296,0.50000,0.00000,0.00000,0.36364,0.33586
61,DISC,0.68995,43.59296,0.50000,0.00000,0.00000,0.35354,0.32828
62,DISC,0.68905,43.59296,0.50000,0.00000,0.00000,0.35354,0.32323
63,DISC,0.68839,43.59296,0.50000,0.00000,0.00000,0.33586,0.33333
64,DISC,0.68886,43.59296,0.50000,0.00000,0.00000,0.33333,0.32071
65,DISC,0.68887,43.59296,0.50000,0.00000,0.00000,0.40152,0.27273
66,DISC,0.68860,43.59296,0.50000,0.00000,0.00000,0.37121,0.33586
67,DISC,0.68858,43.59296,0.50000,0.00000,0.00000,0.39394,0.32071
68,DISC,0.68922,43.59296,0.50000,0.00000,0.00000,0.35101,0.32576
69,DISC,0.68791,43.59296,0.50000,0.00000,0.00000,0.36616,0.34596
70,DISC,0.68718,43.59296,0.50000,0.00000,0.00000,0.36111,0.32828
71,DISC,0.68741,43.59296,0.50000,0.00000,0.00000,0.37879,0.26768
72,DISC,0.68693,43.59296,0.50000,0.00000,0.00000,0.33838,0.35354
73,DISC,0.68755,43.59296,0.50000,0.00000,0.00000,0.31818,0.32323
74,DISC,0.68734,43.59296,0.50000,0.00000,0.00000,0.34343,0.36364
75,DISC,0.68628,43.59296,0.50000,0.00000,0.00000,0.37121,0.31061
76,DISC,0.68633,43.59296,0.50000,0.00000,0.00000,0.39141,0.31566
77,DISC,0.68612,43.59296,0.50000,0.00000,0.00000,0.39141,0.40404
78,DISC,0.68583,43.59296,0.50000,0.00000,0.00000,0.34091,0.34596
79,DISC,0.68601,43.59296,0.50000,0.00000,0.00000,0.35101,0.35606
80,DISC,0.68538,43.59296,0.50000,0.00000,0.00000,0.35101,0.31566
81,DISC,0.68554,43.59296,0.50000,0.00000,0.00000,0.37626,0.35859
82,DISC,0.68503,43.59296,0.50000,0.00000,0.00000,0.36111,0.35354
83,DISC,0.68494,43.59296,0.50000,0.00000,0.00000,0.34343,0.33586
84,DISC,0.68393,43.59296,0.50000,0.00000,0.00000,0.34596,0.36869
85,DISC,0.68422,43.59296,0.50000,0.00000,0.00000,0.35859,0.28283
86,DISC,0.68337,43.59296,0.50000,0.00000,0.00000,0.35354,0.30051
87,DISC,0.68331,43.59296,0.50000,0.00000,0.00000,0.37879,0.33838
88,DISC,0.68294,43.59296,0.50000,0.00000,0.00000,0.34596,0.31566
89,DISC,0.68296,43.59296,0.50000,0.00000,0.00000,0.37626,0.33081
90,DISC,0.68294,43.59296,0.50000,0.00000,0.00000,0.35606,0.34091
91,DISC,0.68327,43.59296,0.50000,0.00000,0.00000,0.37879,0.30808
92,DISC,0.68366,43.59296,0.50000,0.00000,0.00000,0.34343,0.36616
93,DISC,0.68234,43.59296,0.50000,0.00000,0.00000,0.30808,0.34091
94,DISC,0.68197,43.59296,0.50000,0.00000,0.00000,0.33586,0.36869
95,DISC,0.68133,43.59296,0.50000,0.00000,0.00000,0.33586,0.34091
96,DISC,0.68138,43.59296,0.50000,0.00000,0.00000,0.35859,0.32323
97,DISC,0.68139,43.59296,0.50000,0.00000,0.00000,0.35101,0.33586
98,DISC,0.68196,43.59296,0.50000,0.00000,0.00000,0.33586,0.31818
99,DISC,0.68066,43.59296,0.50000,0.00000,0.00000,0.35101,0.34596
100,DISC,0.68084,43.59296,0.50000,0.00000,0.00000,0.32323,0.30051
101,DISC,0.68011,43.59296,0.50000,0.00000,0.00000,0.35859,0.30051
102,DISC,0.67969,43.59296,0.50000,0.00000,0.00000,0.33838,0.35101
103,DISC,0.67921,43.59296,0.50000,0.00000,0.00000,0.36111,0.32071
104,DISC,0.68036,43.59296,0.50000,0.00000,0.00000,0.35354,0.33838
105,DISC,0.67884,43.59296,0.50000,0.00000,0.00000,0.35606,0.34091
106,DISC,0.67924,43.59296,0.50000,0.00000,0.00000,0.34596,0.32071
107,DISC,0.67899,43.59296,0.50000,0.00000,0.00000,0.36869,0.36111
108,DISC,0.67838,43.59296,0.50000,0.00000,0.00000,0.31313,0.30556
109,DISC,0.67655,43.59296,0.50000,0.00000,0.00000,0.37374,0.34848
110,DISC,0.67784,43.59296,0.50000,0.00000,0.00000,0.33333,0.35859
111,DISC,0.67713,43.59296,0.50000,0.00000,0.00000,0.37121,0.36869
112,DISC,0.67649,43.59296,0.50000,0.00000,0.00000,0.38636,0.30051
113,DISC,0.67714,43.59296,0.50000,0.00000,0.00000,0.35859,0.33586
114,DISC,0.67648,43.59296,0.50000,0.00000,0.00000,0.38131,0.32071
115,DISC,0.67631,43.59296,0.52778,0.00000,0.05556,0.35101,0.34848
116,DISC,0.67560,43.59296,0.54293,0.00000,0.08586,0.34848,0.31061
117,DISC,0.67560,43.59296,0.57576,0.00000,0.15152,0.31313,0.34596
118,DISC,0.67500,43.59296,0.61111,0.00000,0.22222,0.31818,0.34596
119,DISC,0.67513,43.59296,0.62626,0.00000,0.25253,0.35859,0.36364
120,DISC,0.67306,43.59296,0.65278,0.00000,0.30556,0.34848,0.34091
121,DISC,0.67439,43.59296,0.66919,0.00000,0.33838,0.38889,0.35859
122,DISC,0.67446,43.59296,0.68182,0.00000,0.36364,0.33838,0.36364
123,DISC,0.67389,43.59296,0.68939,0.00000,0.37879,0.35354,0.33081
124,DISC,0.67220,43.59296,0.69444,0.00000,0.38889,0.36616,0.32323
125,DISC,0.67195,43.59296,0.69949,0.00000,0.39899,0.35606,0.34091
126,DISC,0.67217,43.59296,0.70328,0.00000,0.40657,0.33586,0.32828
127,DISC,0.67250,43.59296,0.70581,0.00000,0.41162,0.38384,0.35354
128,DISC,0.67090,43.59296,0.70707,0.00000,0.41414,0.33586,0.32071
129,DISC,0.67036,43.59296,0.70707,0.00000,0.41414,0.32828,0.30556
130,DISC,0.67159,43.59296,0.70833,0.00000,0.41667,0.40152,0.32576
131,DISC,0.67004,43.59296,0.71086,0.00000,0.42172,0.31818,0.33333
132,DISC,0.67041,43.59296,0.71338,0.00000,0.42677,0.40152,0.35101
