Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
1,DISC,0.68788,42.79173,0.50000,0.00000,0.00000,0.35616,0.34932
2,DISC,0.68693,42.79173,0.50114,0.00000,0.00228,0.34703,0.36530
3,DISC,0.68649,42.79173,0.52283,0.00000,0.04566,0.38356,0.31963
4,DISC,0.68575,42.79173,0.60845,0.00000,0.21689,0.34247,0.35160
5,DISC,0.68505,42.79173,0.63356,0.00000,0.26712,0.31735,0.35160
6,GEN,0.68505,47.03693,0.63356,0.00000,0.26712,0.34703,0.33105
7,GEN,0.68505,47.00785,0.63356,0.00000,0.26712,0.33105,0.31735
8,DISC,0.68473,47.00785,0.65525,0.00000,0.31050,0.35160,0.35616
9,DISC,0.68381,47.00785,0.65525,0.00000,0.31050,0.35845,0.31507
10,DISC,0.68378,47.00785,0.65868,0.00000,0.31735,0.31050,0.29680
11,DISC,0.68314,47.00785,0.66667,0.00000,0.33333,0.34703,0.33333
12,DISC,0.68333,47.00785,0.67237,0.00000,0.34475,0.37671,0.30594
13,GEN,0.68333,47.10287,0.67237,0.00000,0.34475,0.34018,0.30594
14,GEN,0.68333,45.05899,0.67237,0.00000,0.34475,0.31279,0.37443
15,DISC,0.68208,45.05899,0.69863,0.00000,0.39726,0.33105,0.35160
16,DISC,0.68119,45.05899,0.72489,0.00000,0.44977,0.36301,0.35388
17,DISC,0.68091,45.05899,0.75000,0.00000,0.50000,0.30137,0.33562
18,DISC,0.68038,45.05899,0.75114,0.00000,0.50228,0.29224,0.32648
19,DISC,0.68068,45.05899,0.75114,0.00000,0.50228,0.33562,0.33105
20,GEN,0.68068,46.48135,0.75114,0.00000,0.50228,0.35160,0.33333
21,GEN,0.68068,44.00239,0.75114,0.00000,0.50228,0.31279,0.33562
22,DISC,0.68034,44.00239,0.75114,0.00000,0.50228,0.30594,0.32877
23,DISC,0.67947,44.00239,0.75114,0.00000,0.50228,0.34475,0.33562
24,DISC,0.67948,44.00239,0.75114,0.00000,0.50228,0.34247,0.33562
25,DISC,0.67944,44.00239,0.75342,0.00000,0.50685,0.34247,0.35616
26,DISC,0.67878,44.00239,0.75342,0.00000,0.50685,0.38584,0.31963
27,GEN,0.67878,42.56755,0.75342,0.00000,0.50685,0.30594,0.34247
28,GEN,0.67878,41.05960,0.75342,0.00000,0.50685,0.32420,0.34475
29,DISC,0.67736,41.05960,0.75342,0.00000,0.50685,0.32648,0.32420
30,DISC,0.67752,41.05960,0.75571,0.00000,0.51142,0.33333,0.32192
31,DISC,0.67734,41.05960,0.76142,0.00000,0.52283,0.31050,0.32420
32,DISC,0.67606,41.05960,0.76484,0.00000,0.52968,0.33333,0.32420
33,DISC,0.67649,41.05960,0.77055,0.00000,0.54110,0.34475,0.29680
34,DISC,0.67644,41.05960,0.77968,0.00000,0.55936,0.31507,0.29909
35,DISC,0.67550,41.05960,0.78311,0.00000,0.56621,0.32192,0.31963
36,DISC,0.67497,41.05960,0.78995,0.00000,0.57991,0.33562,0.36986
37,DISC,0.67555,41.05960,0.79338,0.00000,0.58676,0.29224,0.34475
38,DISC,0.67326,41.05960,0.79566,0.00000,0.59132,0.31735,0.33790
39,DISC,0.67464,41.05960,0.79909,0.00000,0.59817,0.34018,0.33562
40,DISC,0.67414,41.05960,0.80365,0.00000,0.60731,0.38584,0.34475
41,DISC,0.67260,41.05960,0.80708,0.00000,0.61416,0.35845,0.33562
42,DISC,0.67229,41.05960,0.80708,0.00000,0.61416,0.31735,0.30137
43,DISC,0.67300,41.05960,0.80708,0.00000,0.61416,0.31507,0.35845
44,DISC,0.67224,41.05960,0.80822,0.00000,0.61644,0.33562,0.32648
45,DISC,0.67073,41.05960,0.80822,0.00000,0.61644,0.32420,0.34703
46,DISC,0.67193,41.05960,0.80822,0.00000,0.61644,0.30365,0.30822
47,DISC,0.67044,41.05960,0.81050,0.00000,0.62100,0.33333,0.34247
48,DISC,0.66965,41.05960,0.81164,0.00000,0.62329,0.27397,0.33333
49,DISC,0.66921,41.05960,0.81279,0.00000,0.62557,0.32648,0.30594
50,DISC,0.66968,41.05960,0.81279,0.00000,0.62557,0.35845,0.31507
51,DISC,0.66909,41.05960,0.81279,0.00000,0.62557,0.28311,0.28539
52,DISC,0.66915,41.05960,0.81279,0.00000,0.62557,0.31507,0.30365
53,DISC,0.66830,41.05960,0.81849,0.00000,0.63699,0.32648,0.32648
54,DISC,0.66815,41.05960,0.82420,0.00000,0.64840,0.32648,0.34932
55,DISC,0.66721,41.05960,0.83219,0.00000,0.66438,0.33105,0.34018
56,DISC,0.66637,41.05960,0.83790,0.00000,0.67580,0.32648,0.33105
57,DISC,0.66532,41.05960,0.84247,0.00000,0.68493,0.33562,0.34247
58,DISC,0.66636,41.05960,0.84589,0.00000,0.69178,0.29224,0.36073
59,DISC,0.66623,41.05960,0.85046,0.00000,0.70091,0.30594,0.30365
60,DISC,0.66540,41.05960,0.85274,0.00000,0.70548,0.36758,0.32420
61,DISC,0.66567,41.05960,0.85502,0.00000,0.71005,0.37671,0.33562
62,DISC,0.66641,41.05960,0.85616,0.00000,0.71233,0.33790,0.36301
63,DISC,0.66488,41.05960,0.85845,0.00000,0.71689,0.30594,0.34475
64,DISC,0.66501,41.05960,0.86073,0.00000,0.72146,0.36530,0.33562
65,DISC,0.66342,41.05960,0.86073,0.00000,0.72146,0.33105,0.31963
66,DISC,0.66355,41.05960,0.86187,0.00000,0.72374,0.34018,0.28311
67,DISC,0.66313,41.05960,0.86187,0.00000,0.72374,0.32877,0.31735
68,DISC,0.66165,41.05960,0.86301,0.00000,0.72603,0.28082,0.29909
69,DISC,0.66180,41.05960,0.86416,0.00000,0.72831,0.32877,0.35160
70,DISC,0.66158,41.05960,0.86416,0.00000,0.72831,0.33333,0.33562
71,DISC,0.66104,41.05960,0.86530,0.00000,0.73059,0.35388,0.32648
72,DISC,0.66083,41.05960,0.86530,0.00000,0.73059,0.30594,0.28311
73,DISC,0.66119,41.05960,0.86530,0.00000,0.73059,0.30137,0.33105
74,DISC,0.66049,41.05960,0.86644,0.00000,0.73288,0.31963,0.34247
75,DISC,0.65910,41.05960,0.86644,0.00000,0.73288,0.35160,0.35616
76,DISC,0.65926,41.05960,0.86644,0.00000,0.73288,0.37900,0.36073
77,DISC,0.65838,41.05960,0.86758,0.00000,0.73516,0.33105,0.32420
78,DISC,0.65803,41.05960,0.86986,0.00000,0.73973,0.33790,0.31735
79,DISC,0.65905,41.05960,0.87100,0.00000,0.74201,0.31735,0.33790
80,DISC,0.65778,41.05960,0.87215,0.00000,0.74429,0.29909,0.33562
81,DISC,0.65647,41.05960,0.87329,0.00000,0.74658,0.32420,0.33105
82,DISC,0.65550,41.05960,0.87557,0.00000,0.75114,0.29224,0.29680
83,GEN,0.65550,41.89155,0.87557,0.00000,0.75114,0.33105,0.34932
84,GEN,0.65550,42.66697,0.87557,0.00000,0.75114,0.32877,0.33790
85,GEN,0.65550,40.59364,0.87557,0.00000,0.75114,0.33790,0.32648
86,GEN,0.65550,39.93479,0.87557,0.00000,0.75114,0.38128,0.33105
87,GEN,0.65550,41.82317,0.87557,0.00000,0.75114,0.31279,0.34475
88,GEN,0.65550,39.69492,0.87557,0.00000,0.75114,0.36758,0.31050
89,GEN,0.65550,35.97347,0.87557,0.00000,0.75114,0.29680,0.34932
90,GEN,0.65550,39.46425,0.87557,0.00000,0.75114,0.28995,0.36530
91,GEN,0.65550,37.63044,0.87557,0.00000,0.75114,0.32192,0.35616
92,GEN,0.65550,35.52927,0.87557,0.00000,0.75114,0.34247,0.32877
