+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.70308       |    60.38725    |  0.25974   | 1.00000 | 0.51948  | 0.32208 | 0.34286 |
|   2   |   DISC   |      0.70388       |    60.38725    |  0.28182   | 1.00000 | 0.56364  | 0.36364 | 0.31688 |
|   3   |   DISC   |      0.70239       |    60.38725    |  0.28961   | 1.00000 | 0.57922  | 0.33506 | 0.30649 |
|   4   |   DISC   |      0.70203       |    60.38725    |  0.30390   | 1.00000 | 0.60779  | 0.32727 | 0.31688 |
|   5   |   DISC   |      0.70253       |    60.38725    |  0.31558   | 1.00000 | 0.63117  | 0.36883 | 0.32468 |
|   6   |   GEN    |      0.70253       |    64.88887    |  0.31558   | 1.00000 | 0.63117  | 0.31948 | 0.34805 |
|   7   |   GEN    |      0.70253       |    63.83917    |  0.31558   | 1.00000 | 0.63117  | 0.31169 | 0.36364 |
|   8   |   DISC   |      0.70161       |    63.83917    |  0.32338   | 1.00000 | 0.64675  | 0.33247 | 0.32468 |
|   9   |   DISC   |      0.70259       |    63.83917    |  0.32597   | 1.00000 | 0.65195  | 0.34805 | 0.33247 |
|   10  |   DISC   |      0.69988       |    63.83917    |  0.33247   | 1.00000 | 0.66494  | 0.33247 | 0.32468 |
|   11  |   DISC   |      0.69943       |    63.83917    |  0.33377   | 1.00000 | 0.66753  | 0.36104 | 0.34026 |
|   12  |   DISC   |      0.69953       |    63.83917    |  0.34026   | 1.00000 | 0.68052  | 0.28571 | 0.31169 |
|   13  |   GEN    |      0.69953       |    61.04147    |  0.34026   | 1.00000 | 0.68052  | 0.33506 | 0.30390 |
|   14  |   GEN    |      0.69953       |    61.05418    |  0.34026   | 1.00000 | 0.68052  | 0.34545 | 0.39221 |
|   15  |   DISC   |      0.69898       |    61.05418    |  0.34286   | 1.00000 | 0.68571  | 0.37662 | 0.36104 |
|   16  |   DISC   |      0.69763       |    61.05418    |  0.34545   | 1.00000 | 0.69091  | 0.30909 | 0.31948 |
|   17  |   DISC   |      0.69733       |    61.05418    |  0.34805   | 1.00000 | 0.69610  | 0.33766 | 0.32468 |
|   18  |   DISC   |      0.69783       |    61.05418    |  0.35195   | 1.00000 | 0.70390  | 0.33506 | 0.35325 |
|   19  |   DISC   |      0.69675       |    61.05418    |  0.35584   | 1.00000 | 0.71169  | 0.31429 | 0.31688 |
|   20  |   GEN    |      0.69675       |    53.79987    |  0.35584   | 1.00000 | 0.71169  | 0.36883 | 0.34286 |
|   21  |   GEN    |      0.69675       |    57.46679    |  0.35584   | 1.00000 | 0.71169  | 0.30909 | 0.35584 |
|   22  |   DISC   |      0.69619       |    57.46679    |  0.35844   | 1.00000 | 0.71688  | 0.37143 | 0.31169 |
|   23  |   DISC   |      0.69542       |    57.46679    |  0.35974   | 1.00000 | 0.71948  | 0.38701 | 0.29610 |
|   24  |   DISC   |      0.69546       |    57.46679    |  0.36234   | 1.00000 | 0.72468  | 0.33766 | 0.29091 |
|   25  |   DISC   |      0.69474       |    57.46679    |  0.36753   | 1.00000 | 0.73506  | 0.34286 | 0.33506 |
|   26  |   DISC   |      0.69435       |    57.46679    |  0.36753   | 1.00000 | 0.73506  | 0.38442 | 0.30130 |
|   27  |   GEN    |      0.69435       |    57.96873    |  0.36753   | 1.00000 | 0.73506  | 0.34026 | 0.33247 |
|   28  |   GEN    |      0.69435       |    54.17546    |  0.36753   | 1.00000 | 0.73506  | 0.34286 | 0.30649 |
|   29  |   DISC   |      0.69341       |    54.17546    |  0.37013   | 1.00000 | 0.74026  | 0.35065 | 0.32727 |
|   30  |   DISC   |      0.69259       |    54.17546    |  0.37273   | 1.00000 | 0.74545  | 0.30649 | 0.31169 |
|   31  |   DISC   |      0.69158       |    54.17546    |  0.37662   | 1.00000 | 0.75325  | 0.34805 | 0.36104 |
