Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
1,DISC,0.71375,57.21017,0.50000,0.00000,0.00000,0.35031,0.29532
2,DISC,0.71362,57.21017,0.50000,0.00000,0.00000,0.32994,0.32994
3,DISC,0.71350,57.21017,0.50000,0.00000,0.00000,0.34827,0.29124
4,DISC,0.71301,57.21017,0.50000,0.00000,0.00000,0.36660,0.31161
5,DISC,0.71143,57.21017,0.50000,0.00000,0.00000,0.34216,0.34216
6,GEN,0.71143,56.76698,0.50000,0.00000,0.00000,0.31772,0.32383
7,GEN,0.71143,56.18489,0.50000,0.00000,0.00000,0.34012,0.34420
8,DISC,0.71270,56.18489,0.50000,0.00000,0.00000,0.37271,0.32790
9,DISC,0.71069,56.18489,0.50000,0.00000,0.00000,0.31161,0.30754
10,DISC,0.70960,56.18489,0.50000,0.00000,0.00000,0.37475,0.33809
11,DISC,0.71015,56.18489,0.50000,0.00000,0.00000,0.35642,0.32383
12,DISC,0.70961,56.18489,0.50000,0.00000,0.00000,0.34420,0.29939
13,GEN,0.70961,56.16391,0.50000,0.00000,0.00000,0.31365,0.33401
14,GEN,0.70961,56.21214,0.50000,0.00000,0.00000,0.33401,0.34216
15,DISC,0.70882,56.21214,0.50000,0.00000,0.00000,0.30754,0.31772
16,DISC,0.70813,56.21214,0.50000,0.00000,0.00000,0.38493,0.34420
17,DISC,0.70712,56.21214,0.50000,0.00000,0.00000,0.30957,0.34216
18,DISC,0.70788,56.21214,0.50000,0.00000,0.00000,0.33198,0.30957
19,DISC,0.70670,56.21214,0.50000,0.00000,0.00000,0.30346,0.34012
20,GEN,0.70670,53.76485,0.50000,0.00000,0.00000,0.32587,0.32587
21,GEN,0.70670,52.70208,0.50000,0.00000,0.00000,0.37678,0.33401
22,DISC,0.70595,52.70208,0.50000,0.00000,0.00000,0.36660,0.35031
23,DISC,0.70462,52.70208,0.50000,0.00000,0.00000,0.31568,0.36660
24,DISC,0.70445,52.70208,0.50000,0.00000,0.00000,0.33198,0.31161
25,DISC,0.70443,52.70208,0.50000,0.00000,0.00000,0.36660,0.34623
26,DISC,0.70435,52.70208,0.50000,0.00000,0.00000,0.31976,0.33605
27,GEN,0.70435,51.71283,0.50000,0.00000,0.00000,0.34012,0.33605
28,GEN,0.70435,53.40820,0.50000,0.00000,0.00000,0.28921,0.32179
29,DISC,0.70406,53.40820,0.50000,0.00000,0.00000,0.30550,0.31772
30,DISC,0.70303,53.40820,0.50000,0.00000,0.00000,0.31976,0.35642
31,DISC,0.70225,53.40820,0.50000,0.00000,0.00000,0.34216,0.31976
32,DISC,0.70227,53.40820,0.50000,0.00000,0.00000,0.35031,0.36049
33,DISC,0.70223,53.40820,0.50000,0.00000,0.00000,0.35642,0.32790
34,DISC,0.70048,53.40820,0.50000,0.00000,0.00000,0.30754,0.33198
35,DISC,0.70023,53.40820,0.50000,0.00000,0.00000,0.38086,0.34012
36,DISC,0.70016,53.40820,0.50000,0.00000,0.00000,0.32179,0.34012
37,DISC,0.69893,53.40820,0.50000,0.00000,0.00000,0.37882,0.33401
38,DISC,0.69910,53.40820,0.50000,0.00000,0.00000,0.33401,0.33605
39,DISC,0.69829,53.40820,0.50000,0.00000,0.00000,0.38086,0.36456
40,DISC,0.69757,53.40820,0.50000,0.00000,0.00000,0.35031,0.33809
41,DISC,0.69841,53.40820,0.50000,0.00000,0.00000,0.28310,0.31772
42,DISC,0.69652,53.40820,0.50000,0.00000,0.00000,0.29532,0.33401
43,DISC,0.69750,53.40820,0.50000,0.00000,0.00000,0.34827,0.32790
44,DISC,0.69607,53.40820,0.50000,0.00000,0.00000,0.37678,0.32179
45,DISC,0.69578,53.40820,0.50000,0.00000,0.00000,0.34012,0.31568
46,DISC,0.69566,53.40820,0.50000,0.00000,0.00000,0.35234,0.34623
47,DISC,0.69460,53.40820,0.50000,0.00000,0.00000,0.31568,0.33198
48,DISC,0.69477,53.40820,0.50000,0.00000,0.00000,0.35642,0.33809
49,DISC,0.69428,53.40820,0.50000,0.00000,0.00000,0.34623,0.31772
50,DISC,0.69341,53.40820,0.50000,0.00000,0.00000,0.37271,0.36049
51,DISC,0.69255,53.40820,0.50000,0.00000,0.00000,0.34420,0.33809
52,DISC,0.69281,53.40820,0.50000,0.00000,0.00000,0.35031,0.35845
53,DISC,0.69239,53.40820,0.50000,0.00000,0.00000,0.32790,0.33401
54,DISC,0.69132,53.40820,0.50000,0.00000,0.00000,0.31161,0.33809
55,DISC,0.69117,53.40820,0.50000,0.00000,0.00000,0.32587,0.33401
56,DISC,0.69070,53.40820,0.50000,0.00000,0.00000,0.33198,0.32994
57,DISC,0.69045,53.40820,0.50000,0.00000,0.00000,0.33401,0.34827
58,DISC,0.68985,53.40820,0.50000,0.00000,0.00000,0.32383,0.33809
59,DISC,0.68949,53.40820,0.50000,0.00000,0.00000,0.33809,0.29532
60,DISC,0.68926,53.40820,0.50000,0.00000,0.00000,0.36456,0.34623
61,DISC,0.68867,53.40820,0.50000,0.00000,0.00000,0.38697,0.31365
62,DISC,0.68838,53.40820,0.50000,0.00000,0.00000,0.33198,0.34216
63,DISC,0.68794,53.40820,0.50000,0.00000,0.00000,0.33198,0.30957
64,DISC,0.68731,53.40820,0.50000,0.00000,0.00000,0.36049,0.28921
65,DISC,0.68786,53.40820,0.50000,0.00000,0.00000,0.36456,0.34827
66,DISC,0.68694,53.40820,0.50000,0.00000,0.00000,0.36253,0.32587
67,DISC,0.68622,53.40820,0.50000,0.00000,0.00000,0.35438,0.33605
68,DISC,0.68576,53.40820,0.50000,0.00000,0.00000,0.30346,0.30957
69,DISC,0.68598,53.40820,0.50000,0.00000,0.00000,0.32587,0.32994
70,DISC,0.68487,53.40820,0.50000,0.00000,0.00000,0.37475,0.31772
71,DISC,0.68494,53.40820,0.50000,0.00000,0.00000,0.35438,0.35845
72,DISC,0.68513,53.40820,0.50000,0.00000,0.00000,0.32383,0.31568
73,DISC,0.68405,53.40820,0.50000,0.00000,0.00000,0.32587,0.33809
74,DISC,0.68343,53.40820,0.50000,0.00000,0.00000,0.31772,0.30754
75,DISC,0.68405,53.40820,0.50000,0.00000,0.00000,0.32587,0.31976
76,DISC,0.68346,53.40820,0.50000,0.00000,0.00000,0.30754,0.32587
77,DISC,0.68217,53.40820,0.50000,0.00000,0.00000,0.32587,0.32179
78,DISC,0.68256,53.40820,0.50000,0.00000,0.00000,0.32994,0.32994
79,DISC,0.68244,53.40820,0.50000,0.00000,0.00000,0.31976,0.37067
80,DISC,0.68184,53.40820,0.50000,0.00000,0.00000,0.32790,0.32587
81,DISC,0.68222,53.40820,0.50000,0.00000,0.00000,0.32994,0.33198
82,DISC,0.68104,53.40820,0.50000,0.00000,0.00000,0.32179,0.34420
83,DISC,0.68165,53.40820,0.50000,0.00000,0.00000,0.30957,0.32383
84,DISC,0.68062,53.40820,0.50000,0.00000,0.00000,0.37271,0.33605
85,DISC,0.68070,53.40820,0.50000,0.00000,0.00000,0.33401,0.32994
86,DISC,0.67976,53.40820,0.50000,0.00000,0.00000,0.32179,0.34420
87,DISC,0.68044,53.40820,0.50000,0.00000,0.00000,0.32383,0.31161
88,DISC,0.68023,53.40820,0.50000,0.00000,0.00000,0.34420,0.34623
89,DISC,0.67934,53.40820,0.50000,0.00000,0.00000,0.30143,0.30143
90,DISC,0.67908,53.40820,0.50000,0.00000,0.00000,0.32587,0.34420
91,DISC,0.67869,53.40820,0.50000,0.00000,0.00000,0.30550,0.31365
92,DISC,0.67732,53.40820,0.50000,0.00000,0.00000,0.34623,0.33605
93,DISC,0.67847,53.40820,0.50000,0.00000,0.00000,0.36253,0.31365
94,DISC,0.67751,53.40820,0.50000,0.00000,0.00000,0.32790,0.32179
95,DISC,0.67744,53.40820,0.50000,0.00000,0.00000,0.32790,0.35031
96,DISC,0.67681,53.40820,0.50000,0.00000,0.00000,0.31568,0.31976
97,DISC,0.67559,53.40820,0.50000,0.00000,0.00000,0.37678,0.34827
98,DISC,0.67570,53.40820,0.50000,0.00000,0.00000,0.33605,0.34012
99,DISC,0.67581,53.40820,0.50000,0.00000,0.00000,0.36253,0.32994
100,DISC,0.67630,53.40820,0.50000,0.00000,0.00000,0.34012,0.32994
101,DISC,0.67553,53.40820,0.50000,0.00000,0.00000,0.32179,0.31161
102,DISC,0.67474,53.40820,0.50000,0.00000,0.00000,0.34012,0.34623
103,DISC,0.67482,53.40820,0.50000,0.00000,0.00000,0.36253,0.31976
104,DISC,0.67461,53.40820,0.50000,0.00000,0.00000,0.36253,0.31568
105,DISC,0.67466,53.40820,0.50000,0.00000,0.00000,0.36456,0.34216
106,DISC,0.67384,53.40820,0.50000,0.00000,0.00000,0.29939,0.33605
107,DISC,0.67387,53.40820,0.50000,0.00000,0.00000,0.32790,0.36660
108,DISC,0.67416,53.40820,0.50000,0.00000,0.00000,0.28921,0.30550
109,DISC,0.67250,53.40820,0.50000,0.00000,0.00000,0.35845,0.36456
110,DISC,0.67289,53.40820,0.50000,0.00000,0.00000,0.35234,0.35642
111,DISC,0.67146,53.40820,0.50000,0.00000,0.00000,0.30957,0.34216
