Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
1,DISC,0.68334,69.18886,0.50000,0.00000,0.00000,0.29703,0.30297
2,DISC,0.68492,69.18886,0.50000,0.00000,0.00000,0.35248,0.32871
3,DISC,0.68267,69.18886,0.50000,0.00000,0.00000,0.32079,0.35050
4,DISC,0.68252,69.18886,0.50000,0.00000,0.00000,0.31089,0.33861
5,DISC,0.68313,69.18886,0.50000,0.00000,0.00000,0.34455,0.34653
6,GEN,0.68313,65.70242,0.50000,0.00000,0.00000,0.31683,0.34851
7,GEN,0.68313,65.53693,0.50000,0.00000,0.00000,0.33267,0.36040
8,DISC,0.68189,65.53693,0.50000,0.00000,0.00000,0.33861,0.31089
9,DISC,0.68207,65.53693,0.50000,0.00000,0.00000,0.32277,0.33465
10,DISC,0.68323,65.53693,0.50000,0.00000,0.00000,0.31089,0.34851
11,DISC,0.68136,65.53693,0.50000,0.00000,0.00000,0.31287,0.34653
12,DISC,0.67996,65.53693,0.51485,0.00000,0.02970,0.32079,0.32871
13,GEN,0.67996,65.70111,0.51485,0.00000,0.02970,0.37030,0.32475
14,GEN,0.67996,67.12904,0.51485,0.00000,0.02970,0.35446,0.33663
15,DISC,0.68043,67.12904,0.53267,0.00000,0.06535,0.31485,0.34257
16,DISC,0.67932,67.12904,0.55149,0.00000,0.10297,0.33267,0.32871
17,DISC,0.67852,67.12904,0.61485,0.00000,0.22970,0.27921,0.32871
18,DISC,0.67995,67.12904,0.65248,0.00000,0.30495,0.34059,0.31287
19,DISC,0.67846,67.12904,0.69901,0.00000,0.39802,0.33663,0.37228
20,GEN,0.67846,64.92680,0.69901,0.00000,0.39802,0.35050,0.33069
21,GEN,0.67846,62.00622,0.69901,0.00000,0.39802,0.32871,0.33069
22,DISC,0.67752,62.00622,0.70099,0.00000,0.40198,0.30693,0.34059
23,DISC,0.67693,62.00622,0.70099,0.00000,0.40198,0.32277,0.32673
24,DISC,0.67708,62.00622,0.70297,0.00000,0.40594,0.34653,0.35050
25,DISC,0.67705,62.00622,0.70594,0.00000,0.41188,0.38416,0.33465
26,DISC,0.67446,62.00622,0.71188,0.00000,0.42376,0.32277,0.35842
