+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.69519       |    39.05208    |  0.50000   | 1.00000 | 1.00000  | 0.31877 | 0.32648 |
|   2   |   DISC   |      0.69482       |    39.05208    |  0.50000   | 1.00000 | 1.00000  | 0.29820 | 0.28792 |
|   3   |   DISC   |      0.69501       |    39.05208    |  0.50000   | 1.00000 | 1.00000  | 0.31105 | 0.32134 |
|   4   |   DISC   |      0.69456       |    39.05208    |  0.50000   | 1.00000 | 1.00000  | 0.33419 | 0.31362 |
|   5   |   DISC   |      0.69424       |    39.05208    |  0.50000   | 1.00000 | 1.00000  | 0.31362 | 0.32648 |
|   6   |   GEN    |      0.69424       |    35.75784    |  0.50000   | 1.00000 | 1.00000  | 0.30077 | 0.33162 |
|   7   |   GEN    |      0.69424       |    38.30775    |  0.50000   | 1.00000 | 1.00000  | 0.30334 | 0.29049 |
|   8   |   DISC   |      0.69459       |    38.30775    |  0.50000   | 1.00000 | 1.00000  | 0.26735 | 0.30848 |
|   9   |   DISC   |      0.69409       |    38.30775    |  0.50000   | 1.00000 | 1.00000  | 0.32391 | 0.30848 |
|   10  |   DISC   |      0.69348       |    38.30775    |  0.50000   | 1.00000 | 1.00000  | 0.33676 | 0.30334 |
|   11  |   DISC   |      0.69293       |    38.30775    |  0.50000   | 1.00000 | 1.00000  | 0.29563 | 0.31877 |
|   12  |   DISC   |      0.69265       |    38.30775    |  0.50000   | 1.00000 | 1.00000  | 0.31620 | 0.34961 |
|   13  |   GEN    |      0.69265       |    35.19247    |  0.50000   | 1.00000 | 1.00000  | 0.29563 | 0.36504 |
|   14  |   GEN    |      0.69265       |    31.75588    |  0.50000   | 1.00000 | 1.00000  | 0.28792 | 0.33933 |
|   15  |   DISC   |      0.69189       |    31.75588    |  0.50000   | 1.00000 | 1.00000  | 0.31620 | 0.36247 |
|   16  |   DISC   |      0.69214       |    31.75588    |  0.50000   | 1.00000 | 1.00000  | 0.34190 | 0.31105 |
|   17  |   DISC   |      0.69132       |    31.75588    |  0.50000   | 1.00000 | 1.00000  | 0.33676 | 0.32905 |
|   18  |   DISC   |      0.69134       |    31.75588    |  0.50000   | 1.00000 | 1.00000  | 0.32134 | 0.38046 |
|   19  |   DISC   |      0.69114       |    31.75588    |  0.50000   | 1.00000 | 1.00000  | 0.31877 | 0.30334 |
|   20  |   GEN    |      0.69114       |    35.68307    |  0.50000   | 1.00000 | 1.00000  | 0.32391 | 0.32134 |
|   21  |   GEN    |      0.69114       |    34.38348    |  0.50000   | 1.00000 | 1.00000  | 0.29049 | 0.31362 |
|   22  |   DISC   |      0.69053       |    34.38348    |  0.50000   | 1.00000 | 1.00000  | 0.35476 | 0.34447 |
|   23  |   DISC   |      0.69005       |    34.38348    |  0.50000   | 1.00000 | 1.00000  | 0.32648 | 0.33933 |
|   24  |   DISC   |      0.68983       |    34.38348    |  0.50000   | 1.00000 | 1.00000  | 0.33419 | 0.39846 |
|   25  |   DISC   |      0.68950       |    34.38348    |  0.50000   | 1.00000 | 1.00000  | 0.28792 | 0.34447 |
|   26  |   DISC   |      0.68909       |    34.38348    |  0.50000   | 1.00000 | 1.00000  | 0.30848 | 0.37275 |
|   27  |   GEN    |      0.68909       |    33.18336    |  0.50000   | 1.00000 | 1.00000  | 0.29820 | 0.35990 |
|   28  |   GEN    |      0.68909       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.31105 | 0.35990 |
|   29  |   DISC   |      0.68895       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.30334 | 0.37018 |
|   30  |   DISC   |      0.68847       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.32134 | 0.33676 |
|   31  |   DISC   |      0.68750       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.35476 | 0.36504 |
|   32  |   DISC   |      0.68762       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.30591 | 0.34190 |
|   33  |   DISC   |      0.68781       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.36504 | 0.31362 |
|   34  |   DISC   |      0.68695       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.29049 | 0.31620 |
|   35  |   DISC   |      0.68680       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.29820 | 0.31877 |
|   36  |   DISC   |      0.68607       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.33162 | 0.31620 |
|   37  |   DISC   |      0.68564       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.29563 | 0.33162 |
|   38  |   DISC   |      0.68534       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.29563 | 0.34190 |
|   39  |   DISC   |      0.68483       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.34704 | 0.33419 |
|   40  |   DISC   |      0.68429       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.32905 | 0.29563 |
|   41  |   DISC   |      0.68474       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.30334 | 0.31620 |
|   42  |   DISC   |      0.68342       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.34190 | 0.34447 |
|   43  |   DISC   |      0.68348       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.31620 | 0.26478 |
|   44  |   DISC   |      0.68232       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.32648 | 0.32391 |
|   45  |   DISC   |      0.68248       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.32648 | 0.32648 |
|   46  |   DISC   |      0.68181       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.29820 | 0.37018 |
|   47  |   DISC   |      0.68142       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.27506 | 0.32905 |
|   48  |   DISC   |      0.68121       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.29306 | 0.29820 |
|   49  |   DISC   |      0.68037       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.34190 | 0.33676 |
|   50  |   DISC   |      0.67993       |    35.24901    |  0.50000   | 1.00000 | 1.00000  | 0.29820 | 0.35733 |
