+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.66852       |   104.26132    |  0.75626   | 0.00000 | 0.51253  | 0.32118 | 0.34624 |
|   2   |   DISC   |      0.66733       |   104.26132    |  0.76651   | 0.00000 | 0.53303  | 0.31663 | 0.32118 |
|   3   |   DISC   |      0.66756       |   104.26132    |  0.77563   | 0.00000 | 0.55125  | 0.34169 | 0.32346 |
|   4   |   DISC   |      0.66766       |   104.26132    |  0.78929   | 0.00000 | 0.57859  | 0.33941 | 0.31663 |
|   5   |   DISC   |      0.66652       |   104.26132    |  0.79841   | 0.00000 | 0.59681  | 0.30752 | 0.36902 |
|   6   |   GEN    |      0.66652       |    97.39664    |  0.79841   | 0.00000 | 0.59681  | 0.32574 | 0.36446 |
|   7   |   GEN    |      0.66652       |   103.34538    |  0.79841   | 0.00000 | 0.59681  | 0.35763 | 0.34169 |
|   8   |   DISC   |      0.66585       |   103.34538    |  0.80980   | 0.00000 | 0.61959  | 0.37813 | 0.33941 |
|   9   |   DISC   |      0.66500       |   103.34538    |  0.81435   | 0.00000 | 0.62870  | 0.29841 | 0.32118 |
|   10  |   DISC   |      0.66453       |   103.34538    |  0.82688   | 0.00000 | 0.65376  | 0.32118 | 0.34169 |
|   11  |   DISC   |      0.66313       |   103.34538    |  0.83713   | 0.00000 | 0.67426  | 0.30752 | 0.31663 |
|   12  |   DISC   |      0.66307       |   103.34538    |  0.84282   | 0.00000 | 0.68565  | 0.36902 | 0.33713 |
|   13  |   GEN    |      0.66307       |    92.37333    |  0.84282   | 0.00000 | 0.68565  | 0.32346 | 0.30296 |
|   14  |   GEN    |      0.66307       |    84.36824    |  0.84282   | 0.00000 | 0.68565  | 0.31435 | 0.29385 |
|   15  |   DISC   |      0.66318       |    84.36824    |  0.85194   | 0.00000 | 0.70387  | 0.32574 | 0.33713 |
