+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
|   96  |   DISC   |      0.63550       |   145.86227    |  0.53391   | 0.52739 | 0.59521  | 0.31066 | 0.31519 |
|   97  |   DISC   |      0.63648       |   145.86227    |  0.53439   | 0.52713 | 0.59591  | 0.33560 | 0.31066 |
|   98  |   DISC   |      0.63592       |   145.86227    |  0.53472   | 0.52717 | 0.59662  | 0.34694 | 0.36054 |
|   99  |   DISC   |      0.63520       |   145.86227    |  0.53515   | 0.52703 | 0.59733  | 0.33107 | 0.33107 |
|  100  |   DISC   |      0.63284       |   145.86227    |  0.53552   | 0.52701 | 0.59805  | 0.35374 | 0.32653 |
|  101  |   DISC   |      0.63278       |   145.86227    |  0.53598   | 0.52681 | 0.59877  | 0.36054 | 0.31293 |
|  102  |   DISC   |      0.63329       |   145.86227    |  0.53633   | 0.52684 | 0.59950  | 0.30839 | 0.31973 |
|  103  |   DISC   |      0.63363       |   145.86227    |  0.53672   | 0.52679 | 0.60023  | 0.35374 | 0.34014 |
|  104  |   DISC   |      0.63169       |   145.86227    |  0.53713   | 0.52669 | 0.60095  | 0.29252 | 0.30159 |
|  105  |   DISC   |      0.63035       |   145.86227    |  0.53762   | 0.52645 | 0.60169  | 0.33333 | 0.36508 |
|  106  |   DISC   |      0.62960       |   145.86227    |  0.53805   | 0.52632 | 0.60242  | 0.33787 | 0.31293 |
|  107  |   DISC   |      0.62850       |   145.86227    |  0.53835   | 0.52646 | 0.60316  | 0.34694 | 0.31293 |
|  108  |   DISC   |      0.63098       |   145.86227    |  0.53877   | 0.52635 | 0.60389  | 0.33107 | 0.29025 |
|  109  |   DISC   |      0.62664       |   145.86227    |  0.53917   | 0.52628 | 0.60463  | 0.35374 | 0.33787 |
|  110  |   DISC   |      0.62622       |   145.86227    |  0.53955   | 0.52627 | 0.60537  | 0.33787 | 0.33560 |
|  111  |   DISC   |      0.62484       |   145.86227    |  0.54003   | 0.52605 | 0.60611  | 0.32653 | 0.32426 |
|  112  |   DISC   |      0.62644       |   145.86227    |  0.54035   | 0.52617 | 0.60686  | 0.29478 | 0.36281 |
|  113  |   DISC   |      0.62507       |   145.86227    |  0.54086   | 0.52589 | 0.60761  | 0.35147 | 0.34694 |
|  114  |   DISC   |      0.62631       |   145.86227    |  0.54126   | 0.52585 | 0.60836  | 0.30612 | 0.32653 |
|  115  |   DISC   |      0.62334       |   145.86227    |  0.54172   | 0.52569 | 0.60912  | 0.35828 | 0.29705 |
|  116  |   DISC   |      0.62393       |   145.86227    |  0.54206   | 0.52577 | 0.60989  | 0.34694 | 0.31066 |
|  117  |   DISC   |      0.62382       |   145.86227    |  0.54248   | 0.52570 | 0.61065  | 0.35828 | 0.35601 |
|  118  |   DISC   |      0.62133       |   145.86227    |  0.54293   | 0.52556 | 0.61142  | 0.33560 | 0.33333 |
|  119  |   DISC   |      0.62164       |   145.86227    |  0.54334   | 0.52551 | 0.61220  | 0.36508 | 0.30612 |
|  120  |   DISC   |      0.62001       |   145.86227    |  0.54379   | 0.52539 | 0.61298  | 0.31066 | 0.33333 |
|  121  |   DISC   |      0.62011       |   145.86227    |  0.54427   | 0.52522 | 0.61376  | 0.31746 | 0.33333 |
|  122  |   DISC   |      0.61671       |   145.86227    |  0.54459   | 0.52537 | 0.61456  | 0.32426 | 0.32200 |
|  123  |   DISC   |      0.61871       |   145.86227    |  0.54510   | 0.52515 | 0.61536  | 0.33107 | 0.33560 |
|  124  |   DISC   |      0.61575       |   145.86227    |  0.54553   | 0.52510 | 0.61617  | 0.35374 | 0.31746 |
|  125  |   DISC   |      0.61639       |   145.86227    |  0.54599   | 0.52499 | 0.61698  | 0.39229 | 0.34240 |
|  126  |   DISC   |      0.61659       |   145.86227    |  0.54644   | 0.52491 | 0.61779  | 0.32426 | 0.32200 |
|  127  |   DISC   |      0.61583       |   145.86227    |  0.54696   | 0.52469 | 0.61861  | 0.37415 | 0.34694 |
|  128  |   DISC   |      0.61413       |   145.86227    |  0.54739   | 0.52466 | 0.61943  | 0.35828 | 0.35374 |
|  129  |   DISC   |      0.61331       |   145.86227    |  0.54777   | 0.52473 | 0.62027  | 0.31973 | 0.32880 |
|  130  |   DISC   |      0.61383       |   145.86227    |  0.54826   | 0.52459 | 0.62111  | 0.29932 | 0.36735 |
|  131  |   DISC   |      0.61358       |   145.86227    |  0.54881   | 0.52433 | 0.62195  | 0.32653 | 0.27664 |
|  132  |   DISC   |      0.61306       |   145.86227    |  0.54924   | 0.52433 | 0.62281  | 0.32426 | 0.31519 |
|  133  |   DISC   |      0.61116       |   145.86227    |  0.54968   | 0.52430 | 0.62367  | 0.30839 | 0.33787 |
|  134  |   DISC   |      0.61094       |   145.86227    |  0.55010   | 0.52432 | 0.62453  | 0.35601 | 0.33787 |
|  135  |   DISC   |      0.60845       |   145.86227    |  0.55060   | 0.52421 | 0.62541  | 0.36508 | 0.35147 |
|  136  |   DISC   |      0.61054       |   145.86227    |  0.55107   | 0.52415 | 0.62629  | 0.33333 | 0.35601 |
|  137  |   DISC   |      0.60880       |   145.86227    |  0.55163   | 0.52391 | 0.62717  | 0.29025 | 0.31746 |
|  138  |   DISC   |      0.60798       |   145.86227    |  0.55215   | 0.52376 | 0.62806  | 0.34014 | 0.30839 |
|  139  |   DISC   |      0.60524       |   145.86227    |  0.55260   | 0.52376 | 0.62897  | 0.35828 | 0.31293 |
|  140  |   DISC   |      0.60566       |   145.86227    |  0.55308   | 0.52370 | 0.62987  | 0.32426 | 0.34921 |
|  141  |   DISC   |      0.60448       |   145.86227    |  0.55361   | 0.52356 | 0.63078  | 0.34467 | 0.34240 |
|  142  |   DISC   |      0.60444       |   145.86227    |  0.55417   | 0.52335 | 0.63170  | 0.31519 | 0.35601 |
|  143  |   DISC   |      0.60428       |   145.86227    |  0.55460   | 0.52342 | 0.63262  | 0.32653 | 0.33333 |
|  144  |   DISC   |      0.60400       |   145.86227    |  0.55511   | 0.52334 | 0.63355  | 0.29932 | 0.31746 |
|  145  |   DISC   |      0.60075       |   145.86227    |  0.55567   | 0.52315 | 0.63448  | 0.32426 | 0.34921 |
|  146  |   DISC   |      0.59946       |   145.86227    |  0.55613   | 0.52316 | 0.63542  | 0.34921 | 0.30839 |
|  147  |   DISC   |      0.60185       |   145.86227    |  0.55665   | 0.52305 | 0.63636  | 0.32200 | 0.31519 |
|  148  |   DISC   |      0.59807       |   145.86227    |  0.55718   | 0.52294 | 0.63730  | 0.32880 | 0.34921 |
|  149  |   DISC   |      0.59796       |   145.86227    |  0.55772   | 0.52280 | 0.63824  | 0.34014 | 0.31973 |
|  150  |   DISC   |      0.59674       |   145.86227    |  0.55832   | 0.52255 | 0.63919  | 0.31519 | 0.35601 |
|  151  |   DISC   |      0.59679       |   145.86227    |  0.55877   | 0.52261 | 0.64014  | 0.31973 | 0.37642 |
|  152  |   DISC   |      0.59734       |   145.86227    |  0.55930   | 0.52249 | 0.64109  | 0.34014 | 0.39683 |
|  153  |   DISC   |      0.59478       |   145.86227    |  0.55971   | 0.52262 | 0.64205  | 0.34014 | 0.30612 |
|  154  |   DISC   |      0.59483       |   145.86227    |  0.56038   | 0.52225 | 0.64300  | 0.34240 | 0.30839 |
|  155  |   DISC   |      0.59218       |   145.86227    |  0.56088   | 0.52221 | 0.64396  | 0.27891 | 0.36961 |
|  156  |   DISC   |      0.59054       |   145.86227    |  0.56141   | 0.52212 | 0.64493  | 0.33787 | 0.32426 |
|  157  |   DISC   |      0.59202       |   145.86227    |  0.56201   | 0.52188 | 0.64589  | 0.32653 | 0.31746 |
|  158  |   DISC   |      0.59195       |   145.86227    |  0.56250   | 0.52186 | 0.64686  | 0.33107 | 0.31519 |
|  159  |   DISC   |      0.59092       |   145.86227    |  0.56304   | 0.52175 | 0.64783  | 0.33333 | 0.38095 |
|  160  |   DISC   |      0.58958       |   145.86227    |  0.56356   | 0.52168 | 0.64880  | 0.35828 | 0.30839 |
|  161  |   DISC   |      0.58863       |   145.86227    |  0.56413   | 0.52151 | 0.64976  | 0.30839 | 0.34694 |
|  162  |   DISC   |      0.58947       |   145.86227    |  0.56469   | 0.52135 | 0.65073  | 0.36735 | 0.36054 |
|  163  |   DISC   |      0.58844       |   145.86227    |  0.56518   | 0.52135 | 0.65170  | 0.30839 | 0.35828 |
|  164  |   DISC   |      0.58687       |   145.86227    |  0.56568   | 0.52131 | 0.65267  | 0.32200 | 0.33107 |
|  165  |   DISC   |      0.58591       |   145.86227    |  0.56630   | 0.52104 | 0.65364  | 0.33787 | 0.32880 |
|  166  |   DISC   |      0.58409       |   145.86227    |  0.56676   | 0.52110 | 0.65461  | 0.34921 | 0.33560 |
|  167  |   DISC   |      0.58337       |   145.86227    |  0.56734   | 0.52091 | 0.65559  | 0.30385 | 0.35601 |
|  168  |   DISC   |      0.58251       |   145.86227    |  0.56786   | 0.52085 | 0.65657  | 0.33787 | 0.33560 |
|  169  |   DISC   |      0.58295       |   145.86227    |  0.56845   | 0.52065 | 0.65754  | 0.30159 | 0.34921 |
|  170  |   DISC   |      0.57942       |   145.86227    |  0.56894   | 0.52065 | 0.65852  | 0.35374 | 0.35374 |
|  171  |   DISC   |      0.58212       |   145.86227    |  0.56958   | 0.52034 | 0.65950  | 0.31519 | 0.33333 |
|  172  |   DISC   |      0.58026       |   145.86227    |  0.57011   | 0.52025 | 0.66047  | 0.35147 | 0.27438 |
|  173  |   DISC   |      0.58023       |   145.86227    |  0.57052   | 0.52042 | 0.66145  | 0.32653 | 0.35828 |
|  174  |   DISC   |      0.57817       |   145.86227    |  0.57118   | 0.52008 | 0.66243  | 0.35147 | 0.29705 |
|  175  |   DISC   |      0.57613       |   145.86227    |  0.57172   | 0.51997 | 0.66341  | 0.31519 | 0.35374 |
|  176  |   DISC   |      0.57473       |   145.86227    |  0.57227   | 0.51985 | 0.66439  | 0.30159 | 0.33107 |
|  177  |   DISC   |      0.57381       |   145.86227    |  0.57278   | 0.51981 | 0.66537  | 0.31973 | 0.29932 |
|  178  |   DISC   |      0.57683       |   145.86227    |  0.57329   | 0.51977 | 0.66635  | 0.34014 | 0.29705 |
|  179  |   DISC   |      0.57252       |   145.86227    |  0.57390   | 0.51952 | 0.66733  | 0.36508 | 0.31973 |
|  180  |   DISC   |      0.57369       |   145.86227    |  0.57444   | 0.51943 | 0.66831  | 0.30159 | 0.30159 |
|  181  |   DISC   |      0.57220       |   145.86227    |  0.57492   | 0.51944 | 0.66929  | 0.32653 | 0.33560 |
|  182  |   DISC   |      0.56952       |   145.86227    |  0.57547   | 0.51932 | 0.67027  | 0.34921 | 0.28798 |
|  183  |   DISC   |      0.57158       |   145.86227    |  0.57603   | 0.51920 | 0.67125  | 0.32880 | 0.30839 |
|  184  |   DISC   |      0.56872       |   145.86227    |  0.57658   | 0.51906 | 0.67223  | 0.35374 | 0.34467 |
|  185  |   DISC   |      0.56694       |   145.86227    |  0.57724   | 0.51874 | 0.67321  | 0.36054 | 0.34467 |
|  186  |   DISC   |      0.56661       |   145.86227    |  0.57771   | 0.51877 | 0.67419  | 0.30159 | 0.31519 |
|  187  |   DISC   |      0.56874       |   145.86227    |  0.57835   | 0.51848 | 0.67517  | 0.31066 | 0.36961 |
|  188  |   DISC   |      0.56613       |   145.86227    |  0.57877   | 0.51860 | 0.67615  | 0.31973 | 0.32880 |
|  189  |   DISC   |      0.56486       |   145.86227    |  0.57935   | 0.51843 | 0.67713  | 0.35828 | 0.31973 |
|  190  |   DISC   |      0.56590       |   145.86227    |  0.57988   | 0.51835 | 0.67811  | 0.31519 | 0.32200 |
|  191  |   DISC   |      0.56279       |   145.86227    |  0.58044   | 0.51821 | 0.67909  | 0.36281 | 0.31973 |
|  192  |   DISC   |      0.56243       |   145.86227    |  0.58100   | 0.51806 | 0.68006  | 0.30159 | 0.31519 |
|  193  |   DISC   |      0.56039       |   145.86227    |  0.58148   | 0.51807 | 0.68104  | 0.29705 | 0.34694 |
|  194  |   DISC   |      0.56190       |   145.86227    |  0.58205   | 0.51791 | 0.68202  | 0.35374 | 0.29705 |
|  195  |   DISC   |      0.56244       |   145.86227    |  0.58259   | 0.51780 | 0.68299  | 0.32880 | 0.29932 |
|  196  |   DISC   |      0.55970       |   145.86227    |  0.58319   | 0.51758 | 0.68396  | 0.30612 | 0.34921 |
|  197  |   DISC   |      0.55994       |   145.86227    |  0.58377   | 0.51740 | 0.68494  | 0.31066 | 0.33787 |
|  198  |   DISC   |      0.55820       |   145.86227    |  0.58416   | 0.51759 | 0.68591  | 0.32426 | 0.34921 |
|  199  |   DISC   |      0.55771       |   145.86227    |  0.58477   | 0.51734 | 0.68688  | 0.34921 | 0.38549 |
|  200  |   DISC   |      0.55689       |   145.86227    |  0.58537   | 0.51711 | 0.68785  | 0.32653 | 0.33560 |
|  201  |   DISC   |      0.55595       |   145.86227    |  0.58593   | 0.51696 | 0.68881  | 0.33560 | 0.34694 |
|  202  |   DISC   |      0.55706       |   145.86227    |  0.58641   | 0.51696 | 0.68978  | 0.30159 | 0.29478 |
|  203  |   DISC   |      0.55322       |   145.86227    |  0.58694   | 0.51686 | 0.69075  | 0.31293 | 0.36735 |
|  204  |   DISC   |      0.55461       |   145.86227    |  0.58756   | 0.51660 | 0.69171  | 0.30385 | 0.34467 |
|  205  |   DISC   |      0.55262       |   145.86227    |  0.58808   | 0.51651 | 0.69268  | 0.28571 | 0.32200 |
|  206  |   DISC   |      0.55232       |   145.86227    |  0.58864   | 0.51637 | 0.69365  | 0.33333 | 0.32200 |
|  207  |   DISC   |      0.55029       |   145.86227    |  0.58921   | 0.51621 | 0.69462  | 0.31293 | 0.31519 |
|  208  |   DISC   |      0.54760       |   145.86227    |  0.58974   | 0.51612 | 0.69559  | 0.32426 | 0.31973 |
|  209  |   DISC   |      0.55005       |   145.86227    |  0.59027   | 0.51602 | 0.69656  | 0.30385 | 0.31293 |
|  210  |   DISC   |      0.54677       |   145.86227    |  0.59086   | 0.51582 | 0.69753  | 0.37415 | 0.34921 |
|  211  |   DISC   |      0.54734       |   145.86227    |  0.59130   | 0.51591 | 0.69850  | 0.30612 | 0.35147 |
|  212  |   DISC   |      0.54589       |   145.86227    |  0.59193   | 0.51560 | 0.69947  | 0.34240 | 0.35374 |
|  213  |   DISC   |      0.54617       |   145.86227    |  0.59248   | 0.51549 | 0.70044  | 0.32200 | 0.30385 |
|  214  |   DISC   |      0.54471       |   145.86227    |  0.59330   | 0.51527 | 0.70187  | 0.33787 | 0.33560 |
|  215  |   DISC   |      0.54493       |   145.86227    |  0.59462   | 0.51541 | 0.70464  | 0.31293 | 0.34921 |
|  216  |   DISC   |      0.54308       |   145.86227    |  0.59595   | 0.51506 | 0.70696  | 0.36281 | 0.34694 |
|  217  |   DISC   |      0.54335       |   145.86227    |  0.59729   | 0.51514 | 0.70972  | 0.36281 | 0.35374 |
|  218  |   DISC   |      0.54369       |   145.86227    |  0.59872   | 0.51502 | 0.71247  | 0.34694 | 0.34694 |
|  219  |   DISC   |      0.53929       |   145.86227    |  0.60128   | 0.51492 | 0.71748  | 0.29025 | 0.31746 |
|  220  |   DISC   |      0.54189       |   145.86227    |  0.60407   | 0.51433 | 0.72246  | 0.34694 | 0.29025 |
|  221  |   DISC   |      0.54126       |   145.86227    |  0.60536   | 0.51490 | 0.72562  | 0.33333 | 0.35828 |
|  222  |   DISC   |      0.53957       |   145.86227    |  0.60675   | 0.51434 | 0.72785  | 0.32880 | 0.31519 |
|  223  |   DISC   |      0.53369       |   145.86227    |  0.60941   | 0.51444 | 0.73325  | 0.35828 | 0.34240 |
|  224  |   DISC   |      0.53564       |   145.86227    |  0.61249   | 0.51409 | 0.73907  | 0.34240 | 0.33787 |
|  225  |   DISC   |      0.53849       |   145.86227    |  0.61413   | 0.51388 | 0.74214  | 0.31746 | 0.32426 |
