Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
27,GEN,0.67249,241.13155,0.51124,0.46959,0.49207,0.30134,0.34375
28,GEN,0.67249,251.27385,0.51118,0.46971,0.49207,0.31473,0.33482
29,DISC,0.67188,251.27385,0.51138,0.46968,0.49243,0.34375,0.36161
30,DISC,0.67263,251.27385,0.51150,0.46980,0.49280,0.31027,0.34152
31,DISC,0.67066,251.27385,0.51174,0.46967,0.49316,0.28795,0.35045
32,DISC,0.67067,251.27385,0.51188,0.46976,0.49353,0.32143,0.29688
33,DISC,0.67027,251.27385,0.51205,0.46979,0.49389,0.30580,0.35268
34,DISC,0.67054,251.27385,0.51224,0.46978,0.49426,0.36161,0.33259
35,DISC,0.67032,251.27385,0.51240,0.46983,0.49462,0.32812,0.31250
36,DISC,0.66975,251.27385,0.51259,0.46980,0.49499,0.32143,0.34152
37,DISC,0.66891,251.27385,0.51273,0.46988,0.49535,0.35045,0.30134
38,DISC,0.66852,251.27385,0.51294,0.46983,0.49572,0.34375,0.30804
39,DISC,0.66963,251.27385,0.51315,0.46979,0.49608,0.35268,0.35938
40,DISC,0.66894,251.27385,0.51332,0.46981,0.49645,0.31473,0.35045
41,DISC,0.66793,251.27385,0.51347,0.46988,0.49681,0.33482,0.29688
42,DISC,0.66672,251.27385,0.51360,0.46998,0.49718,0.31027,0.32366
43,DISC,0.66810,251.27385,0.51383,0.46989,0.49754,0.31696,0.31696
44,DISC,0.66766,251.27385,0.51397,0.46997,0.49791,0.32812,0.31696
45,DISC,0.66685,251.27385,0.51417,0.46994,0.49827,0.32143,0.29018
46,DISC,0.66656,251.27385,0.51432,0.47000,0.49864,0.33705,0.35491
47,DISC,0.66590,251.27385,0.51449,0.47002,0.49900,0.30580,0.33929
48,DISC,0.66554,251.27385,0.51469,0.46998,0.49937,0.31473,0.33705
49,DISC,0.66603,251.27385,0.51488,0.46998,0.49973,0.35938,0.32366
50,DISC,0.66578,251.27385,0.51503,0.47004,0.50010,0.28348,0.37500
51,DISC,0.66513,251.27385,0.51520,0.47006,0.50047,0.30134,0.30357
52,DISC,0.66530,251.27385,0.51542,0.47000,0.50084,0.33259,0.31473
53,DISC,0.66467,251.27385,0.51556,0.47008,0.50121,0.28348,0.29018
54,DISC,0.66382,251.27385,0.51575,0.47008,0.50158,0.35938,0.35268
55,DISC,0.66282,251.27385,0.51593,0.47008,0.50195,0.32589,0.35491
56,DISC,0.66294,251.27385,0.51610,0.47011,0.50232,0.30357,0.36830
57,DISC,0.66301,251.27385,0.51627,0.47015,0.50269,0.28795,0.34152
58,DISC,0.66193,251.27385,0.51648,0.47011,0.50307,0.32143,0.35714
59,DISC,0.66240,251.27385,0.51666,0.47013,0.50345,0.38393,0.34598
60,DISC,0.66214,251.27385,0.51684,0.47014,0.50382,0.35045,0.33036
61,DISC,0.66071,251.27385,0.51702,0.47016,0.50421,0.32812,0.34152
62,DISC,0.66214,251.27385,0.51718,0.47024,0.50459,0.34821,0.31027
63,DISC,0.66063,251.27385,0.51738,0.47020,0.50497,0.30357,0.36161
64,DISC,0.65935,251.27385,0.51759,0.47018,0.50536,0.34821,0.32589
65,DISC,0.66007,251.27385,0.51773,0.47029,0.50574,0.33929,0.34821
66,DISC,0.65998,251.27385,0.51796,0.47022,0.50613,0.32812,0.34598
67,DISC,0.65913,251.27385,0.51816,0.47021,0.50652,0.29241,0.36384
68,DISC,0.65826,251.27385,0.51832,0.47027,0.50691,0.31920,0.32589
69,DISC,0.65911,251.27385,0.51855,0.47020,0.50731,0.33259,0.35491
70,DISC,0.65819,251.27385,0.51872,0.47026,0.50771,0.29911,0.34598
71,DISC,0.65805,251.27385,0.51891,0.47029,0.50811,0.35491,0.32143
72,DISC,0.65834,251.27385,0.51911,0.47028,0.50851,0.34152,0.32589
73,DISC,0.65579,251.27385,0.51930,0.47031,0.50891,0.29241,0.30580
74,DISC,0.65581,251.27385,0.51953,0.47026,0.50931,0.38393,0.33259
75,DISC,0.65487,251.27385,0.51971,0.47030,0.50972,0.32143,0.33705
76,DISC,0.65553,251.27385,0.51992,0.47030,0.51013,0.34375,0.33705
77,DISC,0.65734,251.27385,0.52011,0.47033,0.51054,0.33259,0.33482
78,DISC,0.65459,251.27385,0.52032,0.47031,0.51096,0.33259,0.30580
79,DISC,0.65464,251.27385,0.52048,0.47042,0.51137,0.29688,0.34821
80,DISC,0.65388,251.27385,0.52074,0.47030,0.51179,0.32143,0.31250
81,DISC,0.65333,251.27385,0.52089,0.47042,0.51220,0.33929,0.29464
82,DISC,0.65245,251.27385,0.52116,0.47032,0.51263,0.32366,0.32143
83,DISC,0.65357,251.27385,0.52132,0.47041,0.51305,0.33259,0.31027
84,DISC,0.65238,251.27385,0.52154,0.47039,0.51348,0.35938,0.33705
85,DISC,0.65239,251.27385,0.52177,0.47037,0.51391,0.32366,0.33259
86,DISC,0.65187,251.27385,0.52199,0.47036,0.51434,0.29911,0.31696
87,DISC,0.65126,251.27385,0.52219,0.47040,0.51478,0.35045,0.35045
88,DISC,0.64928,251.27385,0.52234,0.47054,0.51522,0.33036,0.34821
89,DISC,0.65049,251.27385,0.52258,0.47050,0.51566,0.31696,0.32366
90,DISC,0.65075,251.27385,0.52281,0.47047,0.51610,0.34152,0.31920
91,DISC,0.65033,251.27385,0.52306,0.47044,0.51655,0.32143,0.36830
92,DISC,0.64960,251.27385,0.52331,0.47037,0.51700,0.30804,0.34375
93,DISC,0.64964,251.27385,0.52355,0.47035,0.51744,0.33929,0.31250
94,DISC,0.64757,251.27385,0.52369,0.47051,0.51790,0.34152,0.33259
95,DISC,0.64675,251.27385,0.52392,0.47051,0.51835,0.34598,0.37277
96,DISC,0.64751,251.27385,0.52416,0.47049,0.51881,0.32589,0.34375
97,DISC,0.64749,251.27385,0.52440,0.47047,0.51927,0.32812,0.33705
98,DISC,0.64723,251.27385,0.52462,0.47050,0.51973,0.33705,0.30357
99,DISC,0.64650,251.27385,0.52484,0.47050,0.52019,0.29018,0.33259
100,DISC,0.64515,251.27385,0.52506,0.47053,0.52066,0.34598,0.31473
101,DISC,0.64574,251.27385,0.52535,0.47042,0.52112,0.26786,0.34152
102,DISC,0.64368,251.27385,0.52554,0.47052,0.52159,0.33259,0.32366
103,DISC,0.64431,251.27385,0.52580,0.47047,0.52206,0.31250,0.33705
104,DISC,0.64310,251.27385,0.52600,0.47053,0.52253,0.31920,0.32143
105,DISC,0.64292,251.27385,0.52623,0.47055,0.52301,0.29911,0.31696
106,DISC,0.64237,251.27385,0.52648,0.47052,0.52348,0.33705,0.30357
107,DISC,0.64362,251.27385,0.52674,0.47048,0.52396,0.33482,0.34375
108,DISC,0.64109,251.27385,0.52698,0.47047,0.52444,0.37723,0.30357
109,DISC,0.64147,251.27385,0.52718,0.47055,0.52492,0.35268,0.32589
110,DISC,0.64191,251.27385,0.52748,0.47044,0.52541,0.31696,0.33036
111,DISC,0.63952,251.27385,0.52769,0.47051,0.52589,0.33482,0.32812
112,DISC,0.64114,251.27385,0.52792,0.47053,0.52638,0.34821,0.31920
113,DISC,0.64099,251.27385,0.52819,0.47048,0.52687,0.31027,0.33482
114,DISC,0.63950,251.27385,0.52845,0.47046,0.52736,0.33929,0.33259
115,DISC,0.63911,251.27385,0.52875,0.47035,0.52785,0.32366,0.38393
116,DISC,0.63901,251.27385,0.52895,0.47043,0.52834,0.31473,0.34152
117,DISC,0.63945,251.27385,0.52924,0.47035,0.52883,0.30357,0.31696
118,DISC,0.63779,251.27385,0.52941,0.47050,0.52933,0.29241,0.33705
119,DISC,0.63845,251.27385,0.52973,0.47037,0.52983,0.32812,0.35714
120,DISC,0.63685,251.27385,0.52999,0.47036,0.53033,0.33036,0.34375
121,DISC,0.63592,251.27385,0.53025,0.47033,0.53083,0.31696,0.31250
122,DISC,0.63420,251.27385,0.53050,0.47033,0.53133,0.31473,0.34821
123,DISC,0.63532,251.27385,0.53072,0.47039,0.53184,0.32812,0.32589
124,DISC,0.63512,251.27385,0.53101,0.47033,0.53235,0.28348,0.31027
125,DISC,0.63377,251.27385,0.53128,0.47031,0.53286,0.34821,0.37500
126,DISC,0.63432,251.27385,0.53152,0.47033,0.53338,0.34375,0.36384
127,DISC,0.63219,251.27385,0.53184,0.47022,0.53389,0.35491,0.35268
128,DISC,0.63280,251.27385,0.53211,0.47020,0.53441,0.33259,0.30357
129,DISC,0.63144,251.27385,0.53236,0.47021,0.53493,0.33259,0.36607
130,DISC,0.63083,251.27385,0.53267,0.47012,0.53546,0.31920,0.33929
131,DISC,0.63156,251.27385,0.53288,0.47022,0.53598,0.37277,0.31250
132,DISC,0.63180,251.27385,0.53325,0.47001,0.53651,0.29688,0.33482
133,DISC,0.63147,251.27385,0.53352,0.46999,0.53704,0.36161,0.33705
134,DISC,0.63044,251.27385,0.53377,0.47004,0.53758,0.30804,0.30804
135,DISC,0.62992,251.27385,0.53400,0.47010,0.53811,0.29911,0.35045
136,DISC,0.62888,251.27385,0.53430,0.47006,0.53865,0.34152,0.32366
137,DISC,0.62988,251.27385,0.53462,0.46994,0.53919,0.33705,0.31696
138,DISC,0.62766,251.27385,0.53494,0.46985,0.53972,0.31696,0.34152
139,DISC,0.62697,251.27385,0.53516,0.46995,0.54026,0.30804,0.33259
140,DISC,0.62626,251.27385,0.53554,0.46973,0.54081,0.35714,0.32143
141,DISC,0.62512,251.27385,0.53576,0.46983,0.54135,0.32589,0.31027
142,DISC,0.62595,251.27385,0.53605,0.46981,0.54190,0.33929,0.31473
143,DISC,0.62637,251.27385,0.53640,0.46966,0.54246,0.32812,0.34598
144,DISC,0.62402,251.27385,0.53667,0.46967,0.54301,0.27902,0.29464
145,DISC,0.62230,251.27385,0.53700,0.46957,0.54358,0.32366,0.32366
146,DISC,0.62413,251.27385,0.53730,0.46956,0.54415,0.33036,0.35268
147,DISC,0.62175,251.27385,0.53761,0.46952,0.54475,0.29688,0.31027
148,DISC,0.62491,251.27385,0.53799,0.46937,0.54535,0.31473,0.31027
149,DISC,0.62402,251.27385,0.53842,0.46912,0.54596,0.33929,0.35938
150,DISC,0.62223,251.27385,0.53870,0.46917,0.54657,0.35938,0.39063
151,DISC,0.62081,251.27385,0.53906,0.46906,0.54719,0.33482,0.34152
152,DISC,0.62035,251.27385,0.53933,0.46916,0.54781,0.33259,0.32812
153,DISC,0.62095,251.27385,0.53977,0.46890,0.54844,0.28348,0.32366
154,DISC,0.61902,251.27385,0.54004,0.46899,0.54906,0.30804,0.33259
155,DISC,0.61796,251.27385,0.54040,0.46889,0.54969,0.33482,0.30804
156,DISC,0.61866,251.27385,0.54075,0.46882,0.55032,0.33036,0.34821
157,DISC,0.61654,251.27385,0.54118,0.46859,0.55095,0.29911,0.34375
158,DISC,0.61710,251.27385,0.54147,0.46864,0.55159,0.32589,0.34375
159,DISC,0.61501,251.27385,0.54182,0.46858,0.55222,0.30134,0.33036
160,DISC,0.61547,251.27385,0.54219,0.46846,0.55285,0.35045,0.33705
161,DISC,0.61255,251.27385,0.54255,0.46838,0.55348,0.33705,0.31920
162,DISC,0.61534,251.27385,0.54291,0.46829,0.55412,0.31250,0.34821
163,DISC,0.61162,251.27385,0.54334,0.46807,0.55475,0.29688,0.35938
164,DISC,0.61369,251.27385,0.54355,0.46828,0.55538,0.30357,0.31473
165,DISC,0.61235,251.27385,0.54402,0.46797,0.55601,0.31696,0.33929
166,DISC,0.61246,251.27385,0.54438,0.46789,0.55665,0.35714,0.34375
167,DISC,0.61177,251.27385,0.54474,0.46779,0.55728,0.34375,0.35714
168,DISC,0.60978,251.27385,0.54509,0.46773,0.55791,0.32366,0.33482
169,DISC,0.60846,251.27385,0.54550,0.46754,0.55854,0.31027,0.30580
170,DISC,0.61128,251.27385,0.54589,0.46739,0.55916,0.31250,0.28571
171,DISC,0.60856,251.27385,0.54627,0.46725,0.55979,0.30580,0.33705
172,DISC,0.60912,251.27385,0.54649,0.46744,0.56042,0.31696,0.34152
173,DISC,0.60750,251.27385,0.54701,0.46703,0.56105,0.31027,0.31696
174,DISC,0.60567,251.27385,0.54738,0.46691,0.56168,0.36607,0.30804
175,DISC,0.60771,251.27385,0.54775,0.46680,0.56231,0.37277,0.28348
176,DISC,0.60493,251.27385,0.54806,0.46681,0.56293,0.30357,0.35045
177,DISC,0.60366,251.27385,0.54846,0.46663,0.56356,0.31920,0.29911
178,DISC,0.60195,251.27385,0.54886,0.46647,0.56419,0.28348,0.31473
179,DISC,0.60201,251.27385,0.54922,0.46639,0.56482,0.28348,0.31473
180,DISC,0.59947,251.27385,0.54965,0.46615,0.56546,0.33705,0.36384
181,DISC,0.60082,251.27385,0.54997,0.46614,0.56609,0.33705,0.36830
182,DISC,0.59955,251.27385,0.55029,0.46614,0.56673,0.33929,0.30357
183,DISC,0.59990,251.27385,0.55076,0.46585,0.56736,0.29018,0.29911
184,DISC,0.59996,251.27385,0.55112,0.46576,0.56800,0.37723,0.31027
185,DISC,0.60000,251.27385,0.55152,0.46559,0.56863,0.28125,0.31473
186,DISC,0.59959,251.27385,0.55179,0.46568,0.56927,0.31920,0.31920
187,DISC,0.59699,251.27385,0.55223,0.46545,0.56991,0.31473,0.31920
188,DISC,0.59599,251.27385,0.55267,0.46525,0.57058,0.33036,0.36830
189,DISC,0.59591,251.27385,0.55306,0.46516,0.57127,0.31473,0.33705
190,DISC,0.59773,251.27385,0.55355,0.46489,0.57200,0.31250,0.31920
191,DISC,0.59543,251.27385,0.55394,0.46487,0.57274,0.37054,0.33482
192,DISC,0.59408,251.27385,0.55434,0.46482,0.57349,0.29241,0.30804
193,DISC,0.59456,251.27385,0.55478,0.46470,0.57425,0.29464,0.32366
194,DISC,0.59258,251.27385,0.55523,0.46455,0.57502,0.30580,0.33259
195,DISC,0.58943,251.27385,0.55571,0.46437,0.57579,0.29241,0.28795
196,DISC,0.59301,251.27385,0.55619,0.46420,0.57658,0.34375,0.34152
197,DISC,0.58897,251.27385,0.55662,0.46414,0.57738,0.32366,0.37500
198,DISC,0.58951,251.27385,0.55716,0.46387,0.57819,0.37946,0.31027
199,DISC,0.59062,251.27385,0.55754,0.46391,0.57900,0.33705,0.38393
200,DISC,0.58709,251.27385,0.55809,0.46365,0.57982,0.33929,0.30357
201,DISC,0.59040,251.27385,0.55851,0.46362,0.58065,0.31696,0.32812
202,DISC,0.58407,251.27385,0.55900,0.46348,0.58148,0.30804,0.35045
203,DISC,0.58485,251.27385,0.55952,0.46328,0.58232,0.35045,0.34375
204,DISC,0.58565,251.27385,0.55995,0.46326,0.58316,0.33482,0.35714
205,DISC,0.58241,251.27385,0.56042,0.46316,0.58401,0.30804,0.32812
206,DISC,0.58012,251.27385,0.56095,0.46295,0.58486,0.36161,0.31473
207,DISC,0.58116,251.27385,0.56152,0.46267,0.58571,0.33036,0.26786
208,DISC,0.58073,251.27385,0.56187,0.46283,0.58657,0.30357,0.33482
209,DISC,0.58087,251.27385,0.56251,0.46241,0.58744,0.34375,0.34821
210,DISC,0.57946,251.27385,0.56298,0.46234,0.58831,0.31696,0.32812
211,DISC,0.58033,251.27385,0.56336,0.46246,0.58918,0.35268,0.34375
212,DISC,0.57803,251.27385,0.56393,0.46219,0.59005,0.32143,0.31027
213,DISC,0.57765,251.27385,0.56455,0.46182,0.59093,0.31473,0.31696
214,DISC,0.57690,251.27385,0.56492,0.46197,0.59182,0.33036,0.35714
215,DISC,0.57541,251.27385,0.56553,0.46164,0.59270,0.32589,0.32143
216,DISC,0.57667,251.27385,0.56608,0.46142,0.59359,0.31027,0.33705
217,DISC,0.57377,251.27385,0.56643,0.46162,0.59448,0.32143,0.36161
218,DISC,0.57239,251.27385,0.56703,0.46132,0.59537,0.30804,0.31250
219,DISC,0.57129,251.27385,0.56763,0.46100,0.59627,0.31696,0.33929
220,DISC,0.57292,251.27385,0.56815,0.46088,0.59717,0.34152,0.31920
221,DISC,0.57044,251.27385,0.56858,0.46091,0.59807,0.32366,0.33259
222,DISC,0.56667,251.27385,0.56901,0.46095,0.59898,0.30580,0.32589
223,DISC,0.56969,251.27385,0.56963,0.46062,0.59988,0.29688,0.33929
224,DISC,0.56854,251.27385,0.57013,0.46053,0.60079,0.32589,0.33705
225,DISC,0.56646,251.27385,0.57080,0.46009,0.60170,0.29464,0.34375
226,DISC,0.56636,251.27385,0.57128,0.46006,0.60261,0.32812,0.35938
227,DISC,0.56589,251.27385,0.57164,0.46025,0.60352,0.35268,0.34152
228,DISC,0.56420,251.27385,0.57228,0.45987,0.60444,0.30580,0.35268
229,DISC,0.56290,251.27385,0.57279,0.45976,0.60535,0.32366,0.32589
230,DISC,0.56397,251.27385,0.57335,0.45957,0.60627,0.33036,0.33929
231,DISC,0.55914,251.27385,0.57376,0.45967,0.60719,0.32143,0.35268
232,DISC,0.56082,251.27385,0.57436,0.45939,0.60811,0.29911,0.34598
233,DISC,0.55942,251.27385,0.57486,0.45930,0.60903,0.34598,0.32812
234,DISC,0.56167,251.27385,0.57540,0.45916,0.60995,0.31473,0.31250
235,DISC,0.56174,251.27385,0.57596,0.45895,0.61087,0.34821,0.34375
236,DISC,0.55774,251.27385,0.57651,0.45879,0.61180,0.33705,0.32366
237,DISC,0.55891,251.27385,0.57715,0.45841,0.61272,0.34598,0.33036
238,DISC,0.55546,251.27385,0.57755,0.45855,0.61364,0.34375,0.33929
239,DISC,0.55936,251.27385,0.57813,0.45831,0.61457,0.31920,0.29911
240,DISC,0.55451,251.27385,0.57858,0.45833,0.61549,0.29241,0.37723
241,DISC,0.55443,251.27385,0.57919,0.45803,0.61641,0.33482,0.29688
242,DISC,0.55121,251.27385,0.57975,0.45785,0.61734,0.32812,0.32589
243,DISC,0.55680,251.27385,0.58031,0.45765,0.61827,0.33929,0.32812
244,DISC,0.55259,251.27385,0.58075,0.45770,0.61919,0.33036,0.32812
245,DISC,0.54961,251.27385,0.58137,0.45738,0.62012,0.30580,0.33036
246,DISC,0.55141,251.27385,0.58194,0.45718,0.62105,0.37054,0.31473
247,DISC,0.55000,251.27385,0.58243,0.45712,0.62198,0.31027,0.34598
248,DISC,0.54614,251.27385,0.58290,0.45711,0.62291,0.29018,0.33929
249,DISC,0.54581,251.27385,0.58356,0.45671,0.62384,0.31473,0.32589
250,DISC,0.54872,251.27385,0.58404,0.45670,0.62477,0.30804,0.29688
251,DISC,0.54360,251.27385,0.58455,0.45660,0.62570,0.30357,0.35714
252,DISC,0.54270,251.27385,0.58504,0.45656,0.62664,0.30357,0.33036
253,DISC,0.54332,251.27385,0.58561,0.45636,0.62758,0.36161,0.36384
254,DISC,0.54083,251.27385,0.58618,0.45615,0.62851,0.31027,0.32143
255,DISC,0.54323,251.27385,0.58676,0.45593,0.62945,0.30134,0.29464
256,DISC,0.54025,251.27385,0.58740,0.45559,0.63039,0.33705,0.37054
257,DISC,0.53824,251.27385,0.58776,0.45582,0.63133,0.30580,0.32366
258,DISC,0.53859,251.27385,0.58844,0.45540,0.63228,0.36384,0.32812
259,DISC,0.53944,251.27385,0.58905,0.45513,0.63323,0.32589,0.33036
260,DISC,0.53846,251.27385,0.58951,0.45517,0.63419,0.31250,0.32812
261,DISC,0.53995,251.27385,0.59009,0.45498,0.63515,0.35491,0.31696
262,DISC,0.53444,251.27385,0.59064,0.45483,0.63612,0.33482,0.37723
263,DISC,0.53384,251.27385,0.59115,0.45479,0.63709,0.30134,0.35491
264,DISC,0.53118,251.27385,0.59175,0.45456,0.63807,0.32812,0.31696
265,DISC,0.53307,251.27385,0.59237,0.45432,0.63905,0.33259,0.34598
266,DISC,0.53098,251.27385,0.59299,0.45406,0.64003,0.35045,0.33705
267,DISC,0.52900,251.27385,0.59341,0.45420,0.64102,0.32366,0.33259
268,DISC,0.53100,251.27385,0.59407,0.45388,0.64201,0.33036,0.34375
269,DISC,0.52879,251.27385,0.59466,0.45368,0.64300,0.31920,0.35938
270,DISC,0.52894,251.27385,0.59516,0.45368,0.64400,0.31250,0.35938
271,DISC,0.52744,251.27385,0.59577,0.45346,0.64501,0.30580,0.32143
272,DISC,0.52912,251.27385,0.59642,0.45318,0.64601,0.31696,0.31250
273,DISC,0.52435,251.27385,0.59687,0.45328,0.64703,0.32366,0.32812
274,DISC,0.52319,251.27385,0.59765,0.45274,0.64804,0.33259,0.32812
275,DISC,0.52180,251.27385,0.59810,0.45287,0.64907,0.34152,0.31920
276,DISC,0.52168,251.27385,0.59871,0.45266,0.65009,0.36161,0.34152
277,DISC,0.52132,251.27385,0.59931,0.45250,0.65112,0.30804,0.35491
278,DISC,0.52109,251.27385,0.59999,0.45218,0.65215,0.35045,0.36161
279,DISC,0.52119,251.27385,0.60050,0.45218,0.65318,0.30804,0.31696
280,DISC,0.52257,251.27385,0.60128,0.45165,0.65421,0.35938,0.30804
281,DISC,0.52206,251.27385,0.60179,0.45167,0.65525,0.35714,0.32366
282,DISC,0.51682,251.27385,0.60228,0.45171,0.65628,0.33036,0.33705
283,DISC,0.51804,251.27385,0.60306,0.45120,0.65731,0.34375,0.37054
284,DISC,0.51538,251.27385,0.60341,0.45152,0.65834,0.33705,0.37723
285,DISC,0.51477,251.27385,0.60407,0.45123,0.65938,0.31473,0.31250
286,DISC,0.51539,251.27385,0.60477,0.45087,0.66041,0.28348,0.30804
287,DISC,0.51190,251.27385,0.60530,0.45084,0.66144,0.35938,0.33705
288,DISC,0.51126,251.27385,0.60601,0.45045,0.66247,0.33036,0.32812
289,DISC,0.51283,251.27385,0.60645,0.45061,0.66351,0.31920,0.35714
290,DISC,0.51333,251.27385,0.60721,0.45013,0.66454,0.29464,0.33036
291,DISC,0.51046,251.27385,0.60783,0.44990,0.66557,0.32143,0.28125
292,DISC,0.50814,251.27385,0.60833,0.44994,0.66660,0.31473,0.32589
293,DISC,0.50933,251.27385,0.60891,0.44981,0.66763,0.31473,0.37277
294,DISC,0.50785,251.27385,0.60973,0.44921,0.66866,0.34821,0.29241
295,DISC,0.50439,251.27385,0.61023,0.44923,0.66969,0.35938,0.31250
296,DISC,0.50626,251.27385,0.61080,0.44913,0.67072,0.35938,0.33705
297,DISC,0.50482,251.27385,0.61142,0.44890,0.67174,0.33929,0.30804
298,DISC,0.50283,251.27385,0.61192,0.44893,0.67277,0.33705,0.34598
299,DISC,0.50125,251.27385,0.61246,0.44887,0.67379,0.35045,0.31473
300,DISC,0.50198,251.27385,0.61315,0.44851,0.67482,0.31250,0.32143
301,DISC,0.50101,251.27385,0.61370,0.44845,0.67584,0.29464,0.35491
302,DISC,0.50237,251.27385,0.61430,0.44826,0.67686,0.32812,0.33705
303,DISC,0.49753,251.27385,0.61486,0.44815,0.67788,0.33259,0.31696
304,DISC,0.49543,251.27385,0.61544,0.44802,0.67890,0.31920,0.33929
305,DISC,0.49790,251.27385,0.61615,0.44761,0.67991,0.29911,0.32589
306,DISC,0.49511,251.27385,0.61657,0.44779,0.68093,0.32589,0.29241
307,DISC,0.49670,251.27385,0.61738,0.44720,0.68195,0.31473,0.35045
308,DISC,0.49541,251.27385,0.61783,0.44731,0.68297,0.33705,0.31920
309,DISC,0.49314,251.27385,0.61861,0.44676,0.68398,0.30357,0.33036
310,DISC,0.49136,251.27385,0.61921,0.44657,0.68500,0.35714,0.33705
311,DISC,0.49611,251.27385,0.61986,0.44629,0.68601,0.33705,0.32143
312,DISC,0.48981,251.27385,0.62036,0.44630,0.68702,0.32143,0.31027
313,DISC,0.48681,251.27385,0.62094,0.44616,0.68803,0.29241,0.32589
314,DISC,0.48849,251.27385,0.62142,0.44621,0.68904,0.28795,0.35491
315,DISC,0.48845,251.27385,0.62304,0.44618,0.69227,0.27679,0.32589
316,DISC,0.48276,251.27385,0.62367,0.44592,0.69326,0.26562,0.32143
317,DISC,0.48683,251.27385,0.62518,0.44522,0.69558,0.30804,0.35714
318,DISC,0.48692,251.27385,0.62624,0.44543,0.69790,0.30357,0.33036
319,DISC,0.48579,251.27385,0.62874,0.44496,0.70243,0.33036,0.32366
320,DISC,0.48290,251.27385,0.63101,0.44537,0.70738,0.31696,0.33259
321,DISC,0.48218,251.27385,0.63311,0.44474,0.71097,0.30134,0.30804
322,DISC,0.48398,251.27385,0.63494,0.44467,0.71454,0.36384,0.33705
323,DISC,0.48142,251.27385,0.63779,0.44385,0.71943,0.34598,0.33705
324,DISC,0.48282,251.27385,0.63875,0.44456,0.72206,0.33259,0.35491
325,DISC,0.47979,251.27385,0.64386,0.44410,0.73181,0.35714,0.32589
326,DISC,0.47973,251.27385,0.64481,0.44388,0.73349,0.33705,0.33705
327,DISC,0.47952,251.27385,0.64639,0.44373,0.73650,0.37054,0.33036
328,DISC,0.47643,251.27385,0.64749,0.44362,0.73860,0.34152,0.37946
329,DISC,0.47535,251.27385,0.64810,0.44361,0.73980,0.35491,0.32812
330,DISC,0.47534,251.27385,0.64982,0.44315,0.74278,0.28125,0.32143
331,DISC,0.47532,251.27385,0.65180,0.44304,0.74663,0.30804,0.33929
332,DISC,0.47277,251.27385,0.65424,0.44287,0.75135,0.34375,0.32366
333,DISC,0.47411,251.27385,0.65515,0.44264,0.75294,0.34152,0.35491
334,DISC,0.47472,251.27385,0.65562,0.44238,0.75362,0.36384,0.35491
335,DISC,0.46883,251.27385,0.65653,0.44213,0.75520,0.35938,0.32143
336,DISC,0.46975,251.27385,0.65703,0.44226,0.75632,0.36161,0.33259
337,DISC,0.47196,251.27385,0.65780,0.44183,0.75744,0.31920,0.32143
338,DISC,0.47034,251.27385,0.65813,0.44185,0.75811,0.31250,0.32812
