+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.69470       |    49.96934    |  0.50000   | 1.00000 | 1.00000  | 0.33061 | 0.36327 |
|   2   |   DISC   |      0.69463       |    49.96934    |  0.50000   | 1.00000 | 1.00000  | 0.33265 | 0.34694 |
|   3   |   DISC   |      0.69399       |    49.96934    |  0.50000   | 1.00000 | 1.00000  | 0.35102 | 0.33878 |
|   4   |   DISC   |      0.69376       |    49.96934    |  0.50000   | 1.00000 | 1.00000  | 0.33673 | 0.34490 |
|   5   |   DISC   |      0.69311       |    49.96934    |  0.50000   | 1.00000 | 1.00000  | 0.36939 | 0.30612 |
|   6   |   GEN    |      0.69311       |    48.67495    |  0.50000   | 1.00000 | 1.00000  | 0.34490 | 0.34490 |
|   7   |   GEN    |      0.69311       |    48.18060    |  0.50000   | 1.00000 | 1.00000  | 0.30816 | 0.30204 |
|   8   |   DISC   |      0.69334       |    48.18060    |  0.50000   | 1.00000 | 1.00000  | 0.31429 | 0.32653 |
|   9   |   DISC   |      0.69284       |    48.18060    |  0.50000   | 1.00000 | 1.00000  | 0.31837 | 0.32245 |
|   10  |   DISC   |      0.69219       |    48.18060    |  0.50000   | 1.00000 | 1.00000  | 0.31020 | 0.35510 |
|   11  |   DISC   |      0.69151       |    48.18060    |  0.50000   | 1.00000 | 1.00000  | 0.34694 | 0.32041 |
|   12  |   DISC   |      0.69119       |    48.18060    |  0.50000   | 1.00000 | 1.00000  | 0.34898 | 0.38571 |
|   13  |   GEN    |      0.69119       |    48.60519    |  0.50000   | 1.00000 | 1.00000  | 0.32245 | 0.35510 |
|   14  |   GEN    |      0.69119       |    45.93352    |  0.50000   | 1.00000 | 1.00000  | 0.34286 | 0.35510 |
|   15  |   DISC   |      0.69059       |    45.93352    |  0.50000   | 1.00000 | 1.00000  | 0.28776 | 0.36327 |
|   16  |   DISC   |      0.69103       |    45.93352    |  0.50000   | 1.00000 | 1.00000  | 0.34286 | 0.35102 |
|   17  |   DISC   |      0.69095       |    45.93352    |  0.50000   | 1.00000 | 1.00000  | 0.34694 | 0.29796 |
|   18  |   DISC   |      0.69013       |    45.93352    |  0.50000   | 1.00000 | 1.00000  | 0.35102 | 0.32245 |
|   19  |   DISC   |      0.68961       |    45.93352    |  0.50000   | 1.00000 | 1.00000  | 0.34082 | 0.33265 |
|   20  |   GEN    |      0.68961       |    44.97068    |  0.50000   | 1.00000 | 1.00000  | 0.31429 | 0.34898 |
|   21  |   GEN    |      0.68961       |    44.14297    |  0.50000   | 1.00000 | 1.00000  | 0.28776 | 0.32041 |
|   22  |   DISC   |      0.68974       |    44.14297    |  0.50000   | 1.00000 | 1.00000  | 0.30612 | 0.33469 |
|   23  |   DISC   |      0.68932       |    44.14297    |  0.50000   | 1.00000 | 1.00000  | 0.35306 | 0.32653 |
|   24  |   DISC   |      0.68906       |    44.14297    |  0.50000   | 1.00000 | 1.00000  | 0.34082 | 0.34286 |
|   25  |   DISC   |      0.68843       |    44.14297    |  0.50000   | 1.00000 | 1.00000  | 0.30816 | 0.34694 |
|   26  |   DISC   |      0.68853       |    44.14297    |  0.50000   | 1.00000 | 1.00000  | 0.30612 | 0.28776 |
|   27  |   GEN    |      0.68853       |    47.00842    |  0.50000   | 1.00000 | 1.00000  | 0.29388 | 0.34082 |
|   28  |   GEN    |      0.68853       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.33673 | 0.37755 |
|   29  |   DISC   |      0.68863       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.32653 | 0.34694 |
|   30  |   DISC   |      0.68840       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.30816 | 0.34490 |
|   31  |   DISC   |      0.68710       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.36531 | 0.33061 |
|   32  |   DISC   |      0.68775       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.31837 | 0.36122 |
|   33  |   DISC   |      0.68733       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.31837 | 0.33673 |
|   34  |   DISC   |      0.68659       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.36735 | 0.30816 |
|   35  |   DISC   |      0.68652       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.31429 | 0.33673 |
|   36  |   DISC   |      0.68580       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.38776 | 0.31837 |
|   37  |   DISC   |      0.68532       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.32245 | 0.31020 |
|   38  |   DISC   |      0.68537       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.35306 | 0.34694 |
|   39  |   DISC   |      0.68529       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.36735 | 0.34898 |
|   40  |   DISC   |      0.68529       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.32653 | 0.32857 |
|   41  |   DISC   |      0.68462       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.32857 | 0.39184 |
|   42  |   DISC   |      0.68423       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.34286 | 0.32653 |
|   43  |   DISC   |      0.68328       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.31020 | 0.32857 |
|   44  |   DISC   |      0.68342       |    48.43355    |  0.50000   | 1.00000 | 1.00000  | 0.30816 | 0.33878 |
