0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Subject Number
0.55,0.58,0.47619047619047616,0.6733333333333333,0.6,0.6733333333333333,0.54,0.58,0.65,0.5,0.54,0.58,0.58,0.65,0.5333333333333333,0.6733333333333333,0.54,0.582857142857143,0.6733333333333333,0.58,0.65,0.65,0.54,0.58,0.6222222222222222,0.6,0.5,0.6733333333333333,0.5,0.54,0.54,0.65,0.58,0.5,0.65,0.5333333333333333,0.58,0.54,0.65,0.65,0.6833333333333333,0.54,0.65,0.58,0.54,0.5,0.65,0.65,0.58,0.6,0.6733333333333333,0.58,0.58,0.5,0.5,0.65,0.54,0.65,0.5333333333333333,0.58,0.54,0.58,0.54,0.54,0.5928571428571429,0.65,0.55,0.54,0.65,0.5,0.6333333333333333,0.6733333333333333,0.7261904761904762,0.65,0.58,0.7133333333333333,0.54,0.58,0.65,0.65,0.5,0.58,0.58,0.65,0.6,0.54,0.4714285714285714,0.55,0.65,0.58,0.6095238095238095,0.5,0.54,0.8,0.65,0.5,0.5,0.58,0.65,0.65,1.0
0.86,0.86,0.8,0.76,0.86,0.5,0.76,0.8571428571428571,0.86,0.86,0.86,0.86,0.86,0.8,0.7666666666666666,0.86,0.86,0.86,0.86,0.86,0.6666666666666667,0.86,0.86,0.86,0.86,0.76,0.86,0.86,0.7571428571428571,0.8,0.86,0.8,0.7171428571428571,0.86,0.7933333333333332,0.86,0.86,0.7666666666666666,0.7,0.86,0.7666666666666666,0.86,0.7666666666666666,0.7666666666666666,0.86,0.86,0.7333333333333333,0.86,0.76,0.7666666666666666,0.86,0.86,0.86,0.86,0.86,0.5666666666666667,0.7333333333333333,0.86,0.86,1.0,0.86,0.8,0.7666666666666668,0.86,0.7666666666666666,0.8,0.8,0.86,0.86,0.6504761904761904,0.86,0.8933333333333333,0.86,0.86,0.76,0.86,0.7666666666666668,0.86,0.86,0.86,0.6,0.86,0.86,0.86,0.86,0.86,0.86,0.7666666666666666,0.86,0.7133333333333333,1.0,0.86,0.86,0.8,0.76,0.8,0.86,1.0,0.86,0.7666666666666666,3.0
0.7314814814814814,0.671957671957672,0.8783068783068783,0.7314814814814814,0.8412698412698413,0.671957671957672,0.7314814814814814,0.8412698412698413,0.8412698412698413,0.6857142857142856,0.7777777777777778,0.7671957671957671,0.5833333333333334,0.8412698412698413,0.7314814814814814,0.7314814814814814,0.7333333333333333,0.671957671957672,0.671957671957672,0.7314814814814814,0.7314814814814814,0.7314814814814814,0.7314814814814814,0.7777777777777778,0.8412698412698413,0.8412698412698413,0.6349206349206349,0.7314814814814814,0.7314814814814814,0.7314814814814814,0.671957671957672,0.7314814814814814,0.8412698412698413,0.7314814814814814,0.671957671957672,0.8412698412698413,0.8412698412698413,0.7314814814814814,0.5555555555555556,0.8412698412698413,0.7314814814814814,0.671957671957672,0.7777777777777778,0.5555555555555556,0.8412698412698413,0.7314814814814814,0.7314814814814814,0.7314814814814814,0.5555555555555556,0.8412698412698413,0.5555555555555556,0.7777777777777778,0.8412698412698413,0.7777777777777778,0.7037037037037037,0.7314814814814814,0.7777777777777778,0.7314814814814814,0.7314814814814814,0.7314814814814814,0.7777777777777778,0.8412698412698413,0.7314814814814814,0.7314814814814814,0.8412698412698413,0.7777777777777778,0.5555555555555556,0.8412698412698413,0.671957671957672,0.8412698412698413,0.7314814814814814,0.8412698412698413,0.7777777777777778,0.5608465608465608,0.7314814814814814,0.7333333333333333,0.8412698412698413,0.7301587301587301,0.8412698412698413,0.671957671957672,0.8412698412698413,0.7314814814814814,0.7314814814814814,0.671957671957672,0.7777777777777778,0.7314814814814814,0.7314814814814814,0.7777777777777778,0.671957671957672,0.5,0.7314814814814814,0.3888888888888889,0.7777777777777778,0.671957671957672,0.7777777777777778,0.7671957671957671,0.7333333333333333,0.5,0.7314814814814814,0.7777777777777778,5.0
0.5476190476190477,0.6976190476190476,0.6976190476190476,0.6976190476190476,0.5333333333333333,0.5333333333333333,0.6976190476190476,0.8066666666666666,0.6976190476190476,0.8066666666666666,0.62,0.8066666666666666,0.7833333333333333,0.7833333333333333,0.6976190476190476,0.6976190476190476,0.5333333333333333,0.5333333333333333,0.7833333333333333,0.4666666666666666,0.55,0.7833333333333333,0.6976190476190476,0.8066666666666666,0.5333333333333333,0.9,0.5333333333333333,0.6976190476190476,0.5333333333333333,0.5333333333333333,0.6976190476190476,0.5333333333333333,0.5333333333333333,0.9,0.6976190476190476,0.7,0.5333333333333333,0.6976190476190476,0.4904761904761905,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6976190476190476,0.55,0.6976190476190476,0.5476190476190477,0.6976190476190476,0.6976190476190476,0.6142857142857143,0.5333333333333333,0.62,0.5333333333333333,0.6976190476190476,0.5333333333333333,0.6976190476190476,0.3888888888888889,0.5333333333333333,0.5333333333333333,0.6976190476190476,0.4,0.5333333333333333,0.6976190476190476,0.55,0.5333333333333333,0.5333333333333333,0.6976190476190476,0.8066666666666666,0.6976190476190476,0.62,0.7133333333333333,0.6976190476190476,0.5333333333333333,0.5333333333333333,0.6976190476190476,0.5333333333333333,0.6976190476190476,0.6976190476190476,0.6142857142857143,0.5333333333333333,0.6976190476190476,0.6976190476190476,0.5333333333333333,0.3888888888888889,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.8066666666666666,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6976190476190476,0.6976190476190476,0.8066666666666666,0.6976190476190476,0.6166666666666667,0.6976190476190476,0.7933333333333332,0.5476190476190477,0.6976190476190476,6.0
0.8444444444444444,0.8444444444444444,0.7407407407407407,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.7407407407407407,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.7407407407407407,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.7333333333333333,0.7407407407407407,0.8444444444444444,0.7333333333333333,0.8444444444444444,0.7407407407407407,0.8444444444444444,0.7407407407407407,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.7407407407407407,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,7.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7416666666666667,1.0,1.0,1.0,0.8666666666666667,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
1.0,0.7777777777777778,1.0,1.0,0.925925925925926,0.925925925925926,1.0,1.0,0.7777777777777778,0.9365079365079365,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,1.0,0.7777777777777778,0.925925925925926,0.925925925925926,0.925925925925926,0.7777777777777778,0.9365079365079365,1.0,1.0,1.0,0.925925925925926,1.0,1.0,0.7777777777777778,1.0,0.925925925925926,1.0,0.925925925925926,1.0,0.925925925925926,0.925925925925926,0.925925925925926,1.0,0.8624338624338624,0.925925925925926,0.9365079365079365,0.925925925925926,0.925925925925926,1.0,0.925925925925926,1.0,1.0,0.925925925925926,0.925925925925926,0.9365079365079365,0.925925925925926,1.0,0.7777777777777778,0.925925925925926,0.8024691358024691,0.7777777777777778,0.925925925925926,0.925925925925926,0.8888888888888888,1.0,1.0,1.0,0.925925925925926,1.0,1.0,1.0,0.925925925925926,0.925925925925926,1.0,1.0,0.9365079365079365,1.0,1.0,0.925925925925926,0.925925925925926,1.0,1.0,0.925925925925926,1.0,1.0,0.925925925925926,1.0,1.0,1.0,1.0,0.925925925925926,1.0,1.0,1.0,1.0,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,0.9365079365079365,1.0,1.0,1.0,0.7777777777777778,0.925925925925926,0.925925925925926,11.0
0.8,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.725,0.7571428571428571,0.7571428571428571,0.8,0.725,0.7999999999999999,0.7571428571428571,0.7571428571428571,0.9333333333333332,0.7571428571428571,0.6666666666666666,0.7571428571428571,0.7571428571428571,0.8,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.8,0.6666666666666666,0.7571428571428571,0.7,0.7571428571428571,0.7571428571428571,0.725,0.725,0.7571428571428571,0.8,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.9333333333333332,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.8,0.8,0.525,0.725,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.8,0.7571428571428571,0.8,0.7571428571428571,0.8904761904761905,0.9333333333333332,0.8,0.8904761904761905,0.7571428571428571,0.7571428571428571,0.725,0.8904761904761905,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.9333333333333332,0.7571428571428571,0.725,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.6714285714285715,0.7571428571428571,0.6126984126984126,0.725,0.7571428571428571,0.7571428571428571,0.7555555555555555,0.7571428571428571,0.7571428571428571,0.725,0.6666666666666666,0.9333333333333332,0.6666666666666666,0.7571428571428571,0.7571428571428571,0.9333333333333332,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.6166666666666666,0.8,0.7571428571428571,14.0
0.37333333333333335,0.37777777777777777,0.44000000000000006,0.36,0.44000000000000006,0.44000000000000006,0.4666666666666666,0.41818181818181815,0.44000000000000006,0.4909090909090909,0.44000000000000006,0.5666666666666667,0.36,0.5733333333333333,0.47777777777777775,0.44000000000000006,0.41818181818181815,0.41818181818181815,0.5666666666666667,0.37777777777777777,0.41818181818181815,0.41818181818181815,0.37777777777777777,0.6133333333333333,0.28888888888888886,0.44000000000000006,0.37777777777777777,0.48,0.44000000000000006,0.37777777777777777,0.4133333333333333,0.36,0.5666666666666667,0.5666666666666667,0.41818181818181815,0.6533333333333333,0.41818181818181815,0.44000000000000006,0.44000000000000006,0.45777777777777773,0.44000000000000006,0.37777777777777777,0.41818181818181815,0.36,0.48,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.4,0.4909090909090909,0.44000000000000006,0.37777777777777777,0.44000000000000006,0.41818181818181815,0.4,0.41818181818181815,0.44000000000000006,0.58,0.44000000000000006,0.5666666666666667,0.41818181818181815,0.41818181818181815,0.37777777777777777,0.5666666666666667,0.44000000000000006,0.41818181818181815,0.41818181818181815,0.44000000000000006,0.5666666666666667,0.36,0.41818181818181815,0.37777777777777777,0.44000000000000006,0.54,0.41818181818181815,0.41818181818181815,0.5666666666666667,0.37333333333333335,0.41818181818181815,0.5,0.5666666666666667,0.37777777777777777,0.44000000000000006,0.44000000000000006,0.5666666666666667,0.41818181818181815,0.37333333333333335,0.35151515151515145,0.44000000000000006,0.5666666666666667,0.44000000000000006,0.31428571428571433,0.44000000000000006,0.37777777777777777,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.41818181818181815,15.0
0.7792207792207791,0.7090909090909091,0.8181818181818182,0.6883116883116883,0.8181818181818182,0.7272727272727273,0.7792207792207791,0.75,0.7636363636363637,0.7272727272727273,0.8181818181818182,0.7636363636363637,0.7012987012987013,0.6787878787878788,0.8181818181818182,0.7792207792207791,0.75,0.7792207792207791,0.8181818181818182,0.7792207792207791,0.75,0.7272727272727273,0.7792207792207791,0.7792207792207791,0.6545454545454545,0.7636363636363637,0.6,0.7636363636363637,0.9004329004329005,0.7792207792207791,0.8484848484848484,0.5530303030303029,0.7792207792207791,0.7636363636363637,0.9004329004329005,0.6590909090909091,0.8181818181818182,0.7272727272727273,0.9004329004329005,0.7012987012987013,0.7272727272727273,0.6363636363636364,0.7012987012987013,0.7792207792207791,0.7636363636363637,0.7792207792207791,0.75,0.7792207792207791,0.8484848484848484,0.7636363636363637,0.5822510822510822,0.8181818181818182,0.8181818181818182,0.6545454545454545,0.7012987012987013,0.75,0.7272727272727273,0.7792207792207791,0.8181818181818182,0.6467532467532467,0.6545454545454545,0.7792207792207791,0.6545454545454545,0.8181818181818182,0.7272727272727273,0.8181818181818182,0.7012987012987013,0.7792207792207791,0.75,0.7272727272727273,0.7792207792207791,0.8181818181818182,0.7012987012987013,0.75,0.6727272727272727,0.7012987012987013,0.7636363636363637,0.8848484848484849,0.9004329004329005,0.7272727272727273,0.4484848484848485,0.7792207792207791,0.7012987012987013,0.75,0.7272727272727273,0.7792207792207791,0.9004329004329005,0.7792207792207791,0.8181818181818182,0.8181818181818182,0.6909090909090909,0.7272727272727273,0.75,0.6363636363636364,0.7272727272727273,0.7333333333333333,0.7272727272727273,0.7792207792207791,0.7792207792207791,0.7272727272727273,16.0
0.8686868686868686,0.8181818181818182,0.8686868686868686,0.8686868686868686,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8686868686868686,0.8181818181818182,0.7864357864357864,0.8686868686868686,0.8686868686868686,0.8686868686868686,0.8181818181818182,0.8686868686868686,0.8181818181818182,0.8686868686868686,0.8686868686868686,0.8686868686868686,0.8686868686868686,0.8686868686868686,0.8181818181818182,0.8181818181818182,0.8686868686868686,0.8181818181818182,0.8181818181818182,0.8686868686868686,0.8686868686868686,0.8686868686868686,0.8181818181818182,0.8181818181818182,0.8686868686868686,0.8181818181818182,0.8686868686868686,0.8181818181818182,0.8181818181818182,0.8686868686868686,0.8181818181818182,0.7359307359307359,0.8686868686868686,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7532467532467533,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8686868686868686,0.8787878787878789,0.6753246753246753,0.7532467532467533,0.8686868686868686,0.8181818181818182,0.8686868686868686,0.7532467532467533,0.8686868686868686,0.7532467532467533,0.8686868686868686,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7359307359307359,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8686868686868686,0.8686868686868686,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8686868686868686,0.8181818181818182,0.8181818181818182,0.8686868686868686,0.8181818181818182,0.8686868686868686,0.8686868686868686,0.8181818181818182,0.8181818181818182,0.8686868686868686,0.8686868686868686,0.8181818181818182,17.0
0.75,0.75,0.75,0.7388167388167388,0.75,0.75,0.75,0.9004329004329005,0.9004329004329005,0.7388167388167388,0.75,0.6608946608946609,0.9004329004329005,0.9004329004329005,0.75,0.75,0.75,0.7388167388167388,0.7388167388167388,0.7388167388167388,0.7388167388167388,0.9004329004329005,0.7388167388167388,0.7388167388167388,0.7388167388167388,0.7388167388167388,0.75,0.7388167388167388,0.75,0.7388167388167388,0.7388167388167388,0.75,0.75,0.7388167388167388,0.75,0.5959595959595959,0.75,0.698051948051948,0.75,0.75,0.6590909090909091,0.75,0.7388167388167388,0.606060606060606,0.7388167388167388,0.7388167388167388,0.75,0.7388167388167388,0.75,0.6545454545454545,0.75,0.75,0.7388167388167388,0.75,0.9004329004329005,0.75,0.7388167388167388,0.698051948051948,0.75,0.7388167388167388,0.7388167388167388,0.75,0.6545454545454545,0.7388167388167388,0.9004329004329005,0.75,0.75,0.6608946608946609,0.7388167388167388,0.75,0.6545454545454545,0.6608946608946609,0.8181818181818182,0.75,0.7388167388167388,0.7388167388167388,0.75,0.75,0.75,0.75,0.7388167388167388,0.9004329004329005,0.7388167388167388,0.75,0.75,0.6545454545454545,0.75,0.7388167388167388,0.75,0.75,0.75,0.698051948051948,0.7388167388167388,0.75,0.898989898989899,0.7388167388167388,0.9004329004329005,0.75,0.7388167388167388,0.75,19.0
0.8809523809523809,0.8333333333333334,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.7597402597402597,0.8809523809523809,0.7142857142857144,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.7222222222222222,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.888888888888889,0.8809523809523809,0.8809523809523809,0.806878306878307,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.7708333333333334,0.8333333333333334,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.7142857142857144,0.8055555555555555,0.8055555555555555,0.8055555555555555,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.806878306878307,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8055555555555555,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8055555555555555,0.8809523809523809,0.8055555555555555,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8055555555555555,0.8809523809523809,0.7708333333333334,0.8809523809523809,0.8809523809523809,0.8055555555555555,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.6843434343434343,0.8809523809523809,21.0
0.7333333333333333,0.7333333333333333,0.6733333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8933333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.6733333333333333,0.7333333333333333,0.7333333333333333,0.6733333333333333,0.7333333333333333,0.7333333333333333,0.6133333333333334,0.7333333333333333,0.7333333333333333,0.6733333333333333,0.7333333333333333,0.6371428571428571,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8933333333333333,0.6733333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.6542857142857144,0.6733333333333333,0.7333333333333333,0.6542857142857144,0.7333333333333333,0.7333333333333333,0.6733333333333333,0.7333333333333333,0.6542857142857144,0.6733333333333333,0.7333333333333333,0.6733333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.6733333333333333,0.5042857142857143,0.7333333333333333,0.7171428571428571,0.6733333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.6371428571428571,0.7333333333333333,0.6733333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.6733333333333333,0.6733333333333333,0.7333333333333333,0.7333333333333333,0.6733333333333333,0.7333333333333333,0.6542857142857144,0.7333333333333333,0.6733333333333333,0.7333333333333333,0.8933333333333333,0.7333333333333333,0.6733333333333333,0.8933333333333333,0.6542857142857144,0.6733333333333333,0.7333333333333333,0.6542857142857144,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.5942857142857144,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.6542857142857144,0.7333333333333333,0.6733333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.5833333333333333,0.6542857142857144,0.7333333333333333,0.7333333333333333,0.7333333333333333,22.0
