+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.69547       |    35.14864    |  0.50000   | 0.00000 | 0.00000  | 0.34158 | 0.33911 |
|   2   |   DISC   |      0.69497       |    35.14864    |  0.50000   | 0.00000 | 0.00000  | 0.35891 | 0.32426 |
|   3   |   DISC   |      0.69469       |    35.14864    |  0.50000   | 0.00000 | 0.00000  | 0.33416 | 0.31436 |
|   4   |   DISC   |      0.69376       |    35.14864    |  0.50000   | 0.00000 | 0.00000  | 0.36139 | 0.33663 |
|   5   |   DISC   |      0.69277       |    35.14864    |  0.50000   | 0.00000 | 0.00000  | 0.34901 | 0.33416 |
|   6   |   GEN    |      0.69277       |    37.48357    |  0.50000   | 0.00000 | 0.00000  | 0.32921 | 0.34158 |
|   7   |   GEN    |      0.69277       |    33.10032    |  0.50000   | 0.00000 | 0.00000  | 0.31931 | 0.31436 |
|   8   |   DISC   |      0.69147       |    33.10032    |  0.50000   | 0.00000 | 0.00000  | 0.33663 | 0.28713 |
|   9   |   DISC   |      0.69108       |    33.10032    |  0.50000   | 0.00000 | 0.00000  | 0.30446 | 0.32673 |
|   10  |   DISC   |      0.68960       |    33.10032    |  0.50000   | 0.00000 | 0.00000  | 0.34406 | 0.29703 |
|   11  |   DISC   |      0.68831       |    33.10032    |  0.50000   | 0.00000 | 0.00000  | 0.35891 | 0.35396 |
|   12  |   DISC   |      0.68904       |    33.10032    |  0.50000   | 0.00000 | 0.00000  | 0.35396 | 0.34901 |
|   13  |   GEN    |      0.68904       |    34.65380    |  0.50000   | 0.00000 | 0.00000  | 0.33416 | 0.27970 |
|   14  |   GEN    |      0.68904       |    32.29055    |  0.50000   | 0.00000 | 0.00000  | 0.29703 | 0.33416 |
|   15  |   DISC   |      0.68737       |    32.29055    |  0.50000   | 0.00000 | 0.00000  | 0.38614 | 0.31188 |
|   16  |   DISC   |      0.68647       |    32.29055    |  0.50000   | 0.00000 | 0.00000  | 0.31188 | 0.33663 |
|   17  |   DISC   |      0.68644       |    32.29055    |  0.50000   | 0.00000 | 0.00000  | 0.33911 | 0.33911 |
|   18  |   DISC   |      0.68654       |    32.29055    |  0.50000   | 0.00000 | 0.00000  | 0.33911 | 0.35396 |
|   19  |   DISC   |      0.68493       |    32.29055    |  0.50000   | 0.00000 | 0.00000  | 0.30446 | 0.33663 |
|   20  |   GEN    |      0.68493       |    34.06297    |  0.50000   | 0.00000 | 0.00000  | 0.34901 | 0.34653 |
|   21  |   GEN    |      0.68493       |    34.41034    |  0.50000   | 0.00000 | 0.00000  | 0.34158 | 0.33168 |
|   22  |   DISC   |      0.68465       |    34.41034    |  0.50248   | 0.00000 | 0.00495  | 0.33168 | 0.32673 |
|   23  |   DISC   |      0.68226       |    34.41034    |  0.54084   | 0.00000 | 0.08168  | 0.31436 | 0.34406 |
|   24  |   DISC   |      0.68184       |    34.41034    |  0.58292   | 0.00000 | 0.16584  | 0.36139 | 0.30446 |
|   25  |   DISC   |      0.68134       |    34.41034    |  0.58787   | 0.00000 | 0.17574  | 0.32921 | 0.31931 |
|   26  |   DISC   |      0.68185       |    34.41034    |  0.61386   | 0.00000 | 0.22772  | 0.31436 | 0.33168 |
|   27  |   GEN    |      0.68185       |    31.72083    |  0.61386   | 0.00000 | 0.22772  | 0.33663 | 0.33663 |
|   28  |   GEN    |      0.68185       |    30.50254    |  0.61386   | 0.00000 | 0.22772  | 0.30198 | 0.32921 |
