+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.67737       |    45.10732    |  0.50000   | 1.00000 | 1.00000  | 0.30176 | 0.32599 |
|   2   |   DISC   |      0.67633       |    45.10732    |  0.50000   | 1.00000 | 1.00000  | 0.31057 | 0.33921 |
|   3   |   DISC   |      0.67543       |    45.10732    |  0.50000   | 1.00000 | 1.00000  | 0.39427 | 0.35022 |
|   4   |   DISC   |      0.67536       |    45.10732    |  0.50000   | 1.00000 | 1.00000  | 0.35683 | 0.34802 |
|   5   |   DISC   |      0.67474       |    45.10732    |  0.50000   | 1.00000 | 1.00000  | 0.31718 | 0.36344 |
|   6   |   GEN    |      0.67474       |    41.75922    |  0.50000   | 1.00000 | 1.00000  | 0.32819 | 0.32599 |
|   7   |   GEN    |      0.67474       |    46.10963    |  0.50000   | 1.00000 | 1.00000  | 0.28414 | 0.33480 |
|   8   |   DISC   |      0.67495       |    46.10963    |  0.50000   | 1.00000 | 1.00000  | 0.37225 | 0.33921 |
|   9   |   DISC   |      0.67396       |    46.10963    |  0.50000   | 1.00000 | 1.00000  | 0.36123 | 0.34802 |
|   10  |   DISC   |      0.67211       |    46.10963    |  0.50000   | 1.00000 | 1.00000  | 0.36344 | 0.27753 |
|   11  |   DISC   |      0.67185       |    46.10963    |  0.50000   | 1.00000 | 1.00000  | 0.35463 | 0.37004 |
|   12  |   DISC   |      0.67243       |    46.10963    |  0.50000   | 1.00000 | 1.00000  | 0.33040 | 0.35022 |
|   13  |   GEN    |      0.67243       |    43.56707    |  0.50000   | 1.00000 | 1.00000  | 0.33260 | 0.28194 |
|   14  |   GEN    |      0.67243       |    42.63501    |  0.50000   | 1.00000 | 1.00000  | 0.31278 | 0.35022 |
|   15  |   DISC   |      0.67163       |    42.63501    |  0.50000   | 1.00000 | 1.00000  | 0.37445 | 0.35683 |
|   16  |   DISC   |      0.67112       |    42.63501    |  0.50000   | 1.00000 | 1.00000  | 0.35463 | 0.35683 |
|   17  |   DISC   |      0.67035       |    42.63501    |  0.50000   | 1.00000 | 1.00000  | 0.35683 | 0.31938 |
|   18  |   DISC   |      0.66962       |    42.63501    |  0.50000   | 1.00000 | 1.00000  | 0.27533 | 0.38546 |
|   19  |   DISC   |      0.67016       |    42.63501    |  0.50000   | 1.00000 | 1.00000  | 0.33040 | 0.32159 |
|   20  |   GEN    |      0.67016       |    43.67670    |  0.50000   | 1.00000 | 1.00000  | 0.27533 | 0.31938 |
|   21  |   GEN    |      0.67016       |    41.43534    |  0.50000   | 1.00000 | 1.00000  | 0.32379 | 0.31057 |
|   22  |   DISC   |      0.66947       |    41.43534    |  0.50000   | 1.00000 | 1.00000  | 0.31498 | 0.31278 |
|   23  |   DISC   |      0.66901       |    41.43534    |  0.50000   | 1.00000 | 1.00000  | 0.33921 | 0.33040 |
|   24  |   DISC   |      0.66798       |    41.43534    |  0.50000   | 1.00000 | 1.00000  | 0.34802 | 0.36564 |
|   25  |   DISC   |      0.66735       |    41.43534    |  0.50000   | 1.00000 | 1.00000  | 0.32599 | 0.32159 |
|   26  |   DISC   |      0.66682       |    41.43534    |  0.50000   | 1.00000 | 1.00000  | 0.32159 | 0.30837 |
|   27  |   GEN    |      0.66682       |    45.11501    |  0.50000   | 1.00000 | 1.00000  | 0.37225 | 0.33921 |
|   28  |   GEN    |      0.66682       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.30617 | 0.35022 |
|   29  |   DISC   |      0.66677       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.31938 | 0.31718 |
|   30  |   DISC   |      0.66705       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.35463 | 0.33040 |
|   31  |   DISC   |      0.66555       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.29515 | 0.35022 |
|   32  |   DISC   |      0.66473       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.32819 | 0.31278 |
|   33  |   DISC   |      0.66474       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.31278 | 0.35242 |
|   34  |   DISC   |      0.66303       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.33480 | 0.32159 |
|   35  |   DISC   |      0.66331       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.30396 | 0.35463 |
|   36  |   DISC   |      0.66235       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.29295 | 0.29956 |
|   37  |   DISC   |      0.66211       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.31498 | 0.28634 |
|   38  |   DISC   |      0.66105       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.32599 | 0.31498 |
|   39  |   DISC   |      0.66141       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.31938 | 0.34361 |
|   40  |   DISC   |      0.65932       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.29956 | 0.30176 |
|   41  |   DISC   |      0.66002       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.32599 | 0.32379 |
|   42  |   DISC   |      0.65811       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.35242 | 0.34802 |
|   43  |   DISC   |      0.65918       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.31938 | 0.30176 |
|   44  |   DISC   |      0.65789       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.33040 | 0.34141 |
|   45  |   DISC   |      0.65613       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.28414 | 0.38106 |
|   46  |   DISC   |      0.65692       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.33480 | 0.30396 |
|   47  |   DISC   |      0.65637       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.32159 | 0.32819 |
|   48  |   DISC   |      0.65492       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.38767 | 0.33040 |
|   49  |   DISC   |      0.65533       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.34802 | 0.28634 |
|   50  |   DISC   |      0.65297       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.34141 | 0.39868 |
|   51  |   DISC   |      0.65271       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.31938 | 0.31498 |
|   52  |   DISC   |      0.65270       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.29956 | 0.33480 |
|   53  |   DISC   |      0.65208       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.35022 | 0.32599 |
|   54  |   DISC   |      0.65141       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.29956 | 0.31278 |
|   55  |   DISC   |      0.65124       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.34581 | 0.29295 |
|   56  |   DISC   |      0.64964       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.29075 | 0.32599 |
|   57  |   DISC   |      0.65076       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.35242 | 0.35463 |
|   58  |   DISC   |      0.64994       |    41.77316    |  0.50000   | 1.00000 | 1.00000  | 0.30617 | 0.31938 |
