+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.69827       |    36.66689    |  0.50000   | 0.00000 | 0.00000  | 0.34009 | 0.34234 |
|   2   |   DISC   |      0.69822       |    36.66689    |  0.50000   | 0.00000 | 0.00000  | 0.30631 | 0.34685 |
|   3   |   DISC   |      0.69805       |    36.66689    |  0.50000   | 0.00000 | 0.00000  | 0.36712 | 0.31982 |
|   4   |   DISC   |      0.69762       |    36.66689    |  0.50000   | 0.00000 | 0.00000  | 0.32432 | 0.34910 |
|   5   |   DISC   |      0.69767       |    36.66689    |  0.50000   | 0.00000 | 0.00000  | 0.29955 | 0.31532 |
|   6   |   GEN    |      0.69767       |    37.27110    |  0.50000   | 0.00000 | 0.00000  | 0.33559 | 0.32432 |
|   7   |   GEN    |      0.69767       |    35.41079    |  0.50000   | 0.00000 | 0.00000  | 0.33559 | 0.33108 |
|   8   |   DISC   |      0.69661       |    35.41079    |  0.50000   | 0.00000 | 0.00000  | 0.34009 | 0.35360 |
|   9   |   DISC   |      0.69627       |    35.41079    |  0.50000   | 0.00000 | 0.00000  | 0.29505 | 0.32883 |
|   10  |   DISC   |      0.69629       |    35.41079    |  0.50000   | 0.00000 | 0.00000  | 0.31982 | 0.34459 |
|   11  |   DISC   |      0.69538       |    35.41079    |  0.50000   | 0.00000 | 0.00000  | 0.30856 | 0.29505 |
|   12  |   DISC   |      0.69597       |    35.41079    |  0.50000   | 0.00000 | 0.00000  | 0.36486 | 0.32883 |
|   13  |   GEN    |      0.69597       |    34.74030    |  0.50000   | 0.00000 | 0.00000  | 0.32207 | 0.31757 |
|   14  |   GEN    |      0.69597       |    34.11634    |  0.50000   | 0.00000 | 0.00000  | 0.34910 | 0.30856 |
|   15  |   DISC   |      0.69467       |    34.11634    |  0.50000   | 0.00000 | 0.00000  | 0.33559 | 0.36712 |
|   16  |   DISC   |      0.69422       |    34.11634    |  0.50000   | 0.00000 | 0.00000  | 0.29955 | 0.33108 |
|   17  |   DISC   |      0.69348       |    34.11634    |  0.50000   | 0.00000 | 0.00000  | 0.35360 | 0.29279 |
|   18  |   DISC   |      0.69314       |    34.11634    |  0.50000   | 0.00000 | 0.00000  | 0.32207 | 0.30856 |
|   19  |   DISC   |      0.69279       |    34.11634    |  0.50000   | 0.00000 | 0.00000  | 0.31982 | 0.38063 |
|   20  |   GEN    |      0.69279       |    34.14562    |  0.50000   | 0.00000 | 0.00000  | 0.32883 | 0.32432 |
|   21  |   GEN    |      0.69279       |    35.31926    |  0.50000   | 0.00000 | 0.00000  | 0.30405 | 0.29730 |
|   22  |   DISC   |      0.69266       |    35.31926    |  0.50000   | 0.00000 | 0.00000  | 0.32883 | 0.33333 |
|   23  |   DISC   |      0.69211       |    35.31926    |  0.50000   | 0.00000 | 0.00000  | 0.30631 | 0.34459 |
|   24  |   DISC   |      0.69204       |    35.31926    |  0.50000   | 0.00000 | 0.00000  | 0.33784 | 0.35586 |
|   25  |   DISC   |      0.69187       |    35.31926    |  0.50000   | 0.00000 | 0.00000  | 0.31081 | 0.33333 |
|   26  |   DISC   |      0.69039       |    35.31926    |  0.50000   | 0.00000 | 0.00000  | 0.35586 | 0.34009 |
|   27  |   GEN    |      0.69039       |    32.25650    |  0.50000   | 0.00000 | 0.00000  | 0.33559 | 0.31982 |
|   28  |   GEN    |      0.69039       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.35135 | 0.33559 |
|   29  |   DISC   |      0.69117       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.29054 | 0.37162 |
|   30  |   DISC   |      0.69067       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.35586 | 0.34234 |
|   31  |   DISC   |      0.69084       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.30405 | 0.37838 |
|   32  |   DISC   |      0.68979       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.34910 | 0.29054 |
|   33  |   DISC   |      0.68930       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.33108 | 0.34234 |
|   34  |   DISC   |      0.68856       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.33784 | 0.32658 |
|   35  |   DISC   |      0.68913       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.32883 | 0.31306 |
|   36  |   DISC   |      0.68836       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.31982 | 0.33784 |
|   37  |   DISC   |      0.68823       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.32658 | 0.31532 |
|   38  |   DISC   |      0.68744       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.32658 | 0.31532 |
|   39  |   DISC   |      0.68774       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.33559 | 0.33333 |
|   40  |   DISC   |      0.68661       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.32207 | 0.35135 |
|   41  |   DISC   |      0.68689       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.37162 | 0.33333 |
|   42  |   DISC   |      0.68615       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.33784 | 0.30405 |
|   43  |   DISC   |      0.68580       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.33108 | 0.37162 |
|   44  |   DISC   |      0.68608       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.34459 | 0.31532 |
|   45  |   DISC   |      0.68552       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.31306 | 0.29955 |
|   46  |   DISC   |      0.68551       |    32.19250    |  0.50000   | 0.00000 | 0.00000  | 0.29054 | 0.35360 |
