+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.69827       |    89.89053    |  0.50000   | 1.00000 | 1.00000  | 0.31050 | 0.36758 |
|   2   |   DISC   |      0.69799       |    89.89053    |  0.50000   | 1.00000 | 1.00000  | 0.32648 | 0.34703 |
|   3   |   DISC   |      0.69653       |    89.89053    |  0.50000   | 1.00000 | 1.00000  | 0.32192 | 0.36758 |
|   4   |   DISC   |      0.69781       |    89.89053    |  0.50000   | 1.00000 | 1.00000  | 0.33333 | 0.34247 |
|   5   |   DISC   |      0.69678       |    89.89053    |  0.50000   | 1.00000 | 1.00000  | 0.31050 | 0.35160 |
|   6   |   GEN    |      0.69678       |    94.77283    |  0.50000   | 1.00000 | 1.00000  | 0.34247 | 0.38356 |
|   7   |   GEN    |      0.69678       |    85.52898    |  0.50000   | 1.00000 | 1.00000  | 0.30137 | 0.37900 |
|   8   |   DISC   |      0.69567       |    85.52898    |  0.50000   | 1.00000 | 1.00000  | 0.31735 | 0.36073 |
|   9   |   DISC   |      0.69565       |    85.52898    |  0.50000   | 1.00000 | 1.00000  | 0.35160 | 0.38356 |
|   10  |   DISC   |      0.69433       |    85.52898    |  0.50000   | 1.00000 | 1.00000  | 0.32648 | 0.35845 |
|   11  |   DISC   |      0.69431       |    85.52898    |  0.50000   | 1.00000 | 1.00000  | 0.32877 | 0.32192 |
|   12  |   DISC   |      0.69409       |    85.52898    |  0.50000   | 1.00000 | 1.00000  | 0.33790 | 0.29224 |
|   13  |   GEN    |      0.69409       |    79.34544    |  0.50000   | 1.00000 | 1.00000  | 0.31507 | 0.36530 |
|   14  |   GEN    |      0.69409       |    82.28432    |  0.50000   | 1.00000 | 1.00000  | 0.31963 | 0.34018 |
|   15  |   DISC   |      0.69388       |    82.28432    |  0.50000   | 1.00000 | 1.00000  | 0.31735 | 0.31963 |
|   16  |   DISC   |      0.69272       |    82.28432    |  0.50000   | 1.00000 | 1.00000  | 0.31507 | 0.34932 |
|   17  |   DISC   |      0.69319       |    82.28432    |  0.50000   | 1.00000 | 1.00000  | 0.35388 | 0.34475 |
|   18  |   DISC   |      0.69204       |    82.28432    |  0.50000   | 1.00000 | 1.00000  | 0.37671 | 0.40183 |
|   19  |   DISC   |      0.69186       |    82.28432    |  0.50000   | 1.00000 | 1.00000  | 0.36758 | 0.37900 |
|   20  |   GEN    |      0.69186       |    79.61643    |  0.50000   | 1.00000 | 1.00000  | 0.33105 | 0.38584 |
|   21  |   GEN    |      0.69186       |    73.85649    |  0.50000   | 1.00000 | 1.00000  | 0.27397 | 0.37900 |
|   22  |   DISC   |      0.69279       |    73.85649    |  0.50000   | 1.00000 | 1.00000  | 0.29680 | 0.35388 |
|   23  |   DISC   |      0.69223       |    73.85649    |  0.50000   | 1.00000 | 1.00000  | 0.31507 | 0.36301 |
|   24  |   DISC   |      0.69198       |    73.85649    |  0.50000   | 1.00000 | 1.00000  | 0.33562 | 0.33562 |
|   25  |   DISC   |      0.69102       |    73.85649    |  0.50000   | 1.00000 | 1.00000  | 0.34932 | 0.32192 |
|   26  |   DISC   |      0.68963       |    73.85649    |  0.50000   | 1.00000 | 1.00000  | 0.33562 | 0.31279 |
|   27  |   GEN    |      0.68963       |    79.76593    |  0.50000   | 1.00000 | 1.00000  | 0.31279 | 0.32877 |
|   28  |   GEN    |      0.68963       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.33333 | 0.36530 |
|   29  |   DISC   |      0.69048       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.34475 | 0.31050 |
|   30  |   DISC   |      0.69091       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.28311 | 0.33790 |
|   31  |   DISC   |      0.68998       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.34703 | 0.37215 |
|   32  |   DISC   |      0.68863       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.34932 | 0.36986 |
|   33  |   DISC   |      0.68901       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.31050 | 0.35388 |
|   34  |   DISC   |      0.68887       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.31279 | 0.35616 |
|   35  |   DISC   |      0.68908       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.31050 | 0.35160 |
|   36  |   DISC   |      0.68911       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.28767 | 0.34932 |
|   37  |   DISC   |      0.68791       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.35845 | 0.31963 |
|   38  |   DISC   |      0.68758       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.31735 | 0.38356 |
|   39  |   DISC   |      0.68623       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.30137 | 0.34703 |
|   40  |   DISC   |      0.68622       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.29452 | 0.36986 |
|   41  |   DISC   |      0.68721       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.29909 | 0.37900 |
|   42  |   DISC   |      0.68627       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.32648 | 0.35388 |
|   43  |   DISC   |      0.68481       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.34247 | 0.35160 |
|   44  |   DISC   |      0.68428       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.31963 | 0.37900 |
|   45  |   DISC   |      0.68453       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.30365 | 0.33105 |
|   46  |   DISC   |      0.68407       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.32192 | 0.37900 |
|   47  |   DISC   |      0.68416       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.31735 | 0.34475 |
|   48  |   DISC   |      0.68247       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.33105 | 0.37443 |
|   49  |   DISC   |      0.68297       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.33105 | 0.37671 |
|   50  |   DISC   |      0.68269       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.33333 | 0.38356 |
|   51  |   DISC   |      0.68166       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.31507 | 0.35616 |
|   52  |   DISC   |      0.68132       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.32877 | 0.34932 |
|   53  |   DISC   |      0.68122       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.26941 | 0.36758 |
|   54  |   DISC   |      0.68105       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.28995 | 0.36986 |
|   55  |   DISC   |      0.67872       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.29680 | 0.36530 |
|   56  |   DISC   |      0.67950       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.32877 | 0.34932 |
|   57  |   DISC   |      0.67965       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.34703 | 0.34475 |
|   58  |   DISC   |      0.67839       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.32648 | 0.34932 |
|   59  |   DISC   |      0.67878       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.34703 | 0.38128 |
|   60  |   DISC   |      0.67758       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.31507 | 0.33333 |
|   61  |   DISC   |      0.67720       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.33333 | 0.38356 |
|   62  |   DISC   |      0.67798       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.36758 | 0.31963 |
|   63  |   DISC   |      0.67636       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.34703 | 0.32648 |
|   64  |   DISC   |      0.67589       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.33562 | 0.36986 |
|   65  |   DISC   |      0.67590       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.31507 | 0.35845 |
|   66  |   DISC   |      0.67633       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.29909 | 0.36986 |
|   67  |   DISC   |      0.67400       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.33105 | 0.34703 |
|   68  |   DISC   |      0.67449       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.31279 | 0.35616 |
|   69  |   DISC   |      0.67488       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.33562 | 0.38813 |
|   70  |   DISC   |      0.67215       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.36530 | 0.36301 |
|   71  |   DISC   |      0.67170       |    86.14736    |  0.50000   | 1.00000 | 1.00000  | 0.31735 | 0.34247 |
