Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
1,DISC,0.69186,94.24155,0.50000,0.00000,0.00000,0.32706,0.33412
2,DISC,0.69187,94.24155,0.50000,0.00000,0.00000,0.32706,0.29647
3,DISC,0.69139,94.24155,0.50000,0.00000,0.00000,0.30824,0.30118
4,DISC,0.69139,94.24155,0.50000,0.00000,0.00000,0.34118,0.31294
5,DISC,0.69082,94.24155,0.50000,0.00000,0.00000,0.37882,0.37176
6,GEN,0.69082,96.49877,0.50000,0.00000,0.00000,0.29647,0.28000
7,GEN,0.69082,93.03977,0.50000,0.00000,0.00000,0.31529,0.34588
8,DISC,0.69070,93.03977,0.50000,0.00000,0.00000,0.28471,0.37647
9,DISC,0.69065,93.03977,0.50000,0.00000,0.00000,0.34588,0.34353
10,DISC,0.68877,93.03977,0.50000,0.00000,0.00000,0.35294,0.32706
11,DISC,0.68901,93.03977,0.50000,0.00000,0.00000,0.30824,0.34353
12,DISC,0.68916,93.03977,0.50000,0.00000,0.00000,0.34824,0.32235
13,GEN,0.68916,93.12642,0.50000,0.00000,0.00000,0.33176,0.31529
14,GEN,0.68916,89.33549,0.50000,0.00000,0.00000,0.32706,0.31294
15,DISC,0.68915,89.33549,0.50000,0.00000,0.00000,0.36941,0.32000
16,DISC,0.68894,89.33549,0.50000,0.00000,0.00000,0.36235,0.33647
17,DISC,0.68810,89.33549,0.50000,0.00000,0.00000,0.32235,0.34588
18,DISC,0.68708,89.33549,0.50000,0.00000,0.00000,0.33176,0.31059
19,DISC,0.68688,89.33549,0.50000,0.00000,0.00000,0.33647,0.33882
20,GEN,0.68688,87.73276,0.50000,0.00000,0.00000,0.28000,0.31294
21,GEN,0.68688,78.51152,0.50000,0.00000,0.00000,0.32471,0.31529
22,DISC,0.68654,78.51152,0.50000,0.00000,0.00000,0.32941,0.33647
23,DISC,0.68639,78.51152,0.50000,0.00000,0.00000,0.32471,0.33176
24,DISC,0.68566,78.51152,0.50000,0.00000,0.00000,0.32941,0.30824
25,DISC,0.68632,78.51152,0.50000,0.00000,0.00000,0.30118,0.32000
26,DISC,0.68577,78.51152,0.50000,0.00000,0.00000,0.30824,0.35294
27,GEN,0.68577,81.32919,0.50000,0.00000,0.00000,0.31529,0.32471
28,GEN,0.68577,89.27494,0.50000,0.00000,0.00000,0.35059,0.34353
29,DISC,0.68450,89.27494,0.50000,0.00000,0.00000,0.30118,0.34353
30,DISC,0.68481,89.27494,0.50000,0.00000,0.00000,0.31059,0.32000
31,DISC,0.68359,89.27494,0.50000,0.00000,0.00000,0.32941,0.32471
32,DISC,0.68330,89.27494,0.50000,0.00000,0.00000,0.37882,0.34353
33,DISC,0.68378,89.27494,0.50000,0.00000,0.00000,0.33412,0.32235
34,DISC,0.68168,89.27494,0.50000,0.00000,0.00000,0.31059,0.25882
35,DISC,0.68223,89.27494,0.50000,0.00000,0.00000,0.30588,0.32706
36,DISC,0.68221,89.27494,0.50000,0.00000,0.00000,0.30824,0.30118
37,DISC,0.68172,89.27494,0.50000,0.00000,0.00000,0.33647,0.33882
38,DISC,0.68048,89.27494,0.50000,0.00000,0.00000,0.31529,0.34118
39,DISC,0.68011,89.27494,0.50000,0.00000,0.00000,0.35059,0.36471
40,DISC,0.67938,89.27494,0.50000,0.00000,0.00000,0.33647,0.30824
41,DISC,0.67950,89.27494,0.50000,0.00000,0.00000,0.31294,0.30824
42,DISC,0.67888,89.27494,0.50000,0.00000,0.00000,0.34118,0.33647
43,DISC,0.67829,89.27494,0.50000,0.00000,0.00000,0.32471,0.30588
44,DISC,0.67820,89.27494,0.50000,0.00000,0.00000,0.32941,0.34824
45,DISC,0.67822,89.27494,0.50000,0.00000,0.00000,0.28941,0.30353
46,DISC,0.67720,89.27494,0.50000,0.00000,0.00000,0.30353,0.37882
47,DISC,0.67657,89.27494,0.50000,0.00000,0.00000,0.32235,0.29647
48,DISC,0.67687,89.27494,0.50000,0.00000,0.00000,0.35059,0.34118
49,DISC,0.67563,89.27494,0.50000,0.00000,0.00000,0.32235,0.36471
50,DISC,0.67622,89.27494,0.50000,0.00000,0.00000,0.31529,0.31529
51,DISC,0.67560,89.27494,0.50000,0.00000,0.00000,0.31529,0.33647
52,DISC,0.67499,89.27494,0.50000,0.00000,0.00000,0.37882,0.35294
