+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.69478       |    69.66387    |  0.50000   | 1.00000 | 1.00000  | 0.35934 | 0.31915 |
|   2   |   DISC   |      0.69453       |    69.66387    |  0.50000   | 1.00000 | 1.00000  | 0.33570 | 0.35697 |
|   3   |   DISC   |      0.69363       |    69.66387    |  0.50000   | 1.00000 | 1.00000  | 0.33806 | 0.32388 |
|   4   |   DISC   |      0.69320       |    69.66387    |  0.50000   | 1.00000 | 1.00000  | 0.37116 | 0.34515 |
|   5   |   DISC   |      0.69271       |    69.66387    |  0.50000   | 1.00000 | 1.00000  | 0.35697 | 0.33570 |
|   6   |   GEN    |      0.69271       |    68.28857    |  0.50000   | 1.00000 | 1.00000  | 0.35461 | 0.36170 |
|   7   |   GEN    |      0.69271       |    62.35600    |  0.50000   | 1.00000 | 1.00000  | 0.33333 | 0.31678 |
|   8   |   DISC   |      0.69326       |    62.35600    |  0.50000   | 1.00000 | 1.00000  | 0.35934 | 0.35225 |
|   9   |   DISC   |      0.69302       |    62.35600    |  0.50000   | 1.00000 | 1.00000  | 0.31915 | 0.31442 |
|   10  |   DISC   |      0.69393       |    62.35600    |  0.50000   | 1.00000 | 1.00000  | 0.36170 | 0.34752 |
|   11  |   DISC   |      0.69244       |    62.35600    |  0.50000   | 1.00000 | 1.00000  | 0.29787 | 0.36170 |
|   12  |   DISC   |      0.69219       |    62.35600    |  0.50000   | 1.00000 | 1.00000  | 0.35461 | 0.35934 |
|   13  |   GEN    |      0.69219       |    70.88750    |  0.50000   | 1.00000 | 1.00000  | 0.34279 | 0.30733 |
|   14  |   GEN    |      0.69219       |    65.02608    |  0.50000   | 1.00000 | 1.00000  | 0.35934 | 0.34752 |
|   15  |   DISC   |      0.69223       |    65.02608    |  0.50000   | 1.00000 | 1.00000  | 0.32624 | 0.29551 |
|   16  |   DISC   |      0.69196       |    65.02608    |  0.50000   | 1.00000 | 1.00000  | 0.32388 | 0.37825 |
|   17  |   DISC   |      0.69097       |    65.02608    |  0.50000   | 1.00000 | 1.00000  | 0.33570 | 0.36643 |
|   18  |   DISC   |      0.69084       |    65.02608    |  0.50000   | 1.00000 | 1.00000  | 0.32861 | 0.33097 |
|   19  |   DISC   |      0.69126       |    65.02608    |  0.50000   | 1.00000 | 1.00000  | 0.33333 | 0.35697 |
|   20  |   GEN    |      0.69126       |    59.92154    |  0.50000   | 1.00000 | 1.00000  | 0.34515 | 0.31678 |
|   21  |   GEN    |      0.69126       |    57.10119    |  0.50000   | 1.00000 | 1.00000  | 0.33806 | 0.35934 |
|   22  |   DISC   |      0.69099       |    57.10119    |  0.50000   | 1.00000 | 1.00000  | 0.30969 | 0.31206 |
|   23  |   DISC   |      0.69046       |    57.10119    |  0.50000   | 1.00000 | 1.00000  | 0.35225 | 0.37116 |
|   24  |   DISC   |      0.68999       |    57.10119    |  0.50000   | 1.00000 | 1.00000  | 0.31206 | 0.33570 |
|   25  |   DISC   |      0.69016       |    57.10119    |  0.50000   | 1.00000 | 1.00000  | 0.33097 | 0.34988 |
|   26  |   DISC   |      0.68991       |    57.10119    |  0.50000   | 1.00000 | 1.00000  | 0.35697 | 0.30969 |
|   27  |   GEN    |      0.68991       |    61.16833    |  0.50000   | 1.00000 | 1.00000  | 0.33806 | 0.34752 |
|   28  |   GEN    |      0.68991       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.34279 | 0.35697 |
|   29  |   DISC   |      0.68918       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.32388 | 0.35461 |
|   30  |   DISC   |      0.69014       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.34752 | 0.33097 |
|   31  |   DISC   |      0.68894       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.36170 | 0.34752 |
|   32  |   DISC   |      0.68934       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.28842 | 0.34988 |
|   33  |   DISC   |      0.68823       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.34752 | 0.36170 |
|   34  |   DISC   |      0.68837       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.31206 | 0.32861 |
|   35  |   DISC   |      0.68838       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33097 | 0.33570 |
|   36  |   DISC   |      0.68833       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.31206 | 0.35461 |
|   37  |   DISC   |      0.68789       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33570 | 0.35697 |
|   38  |   DISC   |      0.68755       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33097 | 0.30733 |
|   39  |   DISC   |      0.68670       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.31206 | 0.33097 |
|   40  |   DISC   |      0.68702       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.34279 | 0.37116 |
|   41  |   DISC   |      0.68651       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.39480 | 0.32624 |
|   42  |   DISC   |      0.68575       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.32861 | 0.33333 |
|   43  |   DISC   |      0.68565       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.39243 | 0.32861 |
|   44  |   DISC   |      0.68616       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.30969 | 0.34988 |
|   45  |   DISC   |      0.68517       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33806 | 0.33806 |
|   46  |   DISC   |      0.68464       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33570 | 0.32151 |
|   47  |   DISC   |      0.68469       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.30733 | 0.34988 |
|   48  |   DISC   |      0.68476       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.31442 | 0.33806 |
|   49  |   DISC   |      0.68394       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.34515 | 0.27896 |
|   50  |   DISC   |      0.68373       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.32624 | 0.34279 |
|   51  |   DISC   |      0.68359       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33333 | 0.32388 |
|   52  |   DISC   |      0.68283       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33097 | 0.37116 |
|   53  |   DISC   |      0.68410       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.30969 | 0.33333 |
|   54  |   DISC   |      0.68219       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.34279 | 0.33806 |
|   55  |   DISC   |      0.68176       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.31915 | 0.32624 |
|   56  |   DISC   |      0.68157       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.32624 | 0.31915 |
|   57  |   DISC   |      0.68147       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.32151 | 0.30260 |
|   58  |   DISC   |      0.68093       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.29314 | 0.33097 |
|   59  |   DISC   |      0.68140       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33333 | 0.34043 |
|   60  |   DISC   |      0.68044       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.35697 | 0.30496 |
|   61  |   DISC   |      0.67965       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.29314 | 0.30733 |
|   62  |   DISC   |      0.67945       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33806 | 0.27896 |
|   63  |   DISC   |      0.67912       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.32388 | 0.37589 |
|   64  |   DISC   |      0.67989       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.34279 | 0.34752 |
|   65  |   DISC   |      0.67855       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33097 | 0.34043 |
|   66  |   DISC   |      0.67893       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.32388 | 0.34988 |
|   67  |   DISC   |      0.67760       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33097 | 0.35934 |
|   68  |   DISC   |      0.67754       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.36170 | 0.34988 |
|   69  |   DISC   |      0.67827       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.31442 | 0.36879 |
|   70  |   DISC   |      0.67715       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.32861 | 0.31678 |
|   71  |   DISC   |      0.67719       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.34043 | 0.36170 |
|   72  |   DISC   |      0.67734       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.34279 | 0.31915 |
|   73  |   DISC   |      0.67681       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33097 | 0.34043 |
|   74  |   DISC   |      0.67580       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33097 | 0.34043 |
|   75  |   DISC   |      0.67669       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.30733 | 0.32624 |
|   76  |   DISC   |      0.67621       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.35461 | 0.34515 |
|   77  |   DISC   |      0.67552       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.32388 | 0.32151 |
|   78  |   DISC   |      0.67496       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33333 | 0.30024 |
|   79  |   DISC   |      0.67495       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33806 | 0.31915 |
|   80  |   DISC   |      0.67331       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.30969 | 0.30733 |
|   81  |   DISC   |      0.67404       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.39007 | 0.35697 |
|   82  |   DISC   |      0.67330       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.30260 | 0.29551 |
|   83  |   DISC   |      0.67281       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.31915 | 0.32861 |
|   84  |   DISC   |      0.67284       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.30969 | 0.34515 |
|   85  |   DISC   |      0.67253       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.30969 | 0.32388 |
|   86  |   DISC   |      0.67258       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.32624 | 0.35461 |
|   87  |   DISC   |      0.67109       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33806 | 0.33333 |
|   88  |   DISC   |      0.67195       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.30733 | 0.33333 |
|   89  |   DISC   |      0.67232       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.39953 | 0.31678 |
|   90  |   DISC   |      0.67100       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.30024 | 0.34043 |
|   91  |   DISC   |      0.67110       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33333 | 0.30969 |
|   92  |   DISC   |      0.66948       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.32624 | 0.32388 |
|   93  |   DISC   |      0.66967       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.31915 | 0.34515 |
|   94  |   DISC   |      0.66992       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.35697 | 0.40426 |
|   95  |   DISC   |      0.66957       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.36170 | 0.35225 |
|   96  |   DISC   |      0.66981       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33570 | 0.30260 |
|   97  |   DISC   |      0.66953       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.29314 | 0.34043 |
|   98  |   DISC   |      0.66897       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.38298 | 0.33333 |
|   99  |   DISC   |      0.66858       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.32624 | 0.36407 |
|  100  |   DISC   |      0.66780       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.31442 | 0.32861 |
|  101  |   DISC   |      0.66812       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.31206 | 0.32151 |
|  102  |   DISC   |      0.66816       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.34279 | 0.34043 |
|  103  |   DISC   |      0.66768       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.33570 | 0.33097 |
|  104  |   DISC   |      0.66826       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.31442 | 0.31678 |
|  105  |   DISC   |      0.66701       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.31915 | 0.35225 |
|  106  |   DISC   |      0.66609       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.34279 | 0.32388 |
|  107  |   DISC   |      0.66663       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.35225 | 0.31678 |
|  108  |   DISC   |      0.66584       |    56.65846    |  0.50000   | 1.00000 | 1.00000  | 0.36170 | 0.32151 |
