+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.67560       |    49.20654    |  0.78590   | 0.00000 | 0.57180  | 0.31593 | 0.29765 |
|   2   |   DISC   |      0.67520       |    49.20654    |  0.79112   | 0.00000 | 0.58225  | 0.32376 | 0.33420 |
|   3   |   DISC   |      0.67520       |    49.20654    |  0.79504   | 0.00000 | 0.59008  | 0.35248 | 0.34204 |
|   4   |   DISC   |      0.67459       |    49.20654    |  0.80026   | 0.00000 | 0.60052  | 0.33943 | 0.35770 |
|   5   |   DISC   |      0.67414       |    49.20654    |  0.80809   | 0.00000 | 0.61619  | 0.34987 | 0.33420 |
|   6   |   GEN    |      0.67414       |    47.91806    |  0.80809   | 0.00000 | 0.61619  | 0.29243 | 0.33943 |
|   7   |   GEN    |      0.67414       |    46.49947    |  0.80809   | 0.00000 | 0.61619  | 0.29243 | 0.34726 |
|   8   |   DISC   |      0.67391       |    46.49947    |  0.82245   | 0.00000 | 0.64491  | 0.36031 | 0.31332 |
|   9   |   DISC   |      0.67283       |    46.49947    |  0.82898   | 0.00000 | 0.65796  | 0.35248 | 0.33681 |
|   10  |   DISC   |      0.67353       |    46.49947    |  0.83551   | 0.00000 | 0.67102  | 0.35248 | 0.30548 |
|   11  |   DISC   |      0.67227       |    46.49947    |  0.84334   | 0.00000 | 0.68668  | 0.32898 | 0.30287 |
|   12  |   DISC   |      0.67228       |    46.49947    |  0.84856   | 0.00000 | 0.69713  | 0.37598 | 0.35770 |
|   13  |   GEN    |      0.67228       |    44.84911    |  0.84856   | 0.00000 | 0.69713  | 0.33681 | 0.32115 |
|   14  |   GEN    |      0.67228       |    41.70509    |  0.84856   | 0.00000 | 0.69713  | 0.34987 | 0.30026 |
|   15  |   DISC   |      0.67156       |    41.70509    |  0.85509   | 0.00000 | 0.71018  | 0.34726 | 0.34987 |
|   16  |   DISC   |      0.67118       |    41.70509    |  0.86031   | 0.00000 | 0.72063  | 0.34987 | 0.34204 |
|   17  |   DISC   |      0.67157       |    41.70509    |  0.86815   | 0.00000 | 0.73629  | 0.33681 | 0.32898 |
|   18  |   DISC   |      0.67107       |    41.70509    |  0.87076   | 0.00000 | 0.74151  | 0.34204 | 0.32898 |
|   19  |   DISC   |      0.67097       |    41.70509    |  0.87337   | 0.00000 | 0.74674  | 0.37076 | 0.32898 |
|   20  |   GEN    |      0.67097       |    44.43343    |  0.87337   | 0.00000 | 0.74674  | 0.31332 | 0.33159 |
|   21  |   GEN    |      0.67097       |    44.86679    |  0.87337   | 0.00000 | 0.74674  | 0.32898 | 0.31332 |
|   22  |   DISC   |      0.66945       |    44.86679    |  0.88120   | 0.00000 | 0.76240  | 0.31070 | 0.33159 |
|   23  |   DISC   |      0.66963       |    44.86679    |  0.89164   | 0.00000 | 0.78329  | 0.34465 | 0.34987 |
|   24  |   DISC   |      0.66816       |    44.86679    |  0.89556   | 0.00000 | 0.79112  | 0.32115 | 0.34204 |
|   25  |   DISC   |      0.66730       |    44.86679    |  0.89817   | 0.00000 | 0.79634  | 0.30548 | 0.30548 |
|   26  |   DISC   |      0.66764       |    44.86679    |  0.90078   | 0.00000 | 0.80157  | 0.34726 | 0.30548 |
|   27  |   GEN    |      0.66764       |    44.73139    |  0.90078   | 0.00000 | 0.80157  | 0.34465 | 0.31070 |
|   28  |   GEN    |      0.66764       |    43.46406    |  0.90078   | 0.00000 | 0.80157  | 0.32376 | 0.32115 |
|   29  |   GEN    |      0.66764       |    41.93864    |  0.90078   | 0.00000 | 0.80157  | 0.34465 | 0.34726 |
|   30  |   GEN    |      0.66764       |    44.10188    |  0.90078   | 0.00000 | 0.80157  | 0.33159 | 0.31070 |
|   31  |   GEN    |      0.66764       |    42.50672    |  0.90078   | 0.00000 | 0.80157  | 0.36815 | 0.34726 |
|   32  |   GEN    |      0.66764       |    42.69231    |  0.90078   | 0.00000 | 0.80157  | 0.29504 | 0.30287 |
|   33  |   GEN    |      0.66764       |    41.13268    |  0.90078   | 0.00000 | 0.80157  | 0.33681 | 0.33159 |
|   34  |   GEN    |      0.66764       |    42.38258    |  0.90078   | 0.00000 | 0.80157  | 0.35509 | 0.32637 |
|   35  |   GEN    |      0.66764       |    39.99024    |  0.90078   | 0.00000 | 0.80157  | 0.32115 | 0.33943 |
|   36  |   GEN    |      0.66764       |    38.73000    |  0.90078   | 0.00000 | 0.80157  | 0.32376 | 0.35248 |
|   37  |   GEN    |      0.66764       |    38.35956    |  0.90078   | 0.00000 | 0.80157  | 0.32115 | 0.31593 |
|   38  |   GEN    |      0.66764       |    41.94069    |  0.90078   | 0.00000 | 0.80157  | 0.33681 | 0.34726 |
|   39  |   GEN    |      0.66764       |    38.37008    |  0.90078   | 0.00000 | 0.80157  | 0.30026 | 0.33943 |
|   40  |   GEN    |      0.66764       |    36.77623    |  0.89948   | 0.00261 | 0.80157  | 0.30809 | 0.29243 |
|   41  |   GEN    |      0.66764       |    38.18043    |  0.90078   | 0.00000 | 0.80157  | 0.33681 | 0.34204 |
|   42  |   GEN    |      0.66764       |    35.92756    |  0.89948   | 0.00261 | 0.80157  | 0.33943 | 0.30809 |
|   43  |   GEN    |      0.66764       |    34.43222    |  0.89948   | 0.00261 | 0.80157  | 0.31332 | 0.35509 |
|   44  |   GEN    |      0.66764       |    36.88776    |  0.89817   | 0.00522 | 0.80157  | 0.33159 | 0.30026 |
|   45  |   GEN    |      0.66764       |    36.53256    |  0.89817   | 0.00522 | 0.80157  | 0.37076 | 0.30287 |
|   46  |   GEN    |      0.66764       |    35.14311    |  0.89556   | 0.01044 | 0.80157  | 0.34987 | 0.32637 |
|   47  |   GEN    |      0.66764       |    33.97528    |  0.89556   | 0.01044 | 0.80157  | 0.31332 | 0.31593 |
|   48  |   GEN    |      0.66764       |    34.13607    |  0.89295   | 0.01567 | 0.80157  | 0.39687 | 0.35770 |
|   49  |   GEN    |      0.66764       |    36.51554    |  0.89426   | 0.01305 | 0.80157  | 0.37076 | 0.30809 |
|   50  |   GEN    |      0.66764       |    33.40168    |  0.89556   | 0.01044 | 0.80157  | 0.36292 | 0.32115 |
|   51  |   GEN    |      0.66764       |    33.38749    |  0.88381   | 0.03394 | 0.80157  | 0.33943 | 0.30548 |
|   52  |   GEN    |      0.66764       |    37.87285    |  0.88903   | 0.02350 | 0.80157  | 0.31070 | 0.32637 |
|   53  |   GEN    |      0.66764       |    31.26008    |  0.88773   | 0.02611 | 0.80157  | 0.32637 | 0.32376 |
|   54  |   GEN    |      0.66764       |    34.13979    |  0.89295   | 0.01567 | 0.80157  | 0.32115 | 0.32637 |
|   55  |   GEN    |      0.66764       |    31.74335    |  0.88642   | 0.02872 | 0.80157  | 0.33159 | 0.29765 |
|   56  |   GEN    |      0.66764       |    31.72099    |  0.88120   | 0.03916 | 0.80157  | 0.32376 | 0.33420 |
|   57  |   GEN    |      0.66764       |    32.79538    |  0.88381   | 0.03394 | 0.80157  | 0.28198 | 0.29243 |
|   58  |   GEN    |      0.66764       |    31.55714    |  0.88120   | 0.03916 | 0.80157  | 0.36815 | 0.34987 |
|   59  |   GEN    |      0.66764       |    31.42884    |  0.88251   | 0.03655 | 0.80157  | 0.36554 | 0.36554 |
|   60  |   GEN    |      0.66764       |    33.61772    |  0.87859   | 0.04439 | 0.80157  | 0.32115 | 0.31332 |
|   61  |   GEN    |      0.66764       |    31.25178    |  0.87990   | 0.04178 | 0.80157  | 0.37859 | 0.33681 |
|   62  |   GEN    |      0.66764       |    33.35333    |  0.88773   | 0.02611 | 0.80157  | 0.36554 | 0.33420 |
|   63  |   GEN    |      0.66764       |    32.93468    |  0.87467   | 0.05222 | 0.80157  | 0.33943 | 0.30026 |
|   64  |   GEN    |      0.66764       |    31.01464    |  0.87859   | 0.04439 | 0.80157  | 0.35248 | 0.29765 |
|   65  |   GEN    |      0.66764       |    30.82088    |  0.86945   | 0.06266 | 0.80157  | 0.35509 | 0.33420 |
|   66  |   GEN    |      0.66764       |    28.79163    |  0.86423   | 0.07311 | 0.80157  | 0.31332 | 0.34204 |
|   67  |   GEN    |      0.66764       |    29.12729    |  0.87467   | 0.05222 | 0.80157  | 0.36031 | 0.35770 |
|   68  |   GEN    |      0.66764       |    28.28648    |  0.87728   | 0.04700 | 0.80157  | 0.29243 | 0.31854 |
|   69  |   GEN    |      0.66764       |    28.20056    |  0.86684   | 0.06789 | 0.80157  | 0.31854 | 0.34726 |
|   70  |   GEN    |      0.66764       |    30.20845    |  0.87206   | 0.05744 | 0.80157  | 0.36031 | 0.28982 |
|   71  |   GEN    |      0.66764       |    29.66330    |  0.85901   | 0.08355 | 0.80157  | 0.33681 | 0.32637 |
|   72  |   GEN    |      0.66764       |    30.18833    |  0.87206   | 0.05744 | 0.80157  | 0.33681 | 0.31593 |
|   73  |   GEN    |      0.66764       |    29.34137    |  0.86684   | 0.06789 | 0.80157  | 0.34204 | 0.34204 |
|   74  |   GEN    |      0.66764       |    30.15222    |  0.87076   | 0.06005 | 0.80157  | 0.37337 | 0.29504 |
|   75  |   GEN    |      0.66764       |    30.82536    |  0.87076   | 0.06005 | 0.80157  | 0.31593 | 0.30548 |
|   76  |   GEN    |      0.66764       |    28.94486    |  0.86031   | 0.08094 | 0.80157  | 0.37859 | 0.34465 |
|   77  |   GEN    |      0.66764       |    27.45259    |  0.86815   | 0.06527 | 0.80157  | 0.34465 | 0.35248 |
|   78  |   GEN    |      0.66764       |    28.88986    |  0.85509   | 0.09138 | 0.80157  | 0.35248 | 0.32898 |
|   79  |   GEN    |      0.66764       |    27.98241    |  0.86945   | 0.06266 | 0.80157  | 0.31070 | 0.31854 |
|   80  |   GEN    |      0.66764       |    26.16319    |  0.86292   | 0.07572 | 0.80157  | 0.32376 | 0.39426 |
|   81  |   GEN    |      0.66764       |    26.20200    |  0.86945   | 0.06266 | 0.80157  | 0.31070 | 0.34987 |
|   82  |   GEN    |      0.66764       |    27.92567    |  0.85248   | 0.09661 | 0.80157  | 0.34465 | 0.32637 |
