Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
77,DISC,0.62828,112.35869,0.53485,0.45408,0.52379,0.31343,0.32338
78,DISC,0.62818,112.35869,0.53519,0.45410,0.52448,0.33333,0.35075
79,DISC,0.62615,112.35869,0.53541,0.45434,0.52516,0.30597,0.30846
80,DISC,0.62589,112.35869,0.53581,0.45422,0.52585,0.36318,0.30846
81,DISC,0.62408,112.35869,0.53607,0.45441,0.52654,0.35323,0.32587
82,DISC,0.62668,112.35869,0.53653,0.45416,0.52723,0.35821,0.38557
83,DISC,0.62385,112.35869,0.53685,0.45421,0.52792,0.33831,0.32587
84,DISC,0.62201,112.35869,0.53723,0.45417,0.52862,0.28109,0.33085
85,DISC,0.62318,112.35869,0.53752,0.45427,0.52932,0.34328,0.32338
86,DISC,0.62136,112.35869,0.53786,0.45430,0.53001,0.33085,0.34080
87,DISC,0.62290,112.35869,0.53822,0.45428,0.53072,0.33333,0.33582
88,DISC,0.62170,112.35869,0.53852,0.45438,0.53142,0.35075,0.38308
89,DISC,0.62117,112.35869,0.53889,0.45434,0.53212,0.27114,0.31343
90,DISC,0.62023,112.35869,0.53929,0.45425,0.53282,0.27861,0.34080
91,DISC,0.62061,112.35869,0.53956,0.45441,0.53353,0.33333,0.34826
92,DISC,0.61922,112.35869,0.53998,0.45428,0.53424,0.31095,0.34826
93,DISC,0.61867,112.35869,0.54025,0.45446,0.53495,0.32587,0.34328
94,DISC,0.61694,112.35869,0.54062,0.45442,0.53566,0.27861,0.33333
95,DISC,0.61716,112.35869,0.54101,0.45435,0.53637,0.34826,0.33831
96,DISC,0.61784,112.35869,0.54132,0.45444,0.53708,0.37065,0.34826
97,DISC,0.61471,112.35869,0.54170,0.45441,0.53780,0.33333,0.28607
98,DISC,0.61453,112.35869,0.54201,0.45450,0.53852,0.34577,0.34826
99,DISC,0.61503,112.35869,0.54247,0.45430,0.53924,0.32836,0.34080
100,DISC,0.61314,112.35869,0.54266,0.45465,0.53996,0.33582,0.33085
101,DISC,0.61155,112.35869,0.54315,0.45440,0.54069,0.31095,0.31841
102,DISC,0.61065,112.35869,0.54356,0.45430,0.54142,0.31592,0.37065
103,DISC,0.61037,112.35869,0.54393,0.45430,0.54215,0.30100,0.33831
104,DISC,0.61082,112.35869,0.54424,0.45440,0.54288,0.33582,0.36816
105,DISC,0.61089,112.35869,0.54466,0.45428,0.54361,0.33333,0.33333
106,DISC,0.61093,112.35869,0.54504,0.45426,0.54434,0.33582,0.29602
107,DISC,0.60808,112.35869,0.54533,0.45441,0.54507,0.32836,0.33582
108,DISC,0.60912,112.35869,0.54571,0.45439,0.54581,0.28358,0.35323
109,DISC,0.60747,112.35869,0.54603,0.45448,0.54655,0.31592,0.35572
110,DISC,0.60672,112.35869,0.54648,0.45433,0.54729,0.33831,0.32836
111,DISC,0.60351,112.35869,0.54689,0.45425,0.54803,0.32338,0.35075
112,DISC,0.60390,112.35869,0.54719,0.45439,0.54877,0.29602,0.37065
113,DISC,0.60535,112.35869,0.54756,0.45439,0.54952,0.32338,0.35323
114,DISC,0.60397,112.35869,0.54798,0.45431,0.55026,0.30597,0.33085
115,DISC,0.60227,112.35869,0.54840,0.45421,0.55101,0.33831,0.30348
