Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
77,DISC,0.67209,40.08981,0.50000,1.00000,1.00000,0.33333,0.35960
78,DISC,0.67124,40.08981,0.50000,1.00000,1.00000,0.32323,0.34343
79,DISC,0.67129,40.08981,0.50000,1.00000,1.00000,0.36566,0.35152
80,DISC,0.67037,40.08981,0.50000,1.00000,1.00000,0.30505,0.31111
81,DISC,0.66904,40.08981,0.50000,1.00000,1.00000,0.35960,0.31111
82,DISC,0.67000,40.08981,0.50000,1.00000,1.00000,0.34141,0.32727
83,DISC,0.66885,40.08981,0.50000,1.00000,1.00000,0.32929,0.34141
84,DISC,0.66894,40.08981,0.50000,1.00000,1.00000,0.32929,0.33535
85,DISC,0.66800,40.08981,0.50000,1.00000,1.00000,0.33737,0.32121
86,DISC,0.66922,40.08981,0.50000,1.00000,1.00000,0.33333,0.32727
87,DISC,0.66784,40.08981,0.50000,1.00000,1.00000,0.34343,0.34949
88,DISC,0.66674,40.08981,0.50000,1.00000,1.00000,0.32323,0.35152
89,DISC,0.66763,40.08981,0.50000,1.00000,1.00000,0.33333,0.32727
90,DISC,0.66758,40.08981,0.50000,1.00000,1.00000,0.33333,0.34545
91,DISC,0.66731,40.08981,0.50000,1.00000,1.00000,0.33737,0.32121
92,DISC,0.66643,40.08981,0.50000,1.00000,1.00000,0.36364,0.30303
93,DISC,0.66490,40.08981,0.50000,1.00000,1.00000,0.33333,0.34141
94,DISC,0.66568,40.08981,0.50000,1.00000,1.00000,0.34141,0.34545
95,DISC,0.66526,40.08981,0.50000,1.00000,1.00000,0.37172,0.34545
96,DISC,0.66524,40.08981,0.50000,1.00000,1.00000,0.31111,0.31717
97,DISC,0.66490,40.08981,0.50000,1.00000,1.00000,0.33737,0.33131
98,DISC,0.66428,40.08981,0.50000,1.00000,1.00000,0.32929,0.36970
99,DISC,0.66469,40.08981,0.50000,1.00000,1.00000,0.32727,0.31717
100,DISC,0.66293,40.08981,0.50000,1.00000,1.00000,0.33535,0.34747
101,DISC,0.66389,40.08981,0.50000,1.00000,1.00000,0.36566,0.35556
102,DISC,0.66299,40.08981,0.50000,1.00000,1.00000,0.33535,0.34747
103,DISC,0.66316,40.08981,0.50000,1.00000,1.00000,0.37374,0.32525
104,DISC,0.66223,40.08981,0.50000,1.00000,1.00000,0.32525,0.34747
105,DISC,0.66159,40.08981,0.50000,1.00000,1.00000,0.33939,0.32727
106,DISC,0.66124,40.08981,0.50000,1.00000,1.00000,0.31919,0.33939
107,DISC,0.66205,40.08981,0.50000,1.00000,1.00000,0.29697,0.35354
108,DISC,0.66056,40.08981,0.50000,1.00000,1.00000,0.31919,0.34545
109,DISC,0.65984,40.08981,0.50000,1.00000,1.00000,0.33939,0.35152
110,DISC,0.65916,40.08981,0.50000,1.00000,1.00000,0.32929,0.31313
111,DISC,0.65944,40.08981,0.50000,1.00000,1.00000,0.34747,0.31313
112,DISC,0.65846,40.08981,0.50000,1.00000,1.00000,0.34141,0.34949
113,DISC,0.65901,40.08981,0.50000,1.00000,1.00000,0.33939,0.33939
114,DISC,0.65855,40.08981,0.50000,1.00000,1.00000,0.32323,0.32727
115,DISC,0.65869,40.08981,0.50000,1.00000,1.00000,0.31515,0.33535
116,DISC,0.65732,40.08981,0.50000,1.00000,1.00000,0.33333,0.33535
117,DISC,0.65725,40.08981,0.50000,1.00000,1.00000,0.32727,0.32727
118,DISC,0.65644,40.08981,0.50000,1.00000,1.00000,0.33333,0.34747
119,DISC,0.65702,40.08981,0.50000,1.00000,1.00000,0.31515,0.33131
120,DISC,0.65587,40.08981,0.50000,1.00000,1.00000,0.36364,0.33131
121,DISC,0.65640,40.08981,0.50000,1.00000,1.00000,0.31111,0.33939
122,DISC,0.65537,40.08981,0.50000,1.00000,1.00000,0.34949,0.30707
123,DISC,0.65519,40.08981,0.50000,1.00000,1.00000,0.31515,0.33939
124,DISC,0.65542,40.08981,0.50000,1.00000,1.00000,0.30909,0.33737
125,DISC,0.65485,40.08981,0.50000,1.00000,1.00000,0.33939,0.33737
126,DISC,0.65407,40.08981,0.50000,1.00000,1.00000,0.33939,0.34545
127,DISC,0.65414,40.08981,0.50000,1.00000,1.00000,0.32525,0.37172
128,DISC,0.65360,40.08981,0.50000,1.00000,1.00000,0.31919,0.33535
129,DISC,0.65250,40.08981,0.50000,1.00000,1.00000,0.36970,0.34343
130,DISC,0.65210,40.08981,0.50000,1.00000,1.00000,0.36364,0.34343
131,DISC,0.65261,40.08981,0.50000,1.00000,1.00000,0.30909,0.32929
132,DISC,0.65170,40.08981,0.50000,1.00000,1.00000,0.34545,0.32525
133,DISC,0.65097,40.08981,0.50000,1.00000,1.00000,0.32727,0.33939
134,DISC,0.65113,40.08981,0.50000,1.00000,1.00000,0.32727,0.33333
135,DISC,0.65170,40.08981,0.50000,1.00000,1.00000,0.34949,0.34343
136,DISC,0.65143,40.08981,0.50000,1.00000,1.00000,0.35152,0.33131
137,DISC,0.65045,40.08981,0.50000,1.00000,1.00000,0.32727,0.37576
138,DISC,0.64982,40.08981,0.50000,1.00000,1.00000,0.35152,0.32525
139,DISC,0.64977,40.08981,0.50000,1.00000,1.00000,0.32121,0.35354
140,DISC,0.64885,40.08981,0.50000,1.00000,1.00000,0.31717,0.32727
141,DISC,0.64929,40.08981,0.50000,1.00000,1.00000,0.30909,0.34949
