+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.70087       |    51.76256    |  0.50000   | 0.00000 | 0.00000  | 0.32438 | 0.30992 |
|   2   |   DISC   |      0.70082       |    51.76256    |  0.50000   | 0.00000 | 0.00000  | 0.32025 | 0.33471 |
|   3   |   DISC   |      0.70056       |    51.76256    |  0.50000   | 0.00000 | 0.00000  | 0.31818 | 0.34091 |
|   4   |   DISC   |      0.70053       |    51.76256    |  0.50000   | 0.00000 | 0.00000  | 0.37603 | 0.30579 |
|   5   |   DISC   |      0.69983       |    51.76256    |  0.50000   | 0.00000 | 0.00000  | 0.34091 | 0.35537 |
|   6   |   GEN    |      0.69983       |    52.02766    |  0.50000   | 0.00000 | 0.00000  | 0.32851 | 0.37190 |
|   7   |   GEN    |      0.69983       |    51.94188    |  0.50000   | 0.00000 | 0.00000  | 0.30785 | 0.33264 |
|   8   |   DISC   |      0.69985       |    51.94188    |  0.50000   | 0.00000 | 0.00000  | 0.32851 | 0.36364 |
|   9   |   DISC   |      0.69986       |    51.94188    |  0.50000   | 0.00000 | 0.00000  | 0.36570 | 0.32025 |
|   10  |   DISC   |      0.69930       |    51.94188    |  0.50000   | 0.00000 | 0.00000  | 0.30785 | 0.38017 |
|   11  |   DISC   |      0.69947       |    51.94188    |  0.50000   | 0.00000 | 0.00000  | 0.34504 | 0.35950 |
|   12  |   DISC   |      0.69925       |    51.94188    |  0.50000   | 0.00000 | 0.00000  | 0.28512 | 0.32645 |
|   13  |   GEN    |      0.69925       |    49.38250    |  0.50000   | 0.00000 | 0.00000  | 0.32025 | 0.32645 |
|   14  |   GEN    |      0.69925       |    49.72062    |  0.50000   | 0.00000 | 0.00000  | 0.28926 | 0.36570 |
|   15  |   DISC   |      0.69881       |    49.72062    |  0.50000   | 0.00000 | 0.00000  | 0.33678 | 0.30785 |
|   16  |   DISC   |      0.69838       |    49.72062    |  0.50000   | 0.00000 | 0.00000  | 0.32231 | 0.31405 |
|   17  |   DISC   |      0.69827       |    49.72062    |  0.50000   | 0.00000 | 0.00000  | 0.28926 | 0.33678 |
|   18  |   DISC   |      0.69793       |    49.72062    |  0.50000   | 0.00000 | 0.00000  | 0.32025 | 0.33678 |
|   19  |   DISC   |      0.69790       |    49.72062    |  0.50000   | 0.00000 | 0.00000  | 0.32851 | 0.35537 |
|   20  |   GEN    |      0.69790       |    46.85776    |  0.50000   | 0.00000 | 0.00000  | 0.33471 | 0.32231 |
|   21  |   GEN    |      0.69790       |    47.50208    |  0.50000   | 0.00000 | 0.00000  | 0.33471 | 0.32231 |
|   22  |   DISC   |      0.69775       |    47.50208    |  0.50000   | 0.00000 | 0.00000  | 0.33058 | 0.32851 |
|   23  |   DISC   |      0.69748       |    47.50208    |  0.50000   | 0.00000 | 0.00000  | 0.30579 | 0.34711 |
|   24  |   DISC   |      0.69705       |    47.50208    |  0.50000   | 0.00000 | 0.00000  | 0.32231 | 0.33884 |
|   25  |   DISC   |      0.69710       |    47.50208    |  0.50000   | 0.00000 | 0.00000  | 0.33058 | 0.31818 |
|   26  |   DISC   |      0.69706       |    47.50208    |  0.50000   | 0.00000 | 0.00000  | 0.31612 | 0.34917 |
|   27  |   GEN    |      0.69706       |    47.97548    |  0.50000   | 0.00000 | 0.00000  | 0.32025 | 0.37603 |
|   28  |   GEN    |      0.69706       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.32231 | 0.31612 |
|   29  |   DISC   |      0.69667       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.33058 | 0.33678 |
|   30  |   DISC   |      0.69646       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.32231 | 0.35744 |
|   31  |   DISC   |      0.69615       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.32645 | 0.32231 |
|   32  |   DISC   |      0.69604       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.32438 | 0.35950 |
|   33  |   DISC   |      0.69566       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.34298 | 0.31612 |
|   34  |   DISC   |      0.69542       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.33264 | 0.29545 |
|   35  |   DISC   |      0.69547       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.32025 | 0.36570 |
|   36  |   DISC   |      0.69493       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.33471 | 0.31818 |
|   37  |   DISC   |      0.69475       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.30165 | 0.35124 |
|   38  |   DISC   |      0.69456       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.35744 | 0.32851 |
|   39  |   DISC   |      0.69435       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.36570 | 0.35950 |
|   40  |   DISC   |      0.69390       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.36364 | 0.33678 |
|   41  |   DISC   |      0.69360       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.31198 | 0.34711 |
|   42  |   DISC   |      0.69347       |    43.84969    |  0.50000   | 0.00000 | 0.00000  | 0.29545 | 0.35331 |
