+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.67535       |    64.61378    |  0.50000   | 1.00000 | 1.00000  | 0.31601 | 0.37006 |
|   2   |   DISC   |      0.67499       |    64.61378    |  0.50000   | 1.00000 | 1.00000  | 0.32848 | 0.32848 |
|   3   |   DISC   |      0.67440       |    64.61378    |  0.50000   | 1.00000 | 1.00000  | 0.29522 | 0.37422 |
|   4   |   DISC   |      0.67437       |    64.61378    |  0.50000   | 1.00000 | 1.00000  | 0.32225 | 0.34719 |
|   5   |   DISC   |      0.67335       |    64.61378    |  0.50000   | 1.00000 | 1.00000  | 0.31601 | 0.32432 |
|   6   |   GEN    |      0.67335       |    68.47367    |  0.50000   | 1.00000 | 1.00000  | 0.33264 | 0.35759 |
|   7   |   GEN    |      0.67335       |    62.74776    |  0.50000   | 1.00000 | 1.00000  | 0.33472 | 0.33680 |
|   8   |   DISC   |      0.67405       |    62.74776    |  0.50000   | 1.00000 | 1.00000  | 0.32225 | 0.36798 |
|   9   |   DISC   |      0.67285       |    62.74776    |  0.50000   | 1.00000 | 1.00000  | 0.35135 | 0.32640 |
|   10  |   DISC   |      0.67121       |    62.74776    |  0.50000   | 1.00000 | 1.00000  | 0.33472 | 0.39501 |
|   11  |   DISC   |      0.67199       |    62.74776    |  0.50000   | 1.00000 | 1.00000  | 0.32017 | 0.33888 |
|   12  |   DISC   |      0.67211       |    62.74776    |  0.50000   | 1.00000 | 1.00000  | 0.37838 | 0.37214 |
|   13  |   GEN    |      0.67211       |    61.36958    |  0.50000   | 1.00000 | 1.00000  | 0.31601 | 0.36383 |
|   14  |   GEN    |      0.67211       |    61.42214    |  0.50000   | 1.00000 | 1.00000  | 0.33264 | 0.34096 |
|   15  |   DISC   |      0.67239       |    61.42214    |  0.50000   | 1.00000 | 1.00000  | 0.32017 | 0.35551 |
|   16  |   DISC   |      0.67084       |    61.42214    |  0.50000   | 1.00000 | 1.00000  | 0.34719 | 0.32848 |
|   17  |   DISC   |      0.67152       |    61.42214    |  0.50000   | 1.00000 | 1.00000  | 0.30977 | 0.38669 |
|   18  |   DISC   |      0.67081       |    61.42214    |  0.50000   | 1.00000 | 1.00000  | 0.32225 | 0.31809 |
|   19  |   DISC   |      0.66961       |    61.42214    |  0.50000   | 1.00000 | 1.00000  | 0.33472 | 0.38046 |
|   20  |   GEN    |      0.66961       |    59.46707    |  0.50000   | 1.00000 | 1.00000  | 0.30769 | 0.38877 |
