Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
1,DISC,0.69923,42.75222,0.50000,1.00000,1.00000,0.31852,0.33580
2,DISC,0.69847,42.75222,0.50000,1.00000,1.00000,0.36296,0.31605
3,DISC,0.69857,42.75222,0.50000,1.00000,1.00000,0.31852,0.33086
4,DISC,0.69859,42.75222,0.50000,1.00000,1.00000,0.30123,0.31605
5,DISC,0.69829,42.75222,0.50000,1.00000,1.00000,0.31852,0.34074
6,GEN,0.69829,39.60297,0.50000,1.00000,1.00000,0.30864,0.34321
7,GEN,0.69829,42.81429,0.50000,1.00000,1.00000,0.34074,0.38025
8,DISC,0.69846,42.81429,0.50000,1.00000,1.00000,0.38765,0.38765
9,DISC,0.69870,42.81429,0.50000,1.00000,1.00000,0.34568,0.32593
10,DISC,0.69750,42.81429,0.50000,1.00000,1.00000,0.31358,0.32346
11,DISC,0.69737,42.81429,0.50000,1.00000,1.00000,0.35309,0.31111
12,DISC,0.69677,42.81429,0.50000,1.00000,1.00000,0.34815,0.31852
13,GEN,0.69677,39.54048,0.50000,1.00000,1.00000,0.28148,0.29630
14,GEN,0.69677,40.03714,0.50000,1.00000,1.00000,0.31358,0.36543
15,DISC,0.69666,40.03714,0.50000,1.00000,1.00000,0.37037,0.40000
16,DISC,0.69674,40.03714,0.50000,1.00000,1.00000,0.30617,0.31605
17,DISC,0.69646,40.03714,0.50000,1.00000,1.00000,0.33827,0.36049
18,DISC,0.69563,40.03714,0.50000,1.00000,1.00000,0.34815,0.36049
19,DISC,0.69548,40.03714,0.50000,1.00000,1.00000,0.30123,0.35309
20,GEN,0.69548,38.85417,0.50000,1.00000,1.00000,0.33086,0.31852
21,GEN,0.69548,37.28584,0.50000,1.00000,1.00000,0.33333,0.31852
22,DISC,0.69590,37.28584,0.50000,1.00000,1.00000,0.33086,0.41728
23,DISC,0.69510,37.28584,0.50000,1.00000,1.00000,0.31358,0.33333
24,DISC,0.69415,37.28584,0.50000,1.00000,1.00000,0.35556,0.31852
25,DISC,0.69487,37.28584,0.50000,1.00000,1.00000,0.36790,0.33086
26,DISC,0.69400,37.28584,0.50000,1.00000,1.00000,0.30370,0.33086
27,GEN,0.69400,35.69979,0.50000,1.00000,1.00000,0.36296,0.34815
28,GEN,0.69400,38.89304,0.50000,1.00000,1.00000,0.33580,0.33333
29,DISC,0.69393,38.89304,0.50000,1.00000,1.00000,0.31358,0.33333
30,DISC,0.69384,38.89304,0.50000,1.00000,1.00000,0.32840,0.35309
31,DISC,0.69387,38.89304,0.50000,1.00000,1.00000,0.35309,0.29877
32,DISC,0.69419,38.89304,0.50000,1.00000,1.00000,0.31852,0.30617
33,DISC,0.69328,38.89304,0.50000,1.00000,1.00000,0.37284,0.33086
34,DISC,0.69308,38.89304,0.50000,1.00000,1.00000,0.37284,0.35802
35,DISC,0.69288,38.89304,0.50000,1.00000,1.00000,0.29383,0.31605
36,DISC,0.69291,38.89304,0.50000,1.00000,1.00000,0.35802,0.32099
37,DISC,0.69233,38.89304,0.50000,1.00000,1.00000,0.35062,0.32099
38,DISC,0.69161,38.89304,0.50000,1.00000,1.00000,0.35802,0.29136
39,DISC,0.69122,38.89304,0.50000,1.00000,1.00000,0.30370,0.31605
40,DISC,0.69138,38.89304,0.50000,1.00000,1.00000,0.31111,0.35802
41,DISC,0.69096,38.89304,0.50000,1.00000,1.00000,0.35802,0.34815
42,DISC,0.69089,38.89304,0.50000,1.00000,1.00000,0.35556,0.33333
43,DISC,0.69030,38.89304,0.50000,1.00000,1.00000,0.37778,0.33580
44,DISC,0.69079,38.89304,0.50000,1.00000,1.00000,0.33333,0.29877
45,DISC,0.69085,38.89304,0.50000,1.00000,1.00000,0.34568,0.31605
46,DISC,0.69021,38.89304,0.50000,1.00000,1.00000,0.31852,0.31852
47,DISC,0.68929,38.89304,0.50000,1.00000,1.00000,0.36543,0.34074
48,DISC,0.68874,38.89304,0.50000,1.00000,1.00000,0.29383,0.31605
49,DISC,0.69006,38.89304,0.50000,1.00000,1.00000,0.32840,0.28395
50,DISC,0.68855,38.89304,0.50000,1.00000,1.00000,0.27901,0.31852
51,DISC,0.68856,38.89304,0.50000,1.00000,1.00000,0.30123,0.35062
52,DISC,0.68786,38.89304,0.50000,1.00000,1.00000,0.31852,0.32593
53,DISC,0.68865,38.89304,0.50000,1.00000,1.00000,0.35062,0.32593
54,DISC,0.68776,38.89304,0.50000,1.00000,1.00000,0.29630,0.33086
55,DISC,0.68751,38.89304,0.50000,1.00000,1.00000,0.35062,0.34321
56,DISC,0.68769,38.89304,0.50000,1.00000,1.00000,0.35309,0.34074
57,DISC,0.68693,38.89304,0.50000,1.00000,1.00000,0.35062,0.36790
58,DISC,0.68691,38.89304,0.50000,1.00000,1.00000,0.36296,0.33086
59,DISC,0.68711,38.89304,0.50000,1.00000,1.00000,0.35309,0.34568
60,DISC,0.68613,38.89304,0.50000,1.00000,1.00000,0.31111,0.31358
61,DISC,0.68669,38.89304,0.50000,1.00000,1.00000,0.33086,0.29877
62,DISC,0.68555,38.89304,0.50000,1.00000,1.00000,0.34568,0.34815
63,DISC,0.68589,38.89304,0.50000,1.00000,1.00000,0.35309,0.34321
64,DISC,0.68470,38.89304,0.50000,1.00000,1.00000,0.27901,0.31111
65,DISC,0.68501,38.89304,0.50000,1.00000,1.00000,0.32840,0.35556
66,DISC,0.68481,38.89304,0.50000,1.00000,1.00000,0.33827,0.33333
67,DISC,0.68487,38.89304,0.50000,1.00000,1.00000,0.32099,0.32099
68,DISC,0.68501,38.89304,0.50000,1.00000,1.00000,0.35802,0.33827
69,DISC,0.68509,38.89304,0.50000,1.00000,1.00000,0.31605,0.33580
70,DISC,0.68406,38.89304,0.50000,1.00000,1.00000,0.29383,0.30123
71,DISC,0.68447,38.89304,0.50000,1.00000,1.00000,0.33827,0.32593
72,DISC,0.68240,38.89304,0.50000,1.00000,1.00000,0.36543,0.34321
73,DISC,0.68368,38.89304,0.50000,1.00000,1.00000,0.36790,0.34568
74,DISC,0.68296,38.89304,0.50000,1.00000,1.00000,0.32593,0.34568
75,DISC,0.68277,38.89304,0.50000,1.00000,1.00000,0.34321,0.32593
