+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.71860       |    45.22511    |  0.50000   | 0.00000 | 0.00000  | 0.35955 | 0.28989 |
|   2   |   DISC   |      0.71656       |    45.22511    |  0.50000   | 0.00000 | 0.00000  | 0.31461 | 0.32809 |
|   3   |   DISC   |      0.71661       |    45.22511    |  0.50000   | 0.00000 | 0.00000  | 0.31461 | 0.33933 |
|   4   |   DISC   |      0.71661       |    45.22511    |  0.50000   | 0.00000 | 0.00000  | 0.33483 | 0.31236 |
|   5   |   DISC   |      0.71625       |    45.22511    |  0.50000   | 0.00000 | 0.00000  | 0.30337 | 0.32584 |
|   6   |   GEN    |      0.71625       |    44.48117    |  0.50000   | 0.00000 | 0.00000  | 0.30562 | 0.31236 |
|   7   |   GEN    |      0.71625       |    44.92591    |  0.50000   | 0.00000 | 0.00000  | 0.35506 | 0.33708 |
|   8   |   DISC   |      0.71538       |    44.92591    |  0.50000   | 0.00000 | 0.00000  | 0.30562 | 0.34607 |
|   9   |   DISC   |      0.71456       |    44.92591    |  0.50000   | 0.00000 | 0.00000  | 0.32135 | 0.32360 |
|   10  |   DISC   |      0.71483       |    44.92591    |  0.50000   | 0.00000 | 0.00000  | 0.35730 | 0.32809 |
|   11  |   DISC   |      0.71525       |    44.92591    |  0.50000   | 0.00000 | 0.00000  | 0.30112 | 0.35056 |
|   12  |   DISC   |      0.71389       |    44.92591    |  0.50000   | 0.00000 | 0.00000  | 0.31461 | 0.35281 |
|   13  |   GEN    |      0.71389       |    47.78377    |  0.50000   | 0.00000 | 0.00000  | 0.30562 | 0.35056 |
|   14  |   GEN    |      0.71389       |    42.43604    |  0.50000   | 0.00000 | 0.00000  | 0.34831 | 0.35955 |
|   15  |   DISC   |      0.71185       |    42.43604    |  0.50000   | 0.00000 | 0.00000  | 0.30337 | 0.36629 |
|   16  |   DISC   |      0.71256       |    42.43604    |  0.50000   | 0.00000 | 0.00000  | 0.33034 | 0.34157 |
|   17  |   DISC   |      0.71290       |    42.43604    |  0.50000   | 0.00000 | 0.00000  | 0.28764 | 0.33258 |
|   18  |   DISC   |      0.71165       |    42.43604    |  0.50000   | 0.00000 | 0.00000  | 0.34607 | 0.33933 |
|   19  |   DISC   |      0.71011       |    42.43604    |  0.50000   | 0.00000 | 0.00000  | 0.29663 | 0.34831 |
|   20  |   GEN    |      0.71011       |    44.16903    |  0.50000   | 0.00000 | 0.00000  | 0.34831 | 0.30787 |
|   21  |   GEN    |      0.71011       |    44.78850    |  0.50000   | 0.00000 | 0.00000  | 0.31011 | 0.33483 |
|   22  |   DISC   |      0.70909       |    44.78850    |  0.50000   | 0.00000 | 0.00000  | 0.31236 | 0.30337 |
|   23  |   DISC   |      0.70995       |    44.78850    |  0.50000   | 0.00000 | 0.00000  | 0.31910 | 0.31236 |
|   24  |   DISC   |      0.70961       |    44.78850    |  0.50000   | 0.00000 | 0.00000  | 0.31236 | 0.35281 |
|   25  |   DISC   |      0.70878       |    44.78850    |  0.50000   | 0.00000 | 0.00000  | 0.29663 | 0.34607 |
|   26  |   DISC   |      0.70841       |    44.78850    |  0.50000   | 0.00000 | 0.00000  | 0.32584 | 0.27865 |
|   27  |   GEN    |      0.70841       |    39.28964    |  0.50000   | 0.00000 | 0.00000  | 0.31461 | 0.34607 |
|   28  |   GEN    |      0.70841       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.31011 | 0.35056 |
|   29  |   DISC   |      0.70634       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.36854 | 0.35955 |
|   30  |   DISC   |      0.70640       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.30337 | 0.30562 |
|   31  |   DISC   |      0.70433       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.31011 | 0.29438 |
|   32  |   DISC   |      0.70575       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.30112 | 0.33933 |
|   33  |   DISC   |      0.70516       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.26067 | 0.35730 |
|   34  |   DISC   |      0.70536       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.30112 | 0.31011 |
|   35  |   DISC   |      0.70465       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.30562 | 0.32135 |
|   36  |   DISC   |      0.70321       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.31910 | 0.34157 |
|   37  |   DISC   |      0.70323       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.30112 | 0.33034 |
|   38  |   DISC   |      0.70221       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.30562 | 0.34831 |
|   39  |   DISC   |      0.70267       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.30112 | 0.31685 |
|   40  |   DISC   |      0.70152       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.27865 | 0.35281 |
|   41  |   DISC   |      0.70040       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.34831 | 0.33708 |
|   42  |   DISC   |      0.70072       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.34382 | 0.32360 |
|   43  |   DISC   |      0.70162       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.32584 | 0.32809 |
|   44  |   DISC   |      0.70072       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.30112 | 0.33933 |
|   45  |   DISC   |      0.69968       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.31236 | 0.33933 |
|   46  |   DISC   |      0.69837       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.33258 | 0.38202 |
|   47  |   DISC   |      0.69880       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.30337 | 0.32135 |
|   48  |   DISC   |      0.69674       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.30787 | 0.39101 |
|   49  |   DISC   |      0.69774       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.30112 | 0.31910 |
|   50  |   DISC   |      0.69541       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.33708 | 0.36180 |
|   51  |   DISC   |      0.69618       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.32135 | 0.33708 |
|   52  |   DISC   |      0.69675       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.26966 | 0.33708 |
|   53  |   DISC   |      0.69504       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.33933 | 0.34607 |
|   54  |   DISC   |      0.69323       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.32584 | 0.32809 |
|   55  |   DISC   |      0.69266       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.30112 | 0.28764 |
|   56  |   DISC   |      0.69208       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.33708 | 0.35955 |
|   57  |   DISC   |      0.69184       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.32360 | 0.27191 |
|   58  |   DISC   |      0.69210       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.32135 | 0.35955 |
|   59  |   DISC   |      0.69176       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.31910 | 0.32584 |
|   60  |   DISC   |      0.69015       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.34607 | 0.33483 |
|   61  |   DISC   |      0.69023       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.35506 | 0.35281 |
|   62  |   DISC   |      0.68924       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.31685 | 0.33034 |
|   63  |   DISC   |      0.68891       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.31011 | 0.32809 |
|   64  |   DISC   |      0.68817       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.34157 | 0.35281 |
|   65  |   DISC   |      0.68955       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.31910 | 0.37528 |
|   66  |   DISC   |      0.68741       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.31236 | 0.34382 |
|   67  |   DISC   |      0.68664       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.30787 | 0.31685 |
|   68  |   DISC   |      0.68583       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.31910 | 0.30787 |
|   69  |   DISC   |      0.68517       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.33708 | 0.34831 |
|   70  |   DISC   |      0.68554       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.31011 | 0.37303 |
|   71  |   DISC   |      0.68478       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.31011 | 0.34831 |
|   72  |   DISC   |      0.68274       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.29663 | 0.32809 |
|   73  |   DISC   |      0.68301       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.29663 | 0.29663 |
|   74  |   DISC   |      0.68228       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.33933 | 0.34831 |
|   75  |   DISC   |      0.68209       |    42.93261    |  0.50000   | 0.00000 | 0.00000  | 0.31011 | 0.35730 |
