+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
|   1   |   DISC   |      0.67833       |    35.98370    |  0.50000   | 0.00000 | 0.00000  | 0.34346 | 0.34579 |
|   2   |   DISC   |      0.67488       |    35.98370    |  0.50000   | 0.00000 | 0.00000  | 0.32243 | 0.30841 |
|   3   |   DISC   |      0.67686       |    35.98370    |  0.50000   | 0.00000 | 0.00000  | 0.38318 | 0.31776 |
|   4   |   DISC   |      0.67503       |    35.98370    |  0.50000   | 0.00000 | 0.00000  | 0.32944 | 0.32710 |
|   5   |   DISC   |      0.67523       |    35.98370    |  0.50000   | 0.00000 | 0.00000  | 0.32710 | 0.35514 |
|   6   |   GEN    |      0.67523       |    38.61367    |  0.50000   | 0.00000 | 0.00000  | 0.35748 | 0.29907 |
|   7   |   GEN    |      0.67523       |    37.07273    |  0.50000   | 0.00000 | 0.00000  | 0.35514 | 0.36449 |
|   8   |   DISC   |      0.67559       |    37.07273    |  0.50000   | 0.00000 | 0.00000  | 0.33645 | 0.35514 |
|   9   |   DISC   |      0.67320       |    37.07273    |  0.50000   | 0.00000 | 0.00000  | 0.32477 | 0.32009 |
|   10  |   DISC   |      0.67203       |    37.07273    |  0.50000   | 0.00000 | 0.00000  | 0.33879 | 0.31075 |
|   11  |   DISC   |      0.67269       |    37.07273    |  0.50000   | 0.00000 | 0.00000  | 0.34346 | 0.35981 |
|   12  |   DISC   |      0.67096       |    37.07273    |  0.50000   | 0.00000 | 0.00000  | 0.35047 | 0.34579 |
|   13  |   GEN    |      0.67096       |    37.67918    |  0.50000   | 0.00000 | 0.00000  | 0.36916 | 0.32477 |
|   14  |   GEN    |      0.67096       |    38.14449    |  0.50000   | 0.00000 | 0.00000  | 0.35047 | 0.34112 |
|   15  |   DISC   |      0.67076       |    38.14449    |  0.50000   | 0.00000 | 0.00000  | 0.36682 | 0.32944 |
|   16  |   DISC   |      0.67094       |    38.14449    |  0.50000   | 0.00000 | 0.00000  | 0.30607 | 0.35981 |
|   17  |   DISC   |      0.67000       |    38.14449    |  0.50000   | 0.00000 | 0.00000  | 0.35514 | 0.35514 |
|   18  |   DISC   |      0.66888       |    38.14449    |  0.50000   | 0.00000 | 0.00000  | 0.36682 | 0.33411 |
|   19  |   DISC   |      0.66823       |    38.14449    |  0.50000   | 0.00000 | 0.00000  | 0.33411 | 0.29907 |
|   20  |   GEN    |      0.66823       |    35.18409    |  0.50000   | 0.00000 | 0.00000  | 0.34112 | 0.31075 |
|   21  |   GEN    |      0.66823       |    35.46283    |  0.50000   | 0.00000 | 0.00000  | 0.29907 | 0.33411 |
|   22  |   DISC   |      0.66802       |    35.46283    |  0.50000   | 0.00000 | 0.00000  | 0.34579 | 0.34112 |
|   23  |   DISC   |      0.66755       |    35.46283    |  0.50000   | 0.00000 | 0.00000  | 0.31308 | 0.31075 |
|   24  |   DISC   |      0.66788       |    35.46283    |  0.50000   | 0.00000 | 0.00000  | 0.33178 | 0.31075 |
|   25  |   DISC   |      0.66713       |    35.46283    |  0.50234   | 0.00000 | 0.00467  | 0.29439 | 0.35748 |
|   26  |   DISC   |      0.66650       |    35.46283    |  0.54206   | 0.00000 | 0.08411  | 0.30841 | 0.35514 |
|   27  |   GEN    |      0.66650       |    35.86192    |  0.54206   | 0.00000 | 0.08411  | 0.38318 | 0.33178 |
