2021-06-07 14:28:24,236 DEBUG   HandlerThread:4768 [handler.py:handle_request():55] handle_request: status
2021-06-07 14:28:24,236 DEBUG   SenderThread:4768 [sender.py:send():117] send: request
2021-06-07 14:28:24,236 DEBUG   SenderThread:4768 [sender.py:send_request():126] send_request: status
2021-06-07 14:28:24,238 DEBUG   SenderThread:4768 [connectionpool.py:_new_conn():971] Starting new HTTPS connection (1): api.wandb.ai:443
2021-06-07 14:28:24,337 DEBUG   SenderThread:4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-06-07 14:28:24,420 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:28:25,881 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:28:27,458 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:28:27,736 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:28:29,943 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:28:31,504 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:28:32,704 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:28:32,767 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:28:34,544 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:28:36,180 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:28:37,583 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:28:37,694 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:28:39,344 DEBUG   HandlerThread:4768 [handler.py:handle_request():55] handle_request: status
2021-06-07 14:28:39,344 DEBUG   SenderThread:4768 [sender.py:send():117] send: request
2021-06-07 14:28:39,344 DEBUG   SenderThread:4768 [sender.py:send_request():126] send_request: status
2021-06-07 14:28:39,346 DEBUG   SenderThread:4768 [connectionpool.py:_new_conn():971] Starting new HTTPS connection (1): api.wandb.ai:443
2021-06-07 14:28:39,648 DEBUG   SenderThread:4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-06-07 14:28:39,806 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:28:41,621 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:28:42,684 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:28:42,776 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:28:44,653 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:28:46,807 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:28:47,657 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:28:48,691 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:28:51,706 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:28:52,664 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:28:54,652 DEBUG   HandlerThread:4768 [handler.py:handle_request():55] handle_request: status
2021-06-07 14:28:54,652 DEBUG   SenderThread:4768 [sender.py:send():117] send: request
2021-06-07 14:28:54,652 DEBUG   SenderThread:4768 [sender.py:send_request():126] send_request: status
2021-06-07 14:28:54,654 DEBUG   SenderThread:4768 [connectionpool.py:_new_conn():971] Starting new HTTPS connection (1): api.wandb.ai:443
2021-06-07 14:28:54,758 DEBUG   SenderThread:4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-06-07 14:28:55,757 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:28:57,639 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:28:57,921 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:28:58,796 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:02,634 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:29:07,696 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:29:07,786 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:29:09,764 DEBUG   HandlerThread:4768 [handler.py:handle_request():55] handle_request: status
2021-06-07 14:29:09,764 DEBUG   SenderThread:4768 [sender.py:send():117] send: request
2021-06-07 14:29:09,764 DEBUG   SenderThread:4768 [sender.py:send_request():126] send_request: status
2021-06-07 14:29:09,766 DEBUG   SenderThread:4768 [connectionpool.py:_new_conn():971] Starting new HTTPS connection (1): api.wandb.ai:443
2021-06-07 14:29:09,883 DEBUG   SenderThread:4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-06-07 14:29:12,708 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:29:14,969 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:17,692 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:29:18,007 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:21,044 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:21,096 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:29:22,678 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:29:24,892 DEBUG   HandlerThread:4768 [handler.py:handle_request():55] handle_request: status
2021-06-07 14:29:24,893 DEBUG   SenderThread:4768 [sender.py:send():117] send: request
2021-06-07 14:29:24,893 DEBUG   SenderThread:4768 [sender.py:send_request():126] send_request: status
2021-06-07 14:29:24,894 DEBUG   SenderThread:4768 [connectionpool.py:_new_conn():971] Starting new HTTPS connection (1): api.wandb.ai:443
2021-06-07 14:29:24,987 DEBUG   SenderThread:4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-06-07 14:29:25,094 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:27,654 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:29:28,126 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:31,165 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:31,177 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:29:32,628 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:29:35,220 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:37,603 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:29:38,259 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:40,005 DEBUG   HandlerThread:4768 [handler.py:handle_request():55] handle_request: status
2021-06-07 14:29:40,005 DEBUG   SenderThread:4768 [sender.py:send():117] send: request
2021-06-07 14:29:40,005 DEBUG   SenderThread:4768 [sender.py:send_request():126] send_request: status
2021-06-07 14:29:40,007 DEBUG   SenderThread:4768 [connectionpool.py:_new_conn():971] Starting new HTTPS connection (1): api.wandb.ai:443
2021-06-07 14:29:40,099 DEBUG   SenderThread:4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-06-07 14:29:41,302 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:41,766 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:29:42,588 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:29:45,339 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:47,569 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:29:48,365 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:51,482 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:29:52,403 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:52,554 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:29:55,114 DEBUG   HandlerThread:4768 [handler.py:handle_request():55] handle_request: status
2021-06-07 14:29:55,114 DEBUG   SenderThread:4768 [sender.py:send():117] send: request
2021-06-07 14:29:55,114 DEBUG   SenderThread:4768 [sender.py:send_request():126] send_request: status
2021-06-07 14:29:55,116 DEBUG   SenderThread:4768 [connectionpool.py:_new_conn():971] Starting new HTTPS connection (1): api.wandb.ai:443
2021-06-07 14:29:55,207 DEBUG   SenderThread:4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-06-07 14:29:55,437 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:29:57,522 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:29:58,479 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
