+-------+------------------+--------------------+----------------+---------+---------+--------------------+------------------+
| Epoch | Machine Training | Discriminator Loss | Generator Loss |   FPR   |  Recall | Median Wasserstein | Mean Wasserstein |
|  248  |  Discriminator   |      0.52441       |    0.82999     | 0.26923 | 0.84615 |      0.51140       |     0.52046      |
|  249  |  Discriminator   |      0.53509       |    0.82317     | 0.30769 | 0.73077 |      0.40528       |     0.41806      |
|  250  |  Discriminator   |      0.54749       |    0.86973     | 0.38462 | 0.92308 |      0.51265       |     0.50520      |
|  251  |  Discriminator   |      0.50994       |    0.82514     | 0.38462 | 0.92308 |      0.30038       |     0.33985      |
|  252  |  Discriminator   |      0.56229       |    0.89329     | 0.26923 | 0.80769 |      0.35122       |     0.36514      |
|  253  |  Discriminator   |      0.52643       |    0.84562     | 0.30769 | 0.84615 |      0.37978       |     0.36691      |
|  254  |  Discriminator   |      0.53865       |    0.89435     | 0.38462 | 0.92308 |      0.35400       |     0.36627      |
|  255  |  Discriminator   |      0.54067       |    0.86325     | 0.34615 | 0.76923 |      0.54451       |     0.55208      |
|  256  |  Discriminator   |      0.50545       |    0.89821     | 0.26923 | 0.88462 |      0.30453       |     0.34634      |
|  257  |  Discriminator   |      0.51171       |    0.85881     | 0.23077 | 0.96154 |      0.37618       |     0.37775      |
|  258  |  Discriminator   |      0.51854       |    0.93389     | 0.23077 | 0.76923 |      0.38015       |     0.35945      |
|  259  |  Discriminator   |      0.47391       |    0.91543     | 0.26923 | 0.88462 |      0.45822       |     0.45377      |
|  260  |  Discriminator   |      0.52300       |    0.90421     | 0.23077 | 0.84615 |      0.38499       |     0.38010      |
|  261  |  Discriminator   |      0.51501       |    0.91094     | 0.19231 | 0.84615 |      0.34807       |     0.33175      |
|  262  |    Generator     |      0.51501       |    0.87081     | 0.38462 | 0.76923 |      0.35616       |     0.35863      |
|  263  |    Generator     |      0.51501       |    0.75978     | 0.42308 | 0.88462 |      0.34219       |     0.34456      |
|  264  |    Generator     |      0.51501       |    0.63599     | 0.53846 | 0.80769 |      0.41152       |     0.41362      |
|  265  |    Generator     |      0.51501       |    0.61200     | 0.65385 | 0.84615 |      0.39346       |     0.37238      |
|  266  |    Generator     |      0.51501       |    0.55102     | 0.57692 | 0.65385 |      0.29056       |     0.31225      |
|  267  |    Generator     |      0.51501       |    0.49284     | 0.73077 | 0.76923 |      0.39654       |     0.38743      |
|  268  |    Generator     |      0.51501       |    0.46136     | 0.73077 | 0.84615 |      0.41126       |     0.39729      |
|  269  |    Generator     |      0.51501       |    0.37156     | 0.96154 | 0.76923 |      0.45070       |     0.47048      |
|  270  |  Discriminator   |      0.90086       |    0.44508     | 0.88462 | 0.84615 |      0.35907       |     0.36576      |
|  271  |  Discriminator   |      0.82302       |    0.48136     | 0.80769 | 0.92308 |      0.36940       |     0.36476      |
|  272  |  Discriminator   |      0.80816       |    0.51887     | 0.69231 | 0.80769 |      0.33347       |     0.35862      |
|  273  |  Discriminator   |      0.75966       |    0.59193     | 0.69231 | 0.73077 |      0.30001       |     0.31298      |
|  274  |  Discriminator   |      0.80312       |    0.62048     | 0.65385 | 0.61538 |      0.43384       |     0.40291      |
|  275  |  Discriminator   |      0.72173       |    0.60646     | 0.65385 | 0.69231 |      0.44583       |     0.39523      |
|  276  |  Discriminator   |      0.78561       |    0.63983     | 0.53846 | 0.50000 |      0.38578       |     0.36208      |
|  277  |  Discriminator   |      0.75931       |    0.66690     | 0.38462 | 0.53846 |      0.32201       |     0.33443      |
|  278  |  Discriminator   |      0.72150       |    0.73463     | 0.53846 | 0.61538 |      0.38534       |     0.38783      |
|  279  |  Discriminator   |      0.70014       |    0.68207     | 0.57692 | 0.42308 |      0.31291       |     0.32415      |
|  280  |  Discriminator   |      0.65508       |    0.68794     | 0.46154 | 0.73077 |      0.40780       |     0.38038      |
|  281  |  Discriminator   |      0.71366       |    0.76848     | 0.57692 | 0.65385 |      0.43398       |     0.43284      |
|  282  |  Discriminator   |      0.64962       |    0.70948     | 0.38462 | 0.57692 |      0.37032       |     0.37447      |
|  283  |  Discriminator   |      0.67748       |    0.76060     | 0.38462 | 0.38462 |      0.46448       |     0.43641      |
|  284  |  Discriminator   |      0.69624       |    0.75439     | 0.34615 | 0.50000 |      0.48278       |     0.47447      |
|  285  |  Discriminator   |      0.65547       |    0.76847     | 0.42308 | 0.53846 |      0.40141       |     0.40401      |
|  286  |  Discriminator   |      0.71314       |    0.76868     | 0.46154 | 0.38462 |      0.43774       |     0.46139      |
|  287  |  Discriminator   |      0.68162       |    0.73448     | 0.34615 | 0.46154 |      0.51417       |     0.52346      |
|  288  |  Discriminator   |      0.64512       |    0.77911     | 0.50000 | 0.69231 |      0.40786       |     0.39966      |
|  289  |  Discriminator   |      0.69547       |    0.79961     | 0.30769 | 0.57692 |      0.26924       |     0.30686      |
|  290  |  Discriminator   |      0.63082       |    0.77506     | 0.38462 | 0.61538 |      0.32299       |     0.33230      |
|  291  |  Discriminator   |      0.61179       |    0.77998     | 0.19231 | 0.57692 |      0.42164       |     0.41947      |
|  292  |  Discriminator   |      0.65693       |    0.81892     | 0.26923 | 0.50000 |      0.37951       |     0.34464      |
|  293  |  Discriminator   |      0.61759       |    0.79737     | 0.30769 | 0.65385 |      0.42416       |     0.44713      |
|  294  |  Discriminator   |      0.60176       |    0.79686     | 0.38462 | 0.38462 |      0.41637       |     0.43239      |
|  295  |  Discriminator   |      0.60857       |    0.81182     | 0.34615 | 0.65385 |      0.43679       |     0.43544      |
|  296  |  Discriminator   |      0.59024       |    0.78585     | 0.26923 | 0.80769 |      0.34449       |     0.35655      |
|  297  |  Discriminator   |      0.57467       |    0.81708     | 0.26923 | 0.46154 |      0.45495       |     0.44750      |
|  298  |  Discriminator   |      0.60268       |    0.82980     | 0.26923 | 0.69231 |      0.40018       |     0.38184      |
|  299  |  Discriminator   |      0.58709       |    0.80302     | 0.23077 | 0.69231 |      0.40278       |     0.41461      |
|  300  |  Discriminator   |      0.61035       |    0.82980     | 0.42308 | 0.73077 |      0.48665       |     0.47495      |
|  301  |  Discriminator   |      0.61725       |    0.81838     | 0.30769 | 0.57692 |      0.36382       |     0.36184      |
|  302  |  Discriminator   |      0.57291       |    0.87081     | 0.23077 | 0.69231 |      0.48528       |     0.47390      |
|  303  |  Discriminator   |      0.59103       |    0.86074     | 0.30769 | 0.50000 |      0.34787       |     0.36688      |
|  304  |  Discriminator   |      0.58023       |    0.86572     | 0.19231 | 0.84615 |      0.32388       |     0.35305      |
|  305  |    Generator     |      0.58023       |    0.80246     | 0.26923 | 0.65385 |      0.49630       |     0.49589      |
|  306  |    Generator     |      0.58023       |    0.78385     | 0.38462 | 0.53846 |      0.42824       |     0.42092      |
|  307  |    Generator     |      0.58023       |    0.78391     | 0.42308 | 0.69231 |      0.33838       |     0.34346      |
|  308  |    Generator     |      0.58023       |    0.71011     | 0.38462 | 0.69231 |      0.37294       |     0.36240      |
|  309  |    Generator     |      0.58023       |    0.64831     | 0.50000 | 0.76923 |      0.35339       |     0.36924      |
|  310  |    Generator     |      0.58023       |    0.64932     | 0.65385 | 0.61538 |      0.40218       |     0.40488      |
|  311  |    Generator     |      0.58023       |    0.65369     | 0.80769 | 0.65385 |      0.45333       |     0.42474      |
|  312  |  Discriminator   |      0.70278       |    0.64634     | 0.53846 | 0.61538 |      0.31753       |     0.32723      |
|  313  |  Discriminator   |      0.73488       |    0.66724     | 0.53846 | 0.61538 |      0.32273       |     0.35292      |
|  314  |  Discriminator   |      0.67867       |    0.65723     | 0.57692 | 0.76923 |      0.51060       |     0.50352      |
|  315  |  Discriminator   |      0.70426       |    0.71386     | 0.38462 | 0.46154 |      0.29642       |     0.32278      |
|  316  |  Discriminator   |      0.62689       |    0.74261     | 0.50000 | 0.69231 |      0.39793       |     0.40796      |
|  317  |  Discriminator   |      0.65445       |    0.74438     | 0.30769 | 0.65385 |      0.38542       |     0.35422      |
|  318  |  Discriminator   |      0.70222       |    0.74533     | 0.38462 | 0.34615 |      0.41397       |     0.42405      |
|  319  |  Discriminator   |      0.64413       |    0.72991     | 0.34615 | 0.53846 |      0.29992       |     0.33340      |
|  320  |  Discriminator   |      0.67235       |    0.77767     | 0.42308 | 0.57692 |      0.37771       |     0.37914      |
|  321  |  Discriminator   |      0.67230       |    0.81403     | 0.19231 | 0.42308 |      0.32336       |     0.35458      |
|  322  |  Discriminator   |      0.68021       |    0.82657     | 0.34615 | 0.46154 |      0.34127       |     0.35446      |
|  323  |  Discriminator   |      0.63021       |    0.82640     | 0.34615 | 0.61538 |      0.31544       |     0.33096      |
|  324  |  Discriminator   |      0.65860       |    0.79509     | 0.34615 | 0.46154 |      0.41209       |     0.40430      |
|  325  |  Discriminator   |      0.67924       |    0.82871     | 0.23077 | 0.53846 |      0.31741       |     0.34480      |
|  326  |  Discriminator   |      0.64778       |    0.86905     | 0.30769 | 0.57692 |      0.40911       |     0.39061      |
|  327  |  Discriminator   |      0.63562       |    0.85794     | 0.26923 | 0.57692 |      0.32586       |     0.34831      |
|  328  |  Discriminator   |      0.66735       |    0.80590     | 0.26923 | 0.30769 |      0.37384       |     0.36142      |
|  329  |  Discriminator   |      0.64916       |    0.89666     | 0.26923 | 0.46154 |      0.29480       |     0.34203      |
|  330  |  Discriminator   |      0.60481       |    0.81945     | 0.26923 | 0.57692 |      0.44777       |     0.43946      |
|  331  |  Discriminator   |      0.62212       |    0.86566     | 0.23077 | 0.46154 |      0.50156       |     0.50611      |
|  332  |  Discriminator   |      0.60662       |    0.89117     | 0.19231 | 0.57692 |      0.36553       |     0.36770      |
|  333  |  Discriminator   |      0.62784       |    0.86302     | 0.11538 | 0.53846 |      0.35984       |     0.37520      |
|  334  |  Discriminator   |      0.65118       |    0.87376     | 0.19231 | 0.42308 |      0.30255       |     0.33784      |
|  335  |  Discriminator   |      0.62890       |    0.87352     | 0.26923 | 0.61538 |      0.38553       |     0.39002      |
|  336  |  Discriminator   |      0.60573       |    0.88795     | 0.30769 | 0.61538 |      0.51469       |     0.48177      |
|  337  |  Discriminator   |      0.61783       |    0.86125     | 0.23077 | 0.65385 |      0.46371       |     0.47036      |
|  338  |  Discriminator   |      0.59806       |    0.89873     | 0.38462 | 0.53846 |      0.31281       |     0.33968      |
|  339  |  Discriminator   |      0.64769       |    0.85240     | 0.19231 | 0.57692 |      0.49924       |     0.51937      |
|  340  |  Discriminator   |      0.56596       |    0.88610     | 0.23077 | 0.53846 |      0.52116       |     0.52943      |
|  341  |  Discriminator   |      0.64611       |    0.87523     | 0.23077 | 0.57692 |      0.36736       |     0.36292      |
|  342  |  Discriminator   |      0.59045       |    0.86784     | 0.30769 | 0.46154 |      0.48639       |     0.48342      |
|  343  |  Discriminator   |      0.57735       |    0.86288     | 0.26923 | 0.69231 |      0.43765       |     0.41774      |
|  344  |  Discriminator   |      0.58577       |    0.90901     | 0.19231 | 0.53846 |      0.43102       |     0.45643      |
|  345  |  Discriminator   |      0.59551       |    0.90109     | 0.11538 | 0.65385 |      0.42438       |     0.43314      |
|  346  |  Discriminator   |      0.56285       |    0.88378     | 0.26923 | 0.65385 |      0.52848       |     0.52164      |
|  347  |  Discriminator   |      0.58387       |    0.91213     | 0.23077 | 0.61538 |      0.37799       |     0.38139      |
|  348  |  Discriminator   |      0.52980       |    0.91287     | 0.19231 | 0.65385 |      0.40408       |     0.40978      |
|  349  |  Discriminator   |      0.58543       |    0.93237     | 0.11538 | 0.61538 |      0.35686       |     0.36956      |
|  350  |  Discriminator   |      0.57136       |    0.96004     | 0.23077 | 0.61538 |      0.37904       |     0.39903      |
|  351  |  Discriminator   |      0.59427       |    0.96465     | 0.11538 | 0.50000 |      0.30397       |     0.32362      |
|  352  |  Discriminator   |      0.59584       |    0.93369     | 0.15385 | 0.73077 |      0.38387       |     0.38432      |
|  353  |  Discriminator   |      0.56273       |    0.96274     | 0.19231 | 0.61538 |      0.39335       |     0.38107      |
|  354  |  Discriminator   |      0.51308       |    0.93283     | 0.11538 | 0.53846 |      0.51124       |     0.47298      |
|  355  |  Discriminator   |      0.50936       |    0.97658     | 0.15385 | 0.69231 |      0.42987       |     0.43048      |
|  356  |  Discriminator   |      0.57525       |    0.92004     | 0.15385 | 0.61538 |      0.37103       |     0.35306      |
|  357  |  Discriminator   |      0.55314       |    1.00874     | 0.26923 | 0.57692 |      0.38431       |     0.39321      |
|  358  |  Discriminator   |      0.52747       |    0.95411     | 0.19231 | 0.69231 |      0.39449       |     0.37693      |
|  359  |  Discriminator   |      0.56477       |    1.04081     | 0.23077 | 0.61538 |      0.43186       |     0.40089      |
|  360  |  Discriminator   |      0.53465       |    0.94859     | 0.11538 | 0.69231 |      0.47413       |     0.47649      |
|  361  |  Discriminator   |      0.57401       |    0.97443     | 0.11538 | 0.50000 |      0.37018       |     0.37221      |
|  362  |  Discriminator   |      0.54790       |    0.96327     | 0.07692 | 0.53846 |      0.33435       |     0.36835      |
|  363  |  Discriminator   |      0.53052       |    0.98879     | 0.07692 | 0.84615 |      0.43662       |     0.41778      |
|  364  |    Generator     |      0.53052       |    0.92188     | 0.19231 | 0.69231 |      0.37611       |     0.39239      |
|  365  |    Generator     |      0.53052       |    0.86222     | 0.19231 | 0.69231 |      0.60507       |     0.59038      |
|  366  |    Generator     |      0.53052       |    0.90161     | 0.34615 | 0.76923 |      0.35355       |     0.37224      |
|  367  |    Generator     |      0.53052       |    0.84800     | 0.30769 | 0.84615 |      0.32553       |     0.34754      |
|  368  |    Generator     |      0.53052       |    0.75471     | 0.30769 | 0.76923 |      0.36212       |     0.37501      |
|  369  |    Generator     |      0.53052       |    0.75595     | 0.46154 | 0.65385 |      0.29924       |     0.32838      |
|  370  |    Generator     |      0.53052       |    0.70878     | 0.53846 | 0.76923 |      0.38553       |     0.40192      |
|  371  |    Generator     |      0.53052       |    0.63097     | 0.57692 | 0.38462 |      0.34386       |     0.36361      |
|  372  |    Generator     |      0.53052       |    0.65594     | 0.61538 | 0.61538 |      0.33183       |     0.35156      |
|  373  |    Generator     |      0.53052       |    0.61814     | 0.53846 | 0.73077 |      0.39191       |     0.37937      |
|  374  |    Generator     |      0.53052       |    0.61417     | 0.57692 | 0.53846 |      0.44184       |     0.45202      |
|  375  |    Generator     |      0.53052       |    0.59133     | 0.69231 | 0.57692 |      0.34326       |     0.37705      |
|  376  |    Generator     |      0.53052       |    0.54240     | 0.76923 | 0.65385 |      0.45259       |     0.45886      |
|  377  |    Generator     |      0.53052       |    0.52851     | 0.65385 | 0.69231 |      0.37770       |     0.37556      |
|  378  |    Generator     |      0.53052       |    0.49217     | 0.73077 | 0.73077 |      0.35679       |     0.38536      |
|  379  |    Generator     |      0.53052       |    0.46232     | 0.80769 | 0.61538 |      0.34035       |     0.35656      |
|  380  |  Discriminator   |      0.89271       |    0.52841     | 0.73077 | 0.65385 |      0.30023       |     0.33363      |
|  381  |  Discriminator   |      0.79192       |    0.58899     | 0.61538 | 0.50000 |      0.52917       |     0.61734      |
|  382  |  Discriminator   |      0.78321       |    0.57362     | 0.76923 | 0.50000 |      0.48128       |     0.48296      |
|  383  |  Discriminator   |      0.75397       |    0.65930     | 0.53846 | 0.50000 |      0.37851       |     0.38971      |
|  384  |  Discriminator   |      0.74816       |    0.70349     | 0.50000 | 0.50000 |      0.40471       |     0.42756      |
|  385  |  Discriminator   |      0.68805       |    0.68470     | 0.30769 | 0.50000 |      0.53407       |     0.55173      |
|  386  |  Discriminator   |      0.74981       |    0.74121     | 0.46154 | 0.34615 |      0.36388       |     0.35933      |
|  387  |  Discriminator   |      0.68602       |    0.76492     | 0.26923 | 0.30769 |      0.48488       |     0.50825      |
|  388  |  Discriminator   |      0.67369       |    0.76598     | 0.23077 | 0.53846 |      0.37356       |     0.41170      |
|  389  |  Discriminator   |      0.71203       |    0.81137     | 0.26923 | 0.30769 |      0.33048       |     0.35013      |
|  390  |  Discriminator   |      0.68697       |    0.84466     | 0.19231 | 0.50000 |      0.42021       |     0.41955      |
|  391  |  Discriminator   |      0.66343       |    0.88034     | 0.34615 | 0.46154 |      0.38309       |     0.39827      |
|  392  |  Discriminator   |      0.68101       |    0.87746     | 0.34615 | 0.38462 |      0.28363       |     0.32090      |
|  393  |  Discriminator   |      0.67091       |    0.83572     | 0.30769 | 0.34615 |      0.47656       |     0.49184      |
|  394  |  Discriminator   |      0.61923       |    0.86710     | 0.30769 | 0.42308 |      0.46160       |     0.45510      |
|  395  |  Discriminator   |      0.66746       |    0.89110     | 0.15385 | 0.42308 |      0.33345       |     0.37788      |
|  396  |  Discriminator   |      0.65357       |    0.84051     | 0.23077 | 0.34615 |      0.46413       |     0.44683      |
|  397  |  Discriminator   |      0.66588       |    0.85845     | 0.07692 | 0.38462 |      0.46351       |     0.48097      |
|  398  |  Discriminator   |      0.67415       |    0.89708     | 0.19231 | 0.26923 |      0.35755       |     0.36546      |
|  399  |  Discriminator   |      0.71135       |    0.89062     | 0.23077 | 0.30769 |      0.28629       |     0.30686      |
|  400  |  Discriminator   |      0.63986       |    0.90069     | 0.11538 | 0.50000 |      0.52125       |     0.53709      |
|  401  |  Discriminator   |      0.62541       |    0.89691     | 0.15385 | 0.46154 |      0.41752       |     0.45302      |
|  402  |  Discriminator   |      0.61561       |    0.88526     | 0.19231 | 0.42308 |      0.43263       |     0.42673      |
|  403  |  Discriminator   |      0.68437       |    0.88652     | 0.15385 | 0.30769 |      0.33875       |     0.37367      |
|  404  |  Discriminator   |      0.62650       |    0.88238     | 0.11538 | 0.34615 |      0.34972       |     0.37629      |
|  405  |  Discriminator   |      0.64433       |    0.95749     | 0.15385 | 0.30769 |      0.37511       |     0.40178      |
|  406  |  Discriminator   |      0.57638       |    0.92416     | 0.19231 | 0.53846 |      0.50224       |     0.51442      |
|  407  |  Discriminator   |      0.60154       |    0.88078     | 0.07692 | 0.50000 |      0.34434       |     0.38820      |
|  408  |  Discriminator   |      0.56904       |    0.90785     | 0.07692 | 0.57692 |      0.43082       |     0.46903      |
|  409  |  Discriminator   |      0.60008       |    0.93407     | 0.26923 | 0.50000 |      0.44277       |     0.51512      |
|  410  |  Discriminator   |      0.66149       |    0.93788     | 0.11538 | 0.30769 |      0.34625       |     0.37737      |
|  411  |  Discriminator   |      0.62083       |    0.92681     | 0.23077 | 0.19231 |      0.32041       |     0.34416      |
|  412  |  Discriminator   |      0.58672       |    0.91447     | 0.19231 | 0.53846 |      0.35791       |     0.37503      |
|  413  |  Discriminator   |      0.64121       |    0.87202     | 0.07692 | 0.34615 |      0.39409       |     0.42867      |
|  414  |  Discriminator   |      0.56531       |    0.94671     | 0.07692 | 0.42308 |      0.34893       |     0.38541      |
|  415  |  Discriminator   |      0.54370       |    0.95278     | 0.11538 | 0.69231 |      0.37536       |     0.42667      |
|  416  |  Discriminator   |      0.63551       |    0.94253     | 0.11538 | 0.23077 |      0.34567       |     0.37867      |
|  417  |  Discriminator   |      0.58394       |    0.91655     | 0.07692 | 0.50000 |      0.55105       |     0.55415      |
|  418  |  Discriminator   |      0.58015       |    0.93587     | 0.15385 | 0.38462 |      0.60590       |     0.58777      |
|  419  |  Discriminator   |      0.56814       |    0.95707     | 0.23077 | 0.34615 |      0.38577       |     0.41193      |
|  420  |  Discriminator   |      0.56345       |    0.99039     | 0.23077 | 0.50000 |      0.35419       |     0.35561      |
|  421  |  Discriminator   |      0.57789       |    0.95831     | 0.07692 | 0.57692 |      0.56568       |     0.54488      |
|  422  |  Discriminator   |      0.60303       |    0.94816     | 0.11538 | 0.57692 |      0.32539       |     0.36685      |
|  423  |  Discriminator   |      0.55066       |    0.99403     | 0.07692 | 0.57692 |      0.48442       |     0.52267      |
|  424  |  Discriminator   |      0.62317       |    0.99950     | 0.15385 | 0.50000 |      0.38131       |     0.40500      |
|  425  |  Discriminator   |      0.51796       |    0.94047     | 0.03846 | 0.61538 |      0.30161       |     0.36519      |
|  426  |  Discriminator   |      0.54800       |    1.01851     | 0.15385 | 0.53846 |      0.36541       |     0.36194      |
|  427  |  Discriminator   |      0.53360       |    1.02864     | 0.11538 | 0.73077 |      0.42095       |     0.46098      |
|  428  |  Discriminator   |      0.55514       |    1.02079     | 0.11538 | 0.57692 |      0.58806       |     0.65058      |
|  429  |  Discriminator   |      0.55175       |    0.99958     | 0.07692 | 0.53846 |      0.28841       |     0.32329      |
|  430  |  Discriminator   |      0.52900       |    1.02037     | 0.11538 | 0.61538 |      0.40515       |     0.44409      |
|  431  |  Discriminator   |      0.54625       |    0.98401     | 0.11538 | 0.65385 |      0.37563       |     0.40841      |
|  432  |  Discriminator   |      0.56480       |    0.97554     | 0.03846 | 0.61538 |      0.29093       |     0.32420      |
|  433  |  Discriminator   |      0.52401       |    1.01804     | 0.19231 | 0.50000 |      0.46169       |     0.49767      |
|  434  |  Discriminator   |      0.56584       |    1.00764     | 0.11538 | 0.53846 |      0.44040       |     0.43780      |
|  435  |  Discriminator   |      0.53362       |    1.03410     | 0.15385 | 0.65385 |      0.49877       |     0.52171      |
|  436  |  Discriminator   |      0.50793       |    1.03451     | 0.11538 | 0.57692 |      0.38000       |     0.41037      |
|  437  |  Discriminator   |      0.54742       |    1.10513     | 0.11538 | 0.53846 |      0.29737       |     0.34758      |
|  438  |  Discriminator   |      0.49098       |    0.99809     | 0.03846 | 0.69231 |      0.41464       |     0.41694      |
|  439  |  Discriminator   |      0.56339       |    1.03538     | 0.11538 | 0.65385 |      0.28439       |     0.31247      |
|  440  |  Discriminator   |      0.51314       |    1.12076     | 0.07692 | 0.61538 |      0.34578       |     0.38301      |
|  441  |  Discriminator   |      0.44776       |    1.07813     | 0.23077 | 0.61538 |      0.65495       |     0.65222      |
|  442  |  Discriminator   |      0.48210       |    1.07562     | 0.07692 | 0.61538 |      0.37297       |     0.40883      |
|  443  |  Discriminator   |      0.48121       |    1.15655     | 0.15385 | 0.76923 |      0.48984       |     0.49421      |
|  444  |  Discriminator   |      0.50286       |    1.10854     | 0.07692 | 0.61538 |      0.39279       |     0.40708      |
|  445  |  Discriminator   |      0.45956       |    1.17993     | 0.07692 | 0.61538 |      0.48356       |     0.49444      |
|  446  |  Discriminator   |      0.44934       |    1.11210     | 0.07692 | 0.73077 |      0.53187       |     0.57067      |
|  447  |  Discriminator   |      0.46565       |    1.12950     | 0.00000 | 0.73077 |      0.30484       |     0.35286      |
|  448  |  Discriminator   |      0.46331       |    1.19846     | 0.07692 | 0.80769 |      0.31962       |     0.36003      |
|  449  |    Generator     |      0.46331       |    1.10912     | 0.07692 | 0.69231 |      0.37520       |     0.38957      |
|  450  |    Generator     |      0.46331       |    1.01089     | 0.07692 | 0.73077 |      0.54888       |     0.54261      |
|  451  |    Generator     |      0.46331       |    0.96995     | 0.19231 | 0.80769 |      0.39926       |     0.43252      |
|  452  |    Generator     |      0.46331       |    0.99644     | 0.30769 | 0.73077 |      0.27884       |     0.32849      |
|  453  |    Generator     |      0.46331       |    0.81543     | 0.30769 | 0.80769 |      0.47856       |     0.46808      |
|  454  |    Generator     |      0.46331       |    0.81533     | 0.38462 | 0.69231 |      0.43946       |     0.46229      |
|  455  |    Generator     |      0.46331       |    0.66870     | 0.61538 | 0.69231 |      0.41209       |     0.41134      |
|  456  |    Generator     |      0.46331       |    0.67427     | 0.50000 | 0.73077 |      0.41311       |     0.41966      |
|  457  |    Generator     |      0.46331       |    0.60473     | 0.61538 | 0.76923 |      0.33278       |     0.39046      |
|  458  |    Generator     |      0.46331       |    0.59305     | 0.53846 | 0.73077 |      0.35893       |     0.38703      |
|  459  |    Generator     |      0.46331       |    0.56068     | 0.57692 | 0.73077 |      0.46350       |     0.46150      |
|  460  |    Generator     |      0.46331       |    0.57251     | 0.76923 | 0.80769 |      0.57225       |     0.60868      |
|  461  |    Generator     |      0.46331       |    0.58420     | 0.76923 | 0.61538 |      0.50532       |     0.50863      |
|  462  |    Generator     |      0.46331       |    0.52397     | 0.80769 | 0.76923 |      0.31259       |     0.35186      |
|  463  |  Discriminator   |      0.77387       |    0.52762     | 0.76923 | 0.84615 |      0.30911       |     0.36513      |
|  464  |  Discriminator   |      0.81158       |    0.55408     | 0.53846 | 0.53846 |      0.38280       |     0.39529      |
|  465  |  Discriminator   |      0.78888       |    0.68309     | 0.46154 | 0.61538 |      0.44740       |     0.45369      |
|  466  |  Discriminator   |      0.71311       |    0.72637     | 0.46154 | 0.50000 |      0.39503       |     0.40130      |
|  467  |  Discriminator   |      0.66239       |    0.77819     | 0.42308 | 0.50000 |      0.47244       |     0.49384      |
|  468  |  Discriminator   |      0.70619       |    0.70140     | 0.30769 | 0.42308 |      0.41652       |     0.43608      |
|  469  |  Discriminator   |      0.67051       |    0.85827     | 0.23077 | 0.57692 |      0.41575       |     0.42705      |
|  470  |  Discriminator   |      0.67786       |    0.91404     | 0.30769 | 0.34615 |      0.42857       |     0.41475      |
|  471  |  Discriminator   |      0.61457       |    0.83784     | 0.19231 | 0.65385 |      0.60164       |     0.61232      |
|  472  |  Discriminator   |      0.56936       |    0.86577     | 0.30769 | 0.57692 |      0.44833       |     0.46979      |
|  473  |  Discriminator   |      0.65363       |    0.94066     | 0.30769 | 0.57692 |      0.34789       |     0.38476      |
|  474  |  Discriminator   |      0.61184       |    0.92524     | 0.07692 | 0.65385 |      0.45777       |     0.45624      |
|  475  |  Discriminator   |      0.58395       |    0.91296     | 0.26923 | 0.53846 |      0.52888       |     0.50826      |
|  476  |  Discriminator   |      0.61625       |    0.94029     | 0.19231 | 0.46154 |      0.43508       |     0.45996      |
|  477  |  Discriminator   |      0.64245       |    0.91253     | 0.07692 | 0.23077 |      0.47931       |     0.50815      |
|  478  |  Discriminator   |      0.67574       |    1.01919     | 0.26923 | 0.34615 |      0.47360       |     0.47845      |
|  479  |  Discriminator   |      0.65311       |    0.95854     | 0.19231 | 0.38462 |      0.43016       |     0.42893      |
|  480  |  Discriminator   |      0.60996       |    0.94891     | 0.34615 | 0.53846 |      0.41349       |     0.42248      |
|  481  |  Discriminator   |      0.61135       |    0.99584     | 0.30769 | 0.38462 |      0.37368       |     0.39568      |
|  482  |  Discriminator   |      0.64139       |    0.99073     | 0.23077 | 0.46154 |      0.44638       |     0.44660      |
|  483  |  Discriminator   |      0.61222       |    0.95579     | 0.15385 | 0.46154 |      0.45922       |     0.53776      |
|  484  |  Discriminator   |      0.58759       |    1.05752     | 0.19231 | 0.57692 |      0.40179       |     0.40374      |
|  485  |  Discriminator   |      0.63865       |    0.92875     | 0.07692 | 0.42308 |      0.29030       |     0.31327      |
|  486  |  Discriminator   |      0.61957       |    0.95538     | 0.15385 | 0.42308 |      0.29513       |     0.31879      |
|  487  |  Discriminator   |      0.62088       |    0.98108     | 0.23077 | 0.46154 |      0.33611       |     0.35942      |
|  488  |  Discriminator   |      0.56664       |    0.98942     | 0.15385 | 0.46154 |      0.44833       |     0.46806      |
|  489  |  Discriminator   |      0.54173       |    1.02370     | 0.15385 | 0.65385 |      0.39753       |     0.41869      |
|  490  |  Discriminator   |      0.58491       |    1.00314     | 0.11538 | 0.34615 |      0.44121       |     0.47986      |
|  491  |  Discriminator   |      0.54047       |    1.00070     | 0.15385 | 0.42308 |      0.53448       |     0.53307      |
|  492  |  Discriminator   |      0.53773       |    1.05419     | 0.19231 | 0.46154 |      0.47172       |     0.48000      |
|  493  |  Discriminator   |      0.56100       |    0.99678     | 0.15385 | 0.50000 |      0.54173       |     0.55782      |
|  494  |  Discriminator   |      0.51448       |    1.01356     | 0.19231 | 0.57692 |      0.49547       |     0.49003      |
|  495  |  Discriminator   |      0.63470       |    1.09401     | 0.11538 | 0.38462 |      0.31200       |     0.33377      |
|  496  |  Discriminator   |      0.48419       |    1.00525     | 0.11538 | 0.46154 |      0.41475       |     0.44547      |
