+-------+------------------+--------------------+----------------+---------+---------+--------------------+------------------+
| Epoch | Machine Training | Discriminator Loss | Generator Loss |   FPR   |  Recall | Median Wasserstein | Mean Wasserstein |
|   56  |  Discriminator   |      0.68259       |    0.84271     | 0.00000 | 0.03846 |      0.40919       |     0.41749      |
|   57  |  Discriminator   |      0.68363       |    0.84863     | 0.00000 | 0.03846 |      0.52532       |     0.53217      |
|   58  |    Generator     |      0.68363       |    0.82034     | 0.03846 | 0.03846 |      0.29954       |     0.35731      |
|   59  |    Generator     |      0.68363       |    0.81012     | 0.03846 | 0.00000 |      0.46410       |     0.52462      |
|   60  |  Discriminator   |      0.68656       |    0.82283     | 0.00000 | 0.00000 |      0.61929       |     0.61499      |
|   61  |  Discriminator   |      0.68849       |    0.82555     | 0.07692 | 0.07692 |      0.56763       |     0.53777      |
|   62  |  Discriminator   |      0.68757       |    0.83688     | 0.00000 | 0.03846 |      0.43026       |     0.41190      |
|   63  |  Discriminator   |      0.67816       |    0.84780     | 0.00000 | 0.07692 |      0.39017       |     0.38634      |
|   64  |  Discriminator   |      0.67844       |    0.84268     | 0.00000 | 0.03846 |      0.36946       |     0.39306      |
|   65  |    Generator     |      0.67844       |    0.82516     | 0.03846 | 0.07692 |      0.46719       |     0.47149      |
|   66  |    Generator     |      0.67844       |    0.80514     | 0.07692 | 0.07692 |      0.51792       |     0.49066      |
|   67  |  Discriminator   |      0.69814       |    0.79375     | 0.00000 | 0.07692 |      0.40251       |     0.40702      |
|   68  |  Discriminator   |      0.68792       |    0.82694     | 0.03846 | 0.07692 |      0.50071       |     0.47362      |
|   69  |  Discriminator   |      0.68700       |    0.81803     | 0.07692 | 0.11538 |      0.38662       |     0.39914      |
|   70  |  Discriminator   |      0.68550       |    0.84841     | 0.03846 | 0.00000 |      0.34512       |     0.35779      |
|   71  |  Discriminator   |      0.67298       |    0.84574     | 0.00000 | 0.03846 |      0.29341       |     0.33018      |
|   72  |    Generator     |      0.67298       |    0.83146     | 0.03846 | 0.15385 |      0.37267       |     0.37594      |
|   73  |    Generator     |      0.67298       |    0.81259     | 0.11538 | 0.11538 |      0.44717       |     0.41562      |
|   74  |  Discriminator   |      0.69203       |    0.82266     | 0.15385 | 0.03846 |      0.42335       |     0.43138      |
|   75  |  Discriminator   |      0.68970       |    0.82675     | 0.07692 | 0.03846 |      0.37343       |     0.37921      |
|   76  |  Discriminator   |      0.69178       |    0.83059     | 0.07692 | 0.11538 |      0.37487       |     0.38612      |
|   77  |  Discriminator   |      0.67217       |    0.85350     | 0.00000 | 0.19231 |      0.40891       |     0.42289      |
|   78  |  Discriminator   |      0.66526       |    0.84612     | 0.00000 | 0.15385 |      0.42347       |     0.42219      |
|   79  |    Generator     |      0.66526       |    0.81847     | 0.03846 | 0.15385 |      0.38534       |     0.40778      |
